"YEAR","REGION","COUNTY NAME","DISTRICT","DISTRICT NAME","CAMPUS","CAMPUS NAME","GENDER","GRADE GROUP NAME","ENROLLMENT"
"2018-2019",11,"PALO PINTO COUNTY",182901,"GORDON ISD",182901001,"GORDON SCHOOL","FEMALE","ELEMENTARY / SECONDARY",85
"2018-2019",11,"PALO PINTO COUNTY",182901,"GORDON ISD",182901001,"GORDON SCHOOL","MALE","ELEMENTARY / SECONDARY",104
"2018-2019",11,"PALO PINTO COUNTY",182902,"GRAFORD ISD",182902001,"GRAFORD H S","FEMALE","ELEMENTARY / SECONDARY",86
"2018-2019",11,"PALO PINTO COUNTY",182902,"GRAFORD ISD",182902001,"GRAFORD H S","MALE","ELEMENTARY / SECONDARY",87
"2018-2019",11,"PALO PINTO COUNTY",182902,"GRAFORD ISD",182902101,"GRAFORD EL","FEMALE","ELEMENTARY",89
"2018-2019",11,"PALO PINTO COUNTY",182902,"GRAFORD ISD",182902101,"GRAFORD EL","MALE","ELEMENTARY",85
"2018-2019",11,"PALO PINTO COUNTY",182903,"MINERAL WELLS ISD",182903001,"MINERAL WELLS H S","FEMALE","HIGH SCHOOL",414
"2018-2019",11,"PALO PINTO COUNTY",182903,"MINERAL WELLS ISD",182903001,"MINERAL WELLS H S","MALE","HIGH SCHOOL",425
"2018-2019",11,"PALO PINTO COUNTY",182903,"MINERAL WELLS ISD",182903002,"MINERAL WELLS ACADEMY","FEMALE","HIGH SCHOOL",-999
"2018-2019",11,"PALO PINTO COUNTY",182903,"MINERAL WELLS ISD",182903002,"MINERAL WELLS ACADEMY","MALE","HIGH SCHOOL",-999
"2018-2019",11,"PALO PINTO COUNTY",182903,"MINERAL WELLS ISD",182903041,"MINERAL WELLS J H","FEMALE","JUNIOR HIGH SCHOOL",-999
"2018-2019",11,"PALO PINTO COUNTY",182903,"MINERAL WELLS ISD",182903041,"MINERAL WELLS J H","MALE","JUNIOR HIGH SCHOOL",-999
"2018-2019",11,"PALO PINTO COUNTY",182903,"MINERAL WELLS ISD",182903105,"MINERAL WELLS EL","FEMALE","ELEMENTARY",891
"2018-2019",11,"PALO PINTO COUNTY",182903,"MINERAL WELLS ISD",182903105,"MINERAL WELLS EL","MALE","ELEMENTARY",1039
"2018-2019",11,"PALO PINTO COUNTY",182904,"SANTO ISD",182904001,"SANTO H S","FEMALE","ELEMENTARY / SECONDARY",142
"2018-2019",11,"PALO PINTO COUNTY",182904,"SANTO ISD",182904001,"SANTO H S","MALE","ELEMENTARY / SECONDARY",116
"2018-2019",11,"PALO PINTO COUNTY",182904,"SANTO ISD",182904101,"SANTO EL","FEMALE","ELEMENTARY",103
"2018-2019",11,"PALO PINTO COUNTY",182904,"SANTO ISD",182904101,"SANTO EL","MALE","ELEMENTARY",102
"2018-2019",11,"PALO PINTO COUNTY",182905,"STRAWN ISD",182905001,"STRAWN SCHOOL","FEMALE","ELEMENTARY / SECONDARY",77
"2018-2019",11,"PALO PINTO COUNTY",182905,"STRAWN ISD",182905001,"STRAWN SCHOOL","MALE","ELEMENTARY / SECONDARY",90
"2018-2019",11,"PALO PINTO COUNTY",182906,"PALO PINTO ISD",182906101,"PALO PINTO EL","FEMALE","ELEMENTARY",44
"2018-2019",11,"PALO PINTO COUNTY",182906,"PALO PINTO ISD",182906101,"PALO PINTO EL","MALE","ELEMENTARY",51
"2018-2019",07,"PANOLA COUNTY",183801,"PANOLA CHARTER SCHOOL",183801001,"PANOLA CS","FEMALE","HIGH SCHOOL",11
"2018-2019",07,"PANOLA COUNTY",183801,"PANOLA CHARTER SCHOOL",183801001,"PANOLA CS","MALE","HIGH SCHOOL",21
"2018-2019",07,"PANOLA COUNTY",183801,"PANOLA CHARTER SCHOOL",183801002,"TEXAS EARLY COLLEGE H S","FEMALE","HIGH SCHOOL",34
"2018-2019",07,"PANOLA COUNTY",183801,"PANOLA CHARTER SCHOOL",183801002,"TEXAS EARLY COLLEGE H S","MALE","HIGH SCHOOL",37
"2018-2019",07,"PANOLA COUNTY",183801,"PANOLA CHARTER SCHOOL",183801003,"PANOLA EARLY COLLEGE H S","FEMALE","HIGH SCHOOL",16
"2018-2019",07,"PANOLA COUNTY",183801,"PANOLA CHARTER SCHOOL",183801003,"PANOLA EARLY COLLEGE H S","MALE","HIGH SCHOOL",24
"2018-2019",07,"PANOLA COUNTY",183901,"BECKVILLE ISD",183901001,"BECKVILLE JR-SR HIGH SCHOOL","FEMALE","ELEMENTARY / SECONDARY",167
"2018-2019",07,"PANOLA COUNTY",183901,"BECKVILLE ISD",183901001,"BECKVILLE JR-SR HIGH SCHOOL","MALE","ELEMENTARY / SECONDARY",197
"2018-2019",07,"PANOLA COUNTY",183901,"BECKVILLE ISD",183901101,"BECKVILLE SUNSET EL","FEMALE","ELEMENTARY",172
"2018-2019",07,"PANOLA COUNTY",183901,"BECKVILLE ISD",183901101,"BECKVILLE SUNSET EL","MALE","ELEMENTARY",164
"2018-2019",07,"PANOLA COUNTY",183902,"CARTHAGE ISD",183902001,"CARTHAGE H S","FEMALE","HIGH SCHOOL",373
"2018-2019",07,"PANOLA COUNTY",183902,"CARTHAGE ISD",183902001,"CARTHAGE H S","MALE","HIGH SCHOOL",425
"2018-2019",07,"PANOLA COUNTY",183902,"CARTHAGE ISD",183902042,"CARTHAGE J H","FEMALE","JUNIOR HIGH SCHOOL",185
"2018-2019",07,"PANOLA COUNTY",183902,"CARTHAGE ISD",183902042,"CARTHAGE J H","MALE","JUNIOR HIGH SCHOOL",224
"2018-2019",07,"PANOLA COUNTY",183902,"CARTHAGE ISD",183902101,"BAKER-KOONCE INT","FEMALE","ELEMENTARY",314
"2018-2019",07,"PANOLA COUNTY",183902,"CARTHAGE ISD",183902101,"BAKER-KOONCE INT","MALE","ELEMENTARY",319
"2018-2019",07,"PANOLA COUNTY",183902,"CARTHAGE ISD",183902103,"LIBBY EL","FEMALE","ELEMENTARY",188
"2018-2019",07,"PANOLA COUNTY",183902,"CARTHAGE ISD",183902103,"LIBBY EL","MALE","ELEMENTARY",180
"2018-2019",07,"PANOLA COUNTY",183902,"CARTHAGE ISD",183902104,"CARTHAGE PRI","FEMALE","ELEMENTARY",237
"2018-2019",07,"PANOLA COUNTY",183902,"CARTHAGE ISD",183902104,"CARTHAGE PRI","MALE","ELEMENTARY",263
"2018-2019",07,"PANOLA COUNTY",183904,"GARY ISD",183904001,"GARY SCHOOL","FEMALE","ELEMENTARY / SECONDARY",220
"2018-2019",07,"PANOLA COUNTY",183904,"GARY ISD",183904001,"GARY SCHOOL","MALE","ELEMENTARY / SECONDARY",248
"2018-2019",11,"PARKER COUNTY",184801,"CROSSTIMBERS ACADEMY",184801001,"CROSSTIMBERS ACADEMY","FEMALE","ELEMENTARY / SECONDARY",76
"2018-2019",11,"PARKER COUNTY",184801,"CROSSTIMBERS ACADEMY",184801001,"CROSSTIMBERS ACADEMY","MALE","ELEMENTARY / SECONDARY",75
"2018-2019",11,"PARKER COUNTY",184901,"POOLVILLE ISD",184901001,"POOLVILLE H S","FEMALE","HIGH SCHOOL",72
"2018-2019",11,"PARKER COUNTY",184901,"POOLVILLE ISD",184901001,"POOLVILLE H S","MALE","HIGH SCHOOL",89
"2018-2019",11,"PARKER COUNTY",184901,"POOLVILLE ISD",184901041,"POOLVILLE J H","FEMALE","MIDDLE SCHOOL",41
"2018-2019",11,"PARKER COUNTY",184901,"POOLVILLE ISD",184901041,"POOLVILLE J H","MALE","MIDDLE SCHOOL",50
"2018-2019",11,"PARKER COUNTY",184901,"POOLVILLE ISD",184901101,"POOLVILLE EL","FEMALE","ELEMENTARY",157
"2018-2019",11,"PARKER COUNTY",184901,"POOLVILLE ISD",184901101,"POOLVILLE EL","MALE","ELEMENTARY",133
"2018-2019",11,"PARKER COUNTY",184902,"SPRINGTOWN ISD",184902001,"SPRINGTOWN H S","FEMALE","HIGH SCHOOL",475
"2018-2019",11,"PARKER COUNTY",184902,"SPRINGTOWN ISD",184902001,"SPRINGTOWN H S","MALE","HIGH SCHOOL",517
"2018-2019",11,"PARKER COUNTY",184902,"SPRINGTOWN ISD",184902041,"SPRINGTOWN MIDDLE","FEMALE","JUNIOR HIGH SCHOOL",250
"2018-2019",11,"PARKER COUNTY",184902,"SPRINGTOWN ISD",184902041,"SPRINGTOWN MIDDLE","MALE","JUNIOR HIGH SCHOOL",267
"2018-2019",11,"PARKER COUNTY",184902,"SPRINGTOWN ISD",184902106,"SPRINGTOWN EL","FEMALE","ELEMENTARY",269
"2018-2019",11,"PARKER COUNTY",184902,"SPRINGTOWN ISD",184902106,"SPRINGTOWN EL","MALE","ELEMENTARY",291
"2018-2019",11,"PARKER COUNTY",184902,"SPRINGTOWN ISD",184902107,"SPRINGTOWN RENO EL","FEMALE","ELEMENTARY",170
"2018-2019",11,"PARKER COUNTY",184902,"SPRINGTOWN ISD",184902107,"SPRINGTOWN RENO EL","MALE","ELEMENTARY",193
"2018-2019",11,"PARKER COUNTY",184902,"SPRINGTOWN ISD",184902108,"SPRINGTOWN INT","FEMALE","MIDDLE SCHOOL",264
"2018-2019",11,"PARKER COUNTY",184902,"SPRINGTOWN ISD",184902108,"SPRINGTOWN INT","MALE","MIDDLE SCHOOL",297
"2018-2019",11,"PARKER COUNTY",184902,"SPRINGTOWN ISD",184902109,"GOSHEN CREEK EL","FEMALE","ELEMENTARY",230
"2018-2019",11,"PARKER COUNTY",184902,"SPRINGTOWN ISD",184902109,"GOSHEN CREEK EL","MALE","ELEMENTARY",250
"2018-2019",11,"PARKER COUNTY",184903,"WEATHERFORD ISD",184903001,"WEATHERFORD H S","FEMALE","HIGH SCHOOL",1141
"2018-2019",11,"PARKER COUNTY",184903,"WEATHERFORD ISD",184903001,"WEATHERFORD H S","MALE","HIGH SCHOOL",1166
"2018-2019",11,"PARKER COUNTY",184903,"WEATHERFORD ISD",184903041,"HALL MIDDLE","FEMALE","MIDDLE SCHOOL",498
"2018-2019",11,"PARKER COUNTY",184903,"WEATHERFORD ISD",184903041,"HALL MIDDLE","MALE","MIDDLE SCHOOL",475
"2018-2019",11,"PARKER COUNTY",184903,"WEATHERFORD ISD",184903042,"TISON MIDDLE","FEMALE","MIDDLE SCHOOL",457
"2018-2019",11,"PARKER COUNTY",184903,"WEATHERFORD ISD",184903042,"TISON MIDDLE","MALE","MIDDLE SCHOOL",479
"2018-2019",11,"PARKER COUNTY",184903,"WEATHERFORD ISD",184903102,"CROCKETT EL","FEMALE","ELEMENTARY",244
"2018-2019",11,"PARKER COUNTY",184903,"WEATHERFORD ISD",184903102,"CROCKETT EL","MALE","ELEMENTARY",271
"2018-2019",11,"PARKER COUNTY",184903,"WEATHERFORD ISD",184903103,"WRIGHT EL","FEMALE","ELEMENTARY",266
"2018-2019",11,"PARKER COUNTY",184903,"WEATHERFORD ISD",184903103,"WRIGHT EL","MALE","ELEMENTARY",251
"2018-2019",11,"PARKER COUNTY",184903,"WEATHERFORD ISD",184903105,"CURTIS EL","FEMALE","ELEMENTARY",315
"2018-2019",11,"PARKER COUNTY",184903,"WEATHERFORD ISD",184903105,"CURTIS EL","MALE","ELEMENTARY",387
"2018-2019",11,"PARKER COUNTY",184903,"WEATHERFORD ISD",184903106,"AUSTIN EL","FEMALE","ELEMENTARY",275
"2018-2019",11,"PARKER COUNTY",184903,"WEATHERFORD ISD",184903106,"AUSTIN EL","MALE","ELEMENTARY",290
"2018-2019",11,"PARKER COUNTY",184903,"WEATHERFORD ISD",184903108,"MARTIN EL","FEMALE","ELEMENTARY",266
"2018-2019",11,"PARKER COUNTY",184903,"WEATHERFORD ISD",184903108,"MARTIN EL","MALE","ELEMENTARY",299
"2018-2019",11,"PARKER COUNTY",184903,"WEATHERFORD ISD",184903109,"SEGUIN EL","FEMALE","ELEMENTARY",215
"2018-2019",11,"PARKER COUNTY",184903,"WEATHERFORD ISD",184903109,"SEGUIN EL","MALE","ELEMENTARY",242
"2018-2019",11,"PARKER COUNTY",184903,"WEATHERFORD ISD",184903110,"IKARD EL","FEMALE","ELEMENTARY",270
"2018-2019",11,"PARKER COUNTY",184903,"WEATHERFORD ISD",184903110,"IKARD EL","MALE","ELEMENTARY",274
"2018-2019",11,"PARKER COUNTY",184904,"MILLSAP ISD",184904001,"MILLSAP H S","FEMALE","HIGH SCHOOL",155
"2018-2019",11,"PARKER COUNTY",184904,"MILLSAP ISD",184904001,"MILLSAP H S","MALE","HIGH SCHOOL",146
"2018-2019",11,"PARKER COUNTY",184904,"MILLSAP ISD",184904041,"MILLSAP MIDDLE","FEMALE","MIDDLE SCHOOL",109
"2018-2019",11,"PARKER COUNTY",184904,"MILLSAP ISD",184904041,"MILLSAP MIDDLE","MALE","MIDDLE SCHOOL",114
"2018-2019",11,"PARKER COUNTY",184904,"MILLSAP ISD",184904101,"MILLSAP EL","FEMALE","ELEMENTARY",228
"2018-2019",11,"PARKER COUNTY",184904,"MILLSAP ISD",184904101,"MILLSAP EL","MALE","ELEMENTARY",266
"2018-2019",11,"PARKER COUNTY",184907,"ALEDO ISD",184907001,"ALEDO H S","FEMALE","HIGH SCHOOL",642
"2018-2019",11,"PARKER COUNTY",184907,"ALEDO ISD",184907001,"ALEDO H S","MALE","HIGH SCHOOL",679
"2018-2019",11,"PARKER COUNTY",184907,"ALEDO ISD",184907009,"DON R DANIEL NINTH GRADE CAMPUS","FEMALE","HIGH SCHOOL",221
"2018-2019",11,"PARKER COUNTY",184907,"ALEDO ISD",184907009,"DON R DANIEL NINTH GRADE CAMPUS","MALE","HIGH SCHOOL",245
"2018-2019",11,"PARKER COUNTY",184907,"ALEDO ISD",184907041,"ALEDO MIDDLE","FEMALE","JUNIOR HIGH SCHOOL",435
"2018-2019",11,"PARKER COUNTY",184907,"ALEDO ISD",184907041,"ALEDO MIDDLE","MALE","JUNIOR HIGH SCHOOL",508
"2018-2019",11,"PARKER COUNTY",184907,"ALEDO ISD",184907101,"VANDAGRIFF EL","FEMALE","ELEMENTARY",300
"2018-2019",11,"PARKER COUNTY",184907,"ALEDO ISD",184907101,"VANDAGRIFF EL","MALE","ELEMENTARY",329
"2018-2019",11,"PARKER COUNTY",184907,"ALEDO ISD",184907102,"CODER EL","FEMALE","ELEMENTARY",241
"2018-2019",11,"PARKER COUNTY",184907,"ALEDO ISD",184907102,"CODER EL","MALE","ELEMENTARY",272
"2018-2019",11,"PARKER COUNTY",184907,"ALEDO ISD",184907103,"STUARD EL","FEMALE","ELEMENTARY",285
"2018-2019",11,"PARKER COUNTY",184907,"ALEDO ISD",184907103,"STUARD EL","MALE","ELEMENTARY",309
"2018-2019",11,"PARKER COUNTY",184907,"ALEDO ISD",184907104,"MCCALL EL","FEMALE","ELEMENTARY",330
"2018-2019",11,"PARKER COUNTY",184907,"ALEDO ISD",184907104,"MCCALL EL","MALE","ELEMENTARY",339
"2018-2019",11,"PARKER COUNTY",184907,"ALEDO ISD",184907105,"WALSH EL","FEMALE","ELEMENTARY",218
"2018-2019",11,"PARKER COUNTY",184907,"ALEDO ISD",184907105,"WALSH EL","MALE","ELEMENTARY",256
"2018-2019",11,"PARKER COUNTY",184907,"ALEDO ISD",184907110,"MCANALLY INT","FEMALE","MIDDLE SCHOOL",238
"2018-2019",11,"PARKER COUNTY",184907,"ALEDO ISD",184907110,"MCANALLY INT","MALE","MIDDLE SCHOOL",282
"2018-2019",11,"PARKER COUNTY",184908,"PEASTER ISD",184908001,"PEASTER H S","FEMALE","HIGH SCHOOL",182
"2018-2019",11,"PARKER COUNTY",184908,"PEASTER ISD",184908001,"PEASTER H S","MALE","HIGH SCHOOL",174
"2018-2019",11,"PARKER COUNTY",184908,"PEASTER ISD",184908041,"PEASTER MIDDLE","FEMALE","JUNIOR HIGH SCHOOL",96
"2018-2019",11,"PARKER COUNTY",184908,"PEASTER ISD",184908041,"PEASTER MIDDLE","MALE","JUNIOR HIGH SCHOOL",105
"2018-2019",11,"PARKER COUNTY",184908,"PEASTER ISD",184908101,"PEASTER EL","FEMALE","ELEMENTARY",306
"2018-2019",11,"PARKER COUNTY",184908,"PEASTER ISD",184908101,"PEASTER EL","MALE","ELEMENTARY",365
"2018-2019",11,"PARKER COUNTY",184909,"BROCK ISD",184909001,"BROCK H S","FEMALE","HIGH SCHOOL",204
"2018-2019",11,"PARKER COUNTY",184909,"BROCK ISD",184909001,"BROCK H S","MALE","HIGH SCHOOL",231
"2018-2019",11,"PARKER COUNTY",184909,"BROCK ISD",184909041,"BROCK J H","FEMALE","JUNIOR HIGH SCHOOL",105
"2018-2019",11,"PARKER COUNTY",184909,"BROCK ISD",184909041,"BROCK J H","MALE","JUNIOR HIGH SCHOOL",120
"2018-2019",11,"PARKER COUNTY",184909,"BROCK ISD",184909101,"BROCK INT","FEMALE","ELEMENTARY",224
"2018-2019",11,"PARKER COUNTY",184909,"BROCK ISD",184909101,"BROCK INT","MALE","ELEMENTARY",243
"2018-2019",11,"PARKER COUNTY",184909,"BROCK ISD",184909102,"BROCK EL","FEMALE","ELEMENTARY",194
"2018-2019",11,"PARKER COUNTY",184909,"BROCK ISD",184909102,"BROCK EL","MALE","ELEMENTARY",189
"2018-2019",11,"PARKER COUNTY",184911,"GARNER ISD",184911101,"GARNER EL","FEMALE","ELEMENTARY",106
"2018-2019",11,"PARKER COUNTY",184911,"GARNER ISD",184911101,"GARNER EL","MALE","ELEMENTARY",95
"2018-2019",16,"PARMER COUNTY",185901,"BOVINA ISD",185901001,"BOVINA H S","FEMALE","HIGH SCHOOL",70
"2018-2019",16,"PARMER COUNTY",185901,"BOVINA ISD",185901001,"BOVINA H S","MALE","HIGH SCHOOL",64
"2018-2019",16,"PARMER COUNTY",185901,"BOVINA ISD",185901041,"BOVINA MIDDLE","FEMALE","MIDDLE SCHOOL",49
"2018-2019",16,"PARMER COUNTY",185901,"BOVINA ISD",185901041,"BOVINA MIDDLE","MALE","MIDDLE SCHOOL",61
"2018-2019",16,"PARMER COUNTY",185901,"BOVINA ISD",185901101,"BOVINA EL","FEMALE","ELEMENTARY",125
"2018-2019",16,"PARMER COUNTY",185901,"BOVINA ISD",185901101,"BOVINA EL","MALE","ELEMENTARY",131
"2018-2019",16,"PARMER COUNTY",185902,"FARWELL ISD",185902001,"FARWELL H S","FEMALE","HIGH SCHOOL",61
"2018-2019",16,"PARMER COUNTY",185902,"FARWELL ISD",185902001,"FARWELL H S","MALE","HIGH SCHOOL",90
"2018-2019",16,"PARMER COUNTY",185902,"FARWELL ISD",185902041,"FARWELL J H","FEMALE","MIDDLE SCHOOL",65
"2018-2019",16,"PARMER COUNTY",185902,"FARWELL ISD",185902041,"FARWELL J H","MALE","MIDDLE SCHOOL",68
"2018-2019",16,"PARMER COUNTY",185902,"FARWELL ISD",185902101,"FARWELL EL","FEMALE","ELEMENTARY",144
"2018-2019",16,"PARMER COUNTY",185902,"FARWELL ISD",185902101,"FARWELL EL","MALE","ELEMENTARY",124
"2018-2019",16,"PARMER COUNTY",185903,"FRIONA ISD",185903001,"FRIONA H S","FEMALE","HIGH SCHOOL",157
"2018-2019",16,"PARMER COUNTY",185903,"FRIONA ISD",185903001,"FRIONA H S","MALE","HIGH SCHOOL",153
"2018-2019",16,"PARMER COUNTY",185903,"FRIONA ISD",185903041,"FRIONA J H","FEMALE","MIDDLE SCHOOL",103
"2018-2019",16,"PARMER COUNTY",185903,"FRIONA ISD",185903041,"FRIONA J H","MALE","MIDDLE SCHOOL",114
"2018-2019",16,"PARMER COUNTY",185903,"FRIONA ISD",185903101,"FRIONA EL","FEMALE","ELEMENTARY",159
"2018-2019",16,"PARMER COUNTY",185903,"FRIONA ISD",185903101,"FRIONA EL","MALE","ELEMENTARY",178
"2018-2019",16,"PARMER COUNTY",185903,"FRIONA ISD",185903102,"FRIONA PRI","FEMALE","ELEMENTARY",120
"2018-2019",16,"PARMER COUNTY",185903,"FRIONA ISD",185903102,"FRIONA PRI","MALE","ELEMENTARY",152
"2018-2019",16,"PARMER COUNTY",185904,"LAZBUDDIE ISD",185904001,"LAZBUDDIE SCHOOL","FEMALE","ELEMENTARY / SECONDARY",90
"2018-2019",16,"PARMER COUNTY",185904,"LAZBUDDIE ISD",185904001,"LAZBUDDIE SCHOOL","MALE","ELEMENTARY / SECONDARY",78
"2018-2019",18,"PECOS COUNTY",186901,"BUENA VISTA ISD",186901001,"BUENA VISTA SCHOOL","FEMALE","ELEMENTARY / SECONDARY",134
"2018-2019",18,"PECOS COUNTY",186901,"BUENA VISTA ISD",186901001,"BUENA VISTA SCHOOL","MALE","ELEMENTARY / SECONDARY",121
"2018-2019",18,"PECOS COUNTY",186902,"FORT STOCKTON ISD",186902001,"FORT STOCKTON HIGH","FEMALE","HIGH SCHOOL",338
"2018-2019",18,"PECOS COUNTY",186902,"FORT STOCKTON ISD",186902001,"FORT STOCKTON HIGH","MALE","HIGH SCHOOL",366
"2018-2019",18,"PECOS COUNTY",186902,"FORT STOCKTON ISD",186902041,"FORT STOCKTON MIDDLE","FEMALE","MIDDLE SCHOOL",280
"2018-2019",18,"PECOS COUNTY",186902,"FORT STOCKTON ISD",186902041,"FORT STOCKTON MIDDLE","MALE","MIDDLE SCHOOL",307
"2018-2019",18,"PECOS COUNTY",186902,"FORT STOCKTON ISD",186902101,"FORT STOCKTON INT","FEMALE","ELEMENTARY",203
"2018-2019",18,"PECOS COUNTY",186902,"FORT STOCKTON ISD",186902101,"FORT STOCKTON INT","MALE","ELEMENTARY",229
"2018-2019",18,"PECOS COUNTY",186902,"FORT STOCKTON ISD",186902102,"FORT STOCKTON ALAMO EL","FEMALE","ELEMENTARY",227
"2018-2019",18,"PECOS COUNTY",186902,"FORT STOCKTON ISD",186902102,"FORT STOCKTON ALAMO EL","MALE","ELEMENTARY",231
"2018-2019",18,"PECOS COUNTY",186902,"FORT STOCKTON ISD",186902104,"FORT STOCKTON APACHE EL","FEMALE","ELEMENTARY",142
"2018-2019",18,"PECOS COUNTY",186902,"FORT STOCKTON ISD",186902104,"FORT STOCKTON APACHE EL","MALE","ELEMENTARY",146
"2018-2019",18,"PECOS COUNTY",186903,"IRAAN-SHEFFIELD ISD",186903001,"IRAAN H S","FEMALE","HIGH SCHOOL",52
"2018-2019",18,"PECOS COUNTY",186903,"IRAAN-SHEFFIELD ISD",186903001,"IRAAN H S","MALE","HIGH SCHOOL",49
"2018-2019",18,"PECOS COUNTY",186903,"IRAAN-SHEFFIELD ISD",186903041,"IRAAN J H","FEMALE","MIDDLE SCHOOL",40
"2018-2019",18,"PECOS COUNTY",186903,"IRAAN-SHEFFIELD ISD",186903041,"IRAAN J H","MALE","MIDDLE SCHOOL",36
"2018-2019",18,"PECOS COUNTY",186903,"IRAAN-SHEFFIELD ISD",186903101,"IRAAN EL","FEMALE","ELEMENTARY",98
"2018-2019",18,"PECOS COUNTY",186903,"IRAAN-SHEFFIELD ISD",186903101,"IRAAN EL","MALE","ELEMENTARY",125
"2018-2019",06,"POLK COUNTY",187901,"BIG SANDY ISD",187901001,"BIG SANDY SCHOOL","FEMALE","ELEMENTARY / SECONDARY",251
"2018-2019",06,"POLK COUNTY",187901,"BIG SANDY ISD",187901001,"BIG SANDY SCHOOL","MALE","ELEMENTARY / SECONDARY",262
"2018-2019",06,"POLK COUNTY",187903,"GOODRICH ISD",187903001,"GOODRICH H S","FEMALE","HIGH SCHOOL",23
"2018-2019",06,"POLK COUNTY",187903,"GOODRICH ISD",187903001,"GOODRICH H S","MALE","HIGH SCHOOL",34
"2018-2019",06,"POLK COUNTY",187903,"GOODRICH ISD",187903041,"GOODRICH MIDDLE","FEMALE","MIDDLE SCHOOL",19
"2018-2019",06,"POLK COUNTY",187903,"GOODRICH ISD",187903041,"GOODRICH MIDDLE","MALE","MIDDLE SCHOOL",34
"2018-2019",06,"POLK COUNTY",187903,"GOODRICH ISD",187903101,"GOODRICH EL","FEMALE","ELEMENTARY",62
"2018-2019",06,"POLK COUNTY",187903,"GOODRICH ISD",187903101,"GOODRICH EL","MALE","ELEMENTARY",69
"2018-2019",06,"POLK COUNTY",187904,"CORRIGAN-CAMDEN ISD",187904001,"CORRIGAN-CAMDEN H S","FEMALE","HIGH SCHOOL",101
"2018-2019",06,"POLK COUNTY",187904,"CORRIGAN-CAMDEN ISD",187904001,"CORRIGAN-CAMDEN H S","MALE","HIGH SCHOOL",138
"2018-2019",06,"POLK COUNTY",187904,"CORRIGAN-CAMDEN ISD",187904041,"CORRIGAN-CAMDEN J H","FEMALE","MIDDLE SCHOOL",90
"2018-2019",06,"POLK COUNTY",187904,"CORRIGAN-CAMDEN ISD",187904041,"CORRIGAN-CAMDEN J H","MALE","MIDDLE SCHOOL",120
"2018-2019",06,"POLK COUNTY",187904,"CORRIGAN-CAMDEN ISD",187904103,"CORRIGAN-CAMDEN EL","FEMALE","ELEMENTARY",182
"2018-2019",06,"POLK COUNTY",187904,"CORRIGAN-CAMDEN ISD",187904103,"CORRIGAN-CAMDEN EL","MALE","ELEMENTARY",191
"2018-2019",06,"POLK COUNTY",187906,"LEGGETT ISD",187906001,"LEGGETT H S","FEMALE","HIGH SCHOOL",26
"2018-2019",06,"POLK COUNTY",187906,"LEGGETT ISD",187906001,"LEGGETT H S","MALE","HIGH SCHOOL",33
"2018-2019",06,"POLK COUNTY",187906,"LEGGETT ISD",187906101,"LEGGETT EL","FEMALE","ELEMENTARY",51
"2018-2019",06,"POLK COUNTY",187906,"LEGGETT ISD",187906101,"LEGGETT EL","MALE","ELEMENTARY",57
"2018-2019",06,"POLK COUNTY",187907,"LIVINGSTON ISD",187907002,"LIVINGSTON H S","FEMALE","HIGH SCHOOL",483
"2018-2019",06,"POLK COUNTY",187907,"LIVINGSTON ISD",187907002,"LIVINGSTON H S","MALE","HIGH SCHOOL",553
"2018-2019",06,"POLK COUNTY",187907,"LIVINGSTON ISD",187907004,"LIVINGSTON H S ACADEMY","FEMALE","HIGH SCHOOL",-999
"2018-2019",06,"POLK COUNTY",187907,"LIVINGSTON ISD",187907004,"LIVINGSTON H S ACADEMY","MALE","HIGH SCHOOL",-999
"2018-2019",06,"POLK COUNTY",187907,"LIVINGSTON ISD",187907041,"LIVINGSTON J H","FEMALE","MIDDLE SCHOOL",445
"2018-2019",06,"POLK COUNTY",187907,"LIVINGSTON ISD",187907041,"LIVINGSTON J H","MALE","MIDDLE SCHOOL",495
"2018-2019",06,"POLK COUNTY",187907,"LIVINGSTON ISD",187907101,"LIVINGSTON INT","FEMALE","ELEMENTARY",295
"2018-2019",06,"POLK COUNTY",187907,"LIVINGSTON ISD",187907101,"LIVINGSTON INT","MALE","ELEMENTARY",316
"2018-2019",06,"POLK COUNTY",187907,"LIVINGSTON ISD",187907102,"TIMBER CREEK EL","FEMALE","ELEMENTARY",229
"2018-2019",06,"POLK COUNTY",187907,"LIVINGSTON ISD",187907102,"TIMBER CREEK EL","MALE","ELEMENTARY",207
"2018-2019",06,"POLK COUNTY",187907,"LIVINGSTON ISD",187907103,"PINE RIDGE EL","FEMALE","ELEMENTARY",-999
"2018-2019",06,"POLK COUNTY",187907,"LIVINGSTON ISD",187907103,"PINE RIDGE EL","MALE","ELEMENTARY",-999
"2018-2019",06,"POLK COUNTY",187907,"LIVINGSTON ISD",187907104,"CEDAR GROVE EL","FEMALE","ELEMENTARY",234
"2018-2019",06,"POLK COUNTY",187907,"LIVINGSTON ISD",187907104,"CEDAR GROVE EL","MALE","ELEMENTARY",234
"2018-2019",06,"POLK COUNTY",187910,"ONALASKA ISD",187910001,"ONALASKA JR/SR HIGH","FEMALE","HIGH SCHOOL",233
"2018-2019",06,"POLK COUNTY",187910,"ONALASKA ISD",187910001,"ONALASKA JR/SR HIGH","MALE","HIGH SCHOOL",234
"2018-2019",06,"POLK COUNTY",187910,"ONALASKA ISD",187910101,"ONALASKA EL","FEMALE","ELEMENTARY",331
