"Year","Region","County Name","Grade Level Name","Gender Name","Gender Count"
"2015-2016",15,"RUNNELS COUNTY","Grade 11","Female",64
"2015-2016",15,"RUNNELS COUNTY","Grade 11","Male",78
"2015-2016",15,"RUNNELS COUNTY","Grade 12","Female",64
"2015-2016",15,"RUNNELS COUNTY","Grade 12","Male",63
"2015-2016",07,"RUSK COUNTY","Early Education","Female",17
"2015-2016",07,"RUSK COUNTY","Early Education","Male",11
"2015-2016",07,"RUSK COUNTY","Pre-kindergarten","Female",171
"2015-2016",07,"RUSK COUNTY","Pre-kindergarten","Male",192
"2015-2016",07,"RUSK COUNTY","Kindergarten","Female",274
"2015-2016",07,"RUSK COUNTY","Kindergarten","Male",289
"2015-2016",07,"RUSK COUNTY","Grade  1","Female",309
"2015-2016",07,"RUSK COUNTY","Grade  1","Male",339
"2015-2016",07,"RUSK COUNTY","Grade  2","Female",330
"2015-2016",07,"RUSK COUNTY","Grade  2","Male",295
"2015-2016",07,"RUSK COUNTY","Grade  3","Female",341
"2015-2016",07,"RUSK COUNTY","Grade  3","Male",327
"2015-2016",07,"RUSK COUNTY","Grade  4","Female",302
"2015-2016",07,"RUSK COUNTY","Grade  4","Male",322
"2015-2016",07,"RUSK COUNTY","Grade  5","Female",299
"2015-2016",07,"RUSK COUNTY","Grade  5","Male",300
"2015-2016",07,"RUSK COUNTY","Grade  6","Female",286
"2015-2016",07,"RUSK COUNTY","Grade  6","Male",314
"2015-2016",07,"RUSK COUNTY","Grade  7","Female",303
"2015-2016",07,"RUSK COUNTY","Grade  7","Male",300
"2015-2016",07,"RUSK COUNTY","Grade  8","Female",278
"2015-2016",07,"RUSK COUNTY","Grade  8","Male",281
"2015-2016",07,"RUSK COUNTY","Grade  9","Female",316
"2015-2016",07,"RUSK COUNTY","Grade  9","Male",340
"2015-2016",07,"RUSK COUNTY","Grade 10","Female",300
"2015-2016",07,"RUSK COUNTY","Grade 10","Male",325
"2015-2016",07,"RUSK COUNTY","Grade 11","Female",249
"2015-2016",07,"RUSK COUNTY","Grade 11","Male",282
"2015-2016",07,"RUSK COUNTY","Grade 12","Female",266
"2015-2016",07,"RUSK COUNTY","Grade 12","Male",266
"2015-2016",07,"SABINE COUNTY","Early Education","Female",0
"2015-2016",07,"SABINE COUNTY","Early Education","Male",-9999999
"2015-2016",07,"SABINE COUNTY","Pre-kindergarten","Female",35
"2015-2016",07,"SABINE COUNTY","Pre-kindergarten","Male",49
"2015-2016",07,"SABINE COUNTY","Kindergarten","Female",56
"2015-2016",07,"SABINE COUNTY","Kindergarten","Male",64
"2015-2016",07,"SABINE COUNTY","Grade  1","Female",56
"2015-2016",07,"SABINE COUNTY","Grade  1","Male",58
"2015-2016",07,"SABINE COUNTY","Grade  2","Female",61
"2015-2016",07,"SABINE COUNTY","Grade  2","Male",63
"2015-2016",07,"SABINE COUNTY","Grade  3","Female",60
"2015-2016",07,"SABINE COUNTY","Grade  3","Male",67
"2015-2016",07,"SABINE COUNTY","Grade  4","Female",54
"2015-2016",07,"SABINE COUNTY","Grade  4","Male",52
"2015-2016",07,"SABINE COUNTY","Grade  5","Female",52
"2015-2016",07,"SABINE COUNTY","Grade  5","Male",51
"2015-2016",07,"SABINE COUNTY","Grade  6","Female",53
"2015-2016",07,"SABINE COUNTY","Grade  6","Male",66
"2015-2016",07,"SABINE COUNTY","Grade  7","Female",62
"2015-2016",07,"SABINE COUNTY","Grade  7","Male",67
"2015-2016",07,"SABINE COUNTY","Grade  8","Female",57
"2015-2016",07,"SABINE COUNTY","Grade  8","Male",57
"2015-2016",07,"SABINE COUNTY","Grade  9","Female",60
"2015-2016",07,"SABINE COUNTY","Grade  9","Male",46
"2015-2016",07,"SABINE COUNTY","Grade 10","Female",64
"2015-2016",07,"SABINE COUNTY","Grade 10","Male",62
"2015-2016",07,"SABINE COUNTY","Grade 11","Female",63
"2015-2016",07,"SABINE COUNTY","Grade 11","Male",59
"2015-2016",07,"SABINE COUNTY","Grade 12","Female",64
"2015-2016",07,"SABINE COUNTY","Grade 12","Male",60
"2015-2016",07,"SAN AUGUSTINE COUNTY","Early Education","Female",0
"2015-2016",07,"SAN AUGUSTINE COUNTY","Early Education","Male",-9999999
"2015-2016",07,"SAN AUGUSTINE COUNTY","Pre-kindergarten","Female",40
"2015-2016",07,"SAN AUGUSTINE COUNTY","Pre-kindergarten","Male",56
"2015-2016",07,"SAN AUGUSTINE COUNTY","Kindergarten","Female",37
"2015-2016",07,"SAN AUGUSTINE COUNTY","Kindergarten","Male",47
"2015-2016",07,"SAN AUGUSTINE COUNTY","Grade  1","Female",43
"2015-2016",07,"SAN AUGUSTINE COUNTY","Grade  1","Male",46
"2015-2016",07,"SAN AUGUSTINE COUNTY","Grade  2","Female",35
"2015-2016",07,"SAN AUGUSTINE COUNTY","Grade  2","Male",36
"2015-2016",07,"SAN AUGUSTINE COUNTY","Grade  3","Female",40
"2015-2016",07,"SAN AUGUSTINE COUNTY","Grade  3","Male",53
"2015-2016",07,"SAN AUGUSTINE COUNTY","Grade  4","Female",48
"2015-2016",07,"SAN AUGUSTINE COUNTY","Grade  4","Male",45
"2015-2016",07,"SAN AUGUSTINE COUNTY","Grade  5","Female",41
"2015-2016",07,"SAN AUGUSTINE COUNTY","Grade  5","Male",41
"2015-2016",07,"SAN AUGUSTINE COUNTY","Grade  6","Female",27
"2015-2016",07,"SAN AUGUSTINE COUNTY","Grade  6","Male",34
"2015-2016",07,"SAN AUGUSTINE COUNTY","Grade  7","Female",48
"2015-2016",07,"SAN AUGUSTINE COUNTY","Grade  7","Male",33
"2015-2016",07,"SAN AUGUSTINE COUNTY","Grade  8","Female",46
"2015-2016",07,"SAN AUGUSTINE COUNTY","Grade  8","Male",47
"2015-2016",07,"SAN AUGUSTINE COUNTY","Grade  9","Female",41
"2015-2016",07,"SAN AUGUSTINE COUNTY","Grade  9","Male",41
"2015-2016",07,"SAN AUGUSTINE COUNTY","Grade 10","Female",33
"2015-2016",07,"SAN AUGUSTINE COUNTY","Grade 10","Male",41
"2015-2016",07,"SAN AUGUSTINE COUNTY","Grade 11","Female",31
"2015-2016",07,"SAN AUGUSTINE COUNTY","Grade 11","Male",44
"2015-2016",07,"SAN AUGUSTINE COUNTY","Grade 12","Female",44
"2015-2016",07,"SAN AUGUSTINE COUNTY","Grade 12","Male",31
"2015-2016",06,"SAN JACINTO COUNTY","Early Education","Female",0
"2015-2016",06,"SAN JACINTO COUNTY","Early Education","Male",6
"2015-2016",06,"SAN JACINTO COUNTY","Pre-kindergarten","Female",80
"2015-2016",06,"SAN JACINTO COUNTY","Pre-kindergarten","Male",68
"2015-2016",06,"SAN JACINTO COUNTY","Kindergarten","Female",119
"2015-2016",06,"SAN JACINTO COUNTY","Kindergarten","Male",107
"2015-2016",06,"SAN JACINTO COUNTY","Grade  1","Female",116
"2015-2016",06,"SAN JACINTO COUNTY","Grade  1","Male",143
"2015-2016",06,"SAN JACINTO COUNTY","Grade  2","Female",120
"2015-2016",06,"SAN JACINTO COUNTY","Grade  2","Male",146
"2015-2016",06,"SAN JACINTO COUNTY","Grade  3","Female",111
"2015-2016",06,"SAN JACINTO COUNTY","Grade  3","Male",138
"2015-2016",06,"SAN JACINTO COUNTY","Grade  4","Female",125
"2015-2016",06,"SAN JACINTO COUNTY","Grade  4","Male",124
"2015-2016",06,"SAN JACINTO COUNTY","Grade  5","Female",103
"2015-2016",06,"SAN JACINTO COUNTY","Grade  5","Male",149
"2015-2016",06,"SAN JACINTO COUNTY","Grade  6","Female",117
"2015-2016",06,"SAN JACINTO COUNTY","Grade  6","Male",124
"2015-2016",06,"SAN JACINTO COUNTY","Grade  7","Female",120
"2015-2016",06,"SAN JACINTO COUNTY","Grade  7","Male",128
"2015-2016",06,"SAN JACINTO COUNTY","Grade  8","Female",114
"2015-2016",06,"SAN JACINTO COUNTY","Grade  8","Male",148
"2015-2016",06,"SAN JACINTO COUNTY","Grade  9","Female",153
"2015-2016",06,"SAN JACINTO COUNTY","Grade  9","Male",158
"2015-2016",06,"SAN JACINTO COUNTY","Grade 10","Female",127
"2015-2016",06,"SAN JACINTO COUNTY","Grade 10","Male",136
"2015-2016",06,"SAN JACINTO COUNTY","Grade 11","Female",91
"2015-2016",06,"SAN JACINTO COUNTY","Grade 11","Male",112
"2015-2016",06,"SAN JACINTO COUNTY","Grade 12","Female",114
"2015-2016",06,"SAN JACINTO COUNTY","Grade 12","Male",122
"2015-2016",02,"SAN PATRICIO COUNTY","Early Education","Female",6
"2015-2016",02,"SAN PATRICIO COUNTY","Early Education","Male",19
"2015-2016",02,"SAN PATRICIO COUNTY","Pre-kindergarten","Female",262
"2015-2016",02,"SAN PATRICIO COUNTY","Pre-kindergarten","Male",294
"2015-2016",02,"SAN PATRICIO COUNTY","Kindergarten","Female",506
"2015-2016",02,"SAN PATRICIO COUNTY","Kindergarten","Male",512
"2015-2016",02,"SAN PATRICIO COUNTY","Grade  1","Female",546
"2015-2016",02,"SAN PATRICIO COUNTY","Grade  1","Male",576
"2015-2016",02,"SAN PATRICIO COUNTY","Grade  2","Female",567
"2015-2016",02,"SAN PATRICIO COUNTY","Grade  2","Male",561
"2015-2016",02,"SAN PATRICIO COUNTY","Grade  3","Female",502
"2015-2016",02,"SAN PATRICIO COUNTY","Grade  3","Male",581
"2015-2016",02,"SAN PATRICIO COUNTY","Grade  4","Female",518
"2015-2016",02,"SAN PATRICIO COUNTY","Grade  4","Male",558
"2015-2016",02,"SAN PATRICIO COUNTY","Grade  5","Female",584
"2015-2016",02,"SAN PATRICIO COUNTY","Grade  5","Male",540
"2015-2016",02,"SAN PATRICIO COUNTY","Grade  6","Female",533
"2015-2016",02,"SAN PATRICIO COUNTY","Grade  6","Male",588
"2015-2016",02,"SAN PATRICIO COUNTY","Grade  7","Female",507
"2015-2016",02,"SAN PATRICIO COUNTY","Grade  7","Male",545
"2015-2016",02,"SAN PATRICIO COUNTY","Grade  8","Female",557
"2015-2016",02,"SAN PATRICIO COUNTY","Grade  8","Male",554
"2015-2016",02,"SAN PATRICIO COUNTY","Grade  9","Female",574
"2015-2016",02,"SAN PATRICIO COUNTY","Grade  9","Male",648
"2015-2016",02,"SAN PATRICIO COUNTY","Grade 10","Female",540
"2015-2016",02,"SAN PATRICIO COUNTY","Grade 10","Male",605
"2015-2016",02,"SAN PATRICIO COUNTY","Grade 11","Female",477
"2015-2016",02,"SAN PATRICIO COUNTY","Grade 11","Male",494
"2015-2016",02,"SAN PATRICIO COUNTY","Grade 12","Female",450
"2015-2016",02,"SAN PATRICIO COUNTY","Grade 12","Male",466
"2015-2016",15,"SAN SABA COUNTY","Early Education","Female",0
"2015-2016",15,"SAN SABA COUNTY","Early Education","Male",-9999999
"2015-2016",15,"SAN SABA COUNTY","Pre-kindergarten","Female",39
"2015-2016",15,"SAN SABA COUNTY","Pre-kindergarten","Male",23
"2015-2016",15,"SAN SABA COUNTY","Kindergarten","Female",24
"2015-2016",15,"SAN SABA COUNTY","Kindergarten","Male",32
"2015-2016",15,"SAN SABA COUNTY","Grade  1","Female",29
"2015-2016",15,"SAN SABA COUNTY","Grade  1","Male",40
"2015-2016",15,"SAN SABA COUNTY","Grade  2","Female",43
"2015-2016",15,"SAN SABA COUNTY","Grade  2","Male",35
"2015-2016",15,"SAN SABA COUNTY","Grade  3","Female",47
"2015-2016",15,"SAN SABA COUNTY","Grade  3","Male",39
"2015-2016",15,"SAN SABA COUNTY","Grade  4","Female",33
"2015-2016",15,"SAN SABA COUNTY","Grade  4","Male",33
"2015-2016",15,"SAN SABA COUNTY","Grade  5","Female",31
"2015-2016",15,"SAN SABA COUNTY","Grade  5","Male",36
"2015-2016",15,"SAN SABA COUNTY","Grade  6","Female",35
"2015-2016",15,"SAN SABA COUNTY","Grade  6","Male",33
"2015-2016",15,"SAN SABA COUNTY","Grade  7","Female",35
"2015-2016",15,"SAN SABA COUNTY","Grade  7","Male",33
"2015-2016",15,"SAN SABA COUNTY","Grade  8","Female",31
"2015-2016",15,"SAN SABA COUNTY","Grade  8","Male",40
"2015-2016",15,"SAN SABA COUNTY","Grade  9","Female",38
"2015-2016",15,"SAN SABA COUNTY","Grade  9","Male",42
"2015-2016",15,"SAN SABA COUNTY","Grade 10","Female",24
"2015-2016",15,"SAN SABA COUNTY","Grade 10","Male",26
"2015-2016",15,"SAN SABA COUNTY","Grade 11","Female",43
"2015-2016",15,"SAN SABA COUNTY","Grade 11","Male",38
"2015-2016",15,"SAN SABA COUNTY","Grade 12","Female",30
"2015-2016",15,"SAN SABA COUNTY","Grade 12","Male",30
"2015-2016",15,"SCHLEICHER COUNTY","Early Education","Female",-9999999
"2015-2016",15,"SCHLEICHER COUNTY","Early Education","Male",-9999999
"2015-2016",15,"SCHLEICHER COUNTY","Pre-kindergarten","Female",17
"2015-2016",15,"SCHLEICHER COUNTY","Pre-kindergarten","Male",10
"2015-2016",15,"SCHLEICHER COUNTY","Kindergarten","Female",11
"2015-2016",15,"SCHLEICHER COUNTY","Kindergarten","Male",15
"2015-2016",15,"SCHLEICHER COUNTY","Grade  1","Female",15
"2015-2016",15,"SCHLEICHER COUNTY","Grade  1","Male",28
"2015-2016",15,"SCHLEICHER COUNTY","Grade  2","Female",32
"2015-2016",15,"SCHLEICHER COUNTY","Grade  2","Male",28
"2015-2016",15,"SCHLEICHER COUNTY","Grade  3","Female",23
"2015-2016",15,"SCHLEICHER COUNTY","Grade  3","Male",18
"2015-2016",15,"SCHLEICHER COUNTY","Grade  4","Female",14
"2015-2016",15,"SCHLEICHER COUNTY","Grade  4","Male",26
"2015-2016",15,"SCHLEICHER COUNTY","Grade  5","Female",20
"2015-2016",15,"SCHLEICHER COUNTY","Grade  5","Male",22
"2015-2016",15,"SCHLEICHER COUNTY","Grade  6","Female",28
"2015-2016",15,"SCHLEICHER COUNTY","Grade  6","Male",18
"2015-2016",15,"SCHLEICHER COUNTY","Grade  7","Female",20
"2015-2016",15,"SCHLEICHER COUNTY","Grade  7","Male",28
"2015-2016",15,"SCHLEICHER COUNTY","Grade  8","Female",22
"2015-2016",15,"SCHLEICHER COUNTY","Grade  8","Male",22
"2015-2016",15,"SCHLEICHER COUNTY","Grade  9","Female",23
"2015-2016",15,"SCHLEICHER COUNTY","Grade  9","Male",16
"2015-2016",15,"SCHLEICHER COUNTY","Grade 10","Female",21
"2015-2016",15,"SCHLEICHER COUNTY","Grade 10","Male",16
"2015-2016",15,"SCHLEICHER COUNTY","Grade 11","Female",19
"2015-2016",15,"SCHLEICHER COUNTY","Grade 11","Male",23
"2015-2016",15,"SCHLEICHER COUNTY","Grade 12","Female",16
"2015-2016",15,"SCHLEICHER COUNTY","Grade 12","Male",26
"2015-2016",14,"SCURRY COUNTY","Early Education","Female",-9999999
"2015-2016",14,"SCURRY COUNTY","Early Education","Male",12
"2015-2016",14,"SCURRY COUNTY","Pre-kindergarten","Female",104
"2015-2016",14,"SCURRY COUNTY","Pre-kindergarten","Male",93
"2015-2016",14,"SCURRY COUNTY","Kindergarten","Female",137
"2015-2016",14,"SCURRY COUNTY","Kindergarten","Male",127
"2015-2016",14,"SCURRY COUNTY","Grade  1","Female",130
"2015-2016",14,"SCURRY COUNTY","Grade  1","Male",178
"2015-2016",14,"SCURRY COUNTY","Grade  2","Female",109
"2015-2016",14,"SCURRY COUNTY","Grade  2","Male",151
"2015-2016",14,"SCURRY COUNTY","Grade  3","Female",124
"2015-2016",14,"SCURRY COUNTY","Grade  3","Male",121
"2015-2016",14,"SCURRY COUNTY","Grade  4","Female",114
"2015-2016",14,"SCURRY COUNTY","Grade  4","Male",147
"2015-2016",14,"SCURRY COUNTY","Grade  5","Female",109
"2015-2016",14,"SCURRY COUNTY","Grade  5","Male",140
"2015-2016",14,"SCURRY COUNTY","Grade  6","Female",118
"2015-2016",14,"SCURRY COUNTY","Grade  6","Male",144
"2015-2016",14,"SCURRY COUNTY","Grade  7","Female",123
"2015-2016",14,"SCURRY COUNTY","Grade  7","Male",101
"2015-2016",14,"SCURRY COUNTY","Grade  8","Female",113
"2015-2016",14,"SCURRY COUNTY","Grade  8","Male",118
"2015-2016",14,"SCURRY COUNTY","Grade  9","Female",141
"2015-2016",14,"SCURRY COUNTY","Grade  9","Male",131
"2015-2016",14,"SCURRY COUNTY","Grade 10","Female",116
"2015-2016",14,"SCURRY COUNTY","Grade 10","Male",126
"2015-2016",14,"SCURRY COUNTY","Grade 11","Female",106
"2015-2016",14,"SCURRY COUNTY","Grade 11","Male",110
"2015-2016",14,"SCURRY COUNTY","Grade 12","Female",84
"2015-2016",14,"SCURRY COUNTY","Grade 12","Male",92
"2015-2016",14,"SHACKELFORD COUNTY","Early Education","Female",-9999999
"2015-2016",14,"SHACKELFORD COUNTY","Early Education","Male",-9999999
"2015-2016",14,"SHACKELFORD COUNTY","Pre-kindergarten","Female",23
"2015-2016",14,"SHACKELFORD COUNTY","Pre-kindergarten","Male",15
"2015-2016",14,"SHACKELFORD COUNTY","Kindergarten","Female",26
"2015-2016",14,"SHACKELFORD COUNTY","Kindergarten","Male",27
"2015-2016",14,"SHACKELFORD COUNTY","Grade  1","Female",21
"2015-2016",14,"SHACKELFORD COUNTY","Grade  1","Male",28
"2015-2016",14,"SHACKELFORD COUNTY","Grade  2","Female",19
"2015-2016",14,"SHACKELFORD COUNTY","Grade  2","Male",16
"2015-2016",14,"SHACKELFORD COUNTY","Grade  3","Female",24
"2015-2016",14,"SHACKELFORD COUNTY","Grade  3","Male",28
"2015-2016",14,"SHACKELFORD COUNTY","Grade  4","Female",28
"2015-2016",14,"SHACKELFORD COUNTY","Grade  4","Male",25
"2015-2016",14,"SHACKELFORD COUNTY","Grade  5","Female",16
"2015-2016",14,"SHACKELFORD COUNTY","Grade  5","Male",28
"2015-2016",14,"SHACKELFORD COUNTY","Grade  6","Female",21
"2015-2016",14,"SHACKELFORD COUNTY","Grade  6","Male",20
"2015-2016",14,"SHACKELFORD COUNTY","Grade  7","Female",23
"2015-2016",14,"SHACKELFORD COUNTY","Grade  7","Male",21
"2015-2016",14,"SHACKELFORD COUNTY","Grade  8","Female",29
"2015-2016",14,"SHACKELFORD COUNTY","Grade  8","Male",24
"2015-2016",14,"SHACKELFORD COUNTY","Grade  9","Female",21
"2015-2016",14,"SHACKELFORD COUNTY","Grade  9","Male",23
"2015-2016",14,"SHACKELFORD COUNTY","Grade 10","Female",29
"2015-2016",14,"SHACKELFORD COUNTY","Grade 10","Male",29
"2015-2016",14,"SHACKELFORD COUNTY","Grade 11","Female",22
"2015-2016",14,"SHACKELFORD COUNTY","Grade 11","Male",18
"2015-2016",14,"SHACKELFORD COUNTY","Grade 12","Female",20
"2015-2016",14,"SHACKELFORD COUNTY","Grade 12","Male",23
"2015-2016",07,"SHELBY COUNTY","Early Education","Female",-9999999
"2015-2016",07,"SHELBY COUNTY","Early Education","Male",9
"2015-2016",07,"SHELBY COUNTY","Pre-kindergarten","Female",198
"2015-2016",07,"SHELBY COUNTY","Pre-kindergarten","Male",213
"2015-2016",07,"SHELBY COUNTY","Kindergarten","Female",181
"2015-2016",07,"SHELBY COUNTY","Kindergarten","Male",200
"2015-2016",07,"SHELBY COUNTY","Grade  1","Female",214
"2015-2016",07,"SHELBY COUNTY","Grade  1","Male",249
"2015-2016",07,"SHELBY COUNTY","Grade  2","Female",200
"2015-2016",07,"SHELBY COUNTY","Grade  2","Male",209
"2015-2016",07,"SHELBY COUNTY","Grade  3","Female",220
"2015-2016",07,"SHELBY COUNTY","Grade  3","Male",223
"2015-2016",07,"SHELBY COUNTY","Grade  4","Female",198
"2015-2016",07,"SHELBY COUNTY","Grade  4","Male",221
"2015-2016",07,"SHELBY COUNTY","Grade  5","Female",183
"2015-2016",07,"SHELBY COUNTY","Grade  5","Male",214
"2015-2016",07,"SHELBY COUNTY","Grade  6","Female",192
"2015-2016",07,"SHELBY COUNTY","Grade  6","Male",208
"2015-2016",07,"SHELBY COUNTY","Grade  7","Female",188
"2015-2016",07,"SHELBY COUNTY","Grade  7","Male",210
"2015-2016",07,"SHELBY COUNTY","Grade  8","Female",197
"2015-2016",07,"SHELBY COUNTY","Grade  8","Male",216
"2015-2016",07,"SHELBY COUNTY","Grade  9","Female",203
"2015-2016",07,"SHELBY COUNTY","Grade  9","Male",205
"2015-2016",07,"SHELBY COUNTY","Grade 10","Female",186
"2015-2016",07,"SHELBY COUNTY","Grade 10","Male",215
"2015-2016",07,"SHELBY COUNTY","Grade 11","Female",176
"2015-2016",07,"SHELBY COUNTY","Grade 11","Male",163
"2015-2016",07,"SHELBY COUNTY","Grade 12","Female",175
"2015-2016",07,"SHELBY COUNTY","Grade 12","Male",166
"2015-2016",16,"SHERMAN COUNTY","Pre-kindergarten","Female",26
"2015-2016",16,"SHERMAN COUNTY","Pre-kindergarten","Male",22
"2015-2016",16,"SHERMAN COUNTY","Kindergarten","Female",34
"2015-2016",16,"SHERMAN COUNTY","Kindergarten","Male",35
"2015-2016",16,"SHERMAN COUNTY","Grade  1","Female",32
"2015-2016",16,"SHERMAN COUNTY","Grade  1","Male",44
"2015-2016",16,"SHERMAN COUNTY","Grade  2","Female",26
"2015-2016",16,"SHERMAN COUNTY","Grade  2","Male",37
"2015-2016",16,"SHERMAN COUNTY","Grade  3","Female",32
"2015-2016",16,"SHERMAN COUNTY","Grade  3","Male",38
"2015-2016",16,"SHERMAN COUNTY","Grade  4","Female",25
"2015-2016",16,"SHERMAN COUNTY","Grade  4","Male",32
"2015-2016",16,"SHERMAN COUNTY","Grade  5","Female",21
"2015-2016",16,"SHERMAN COUNTY","Grade  5","Male",28
"2015-2016",16,"SHERMAN COUNTY","Grade  6","Female",33
"2015-2016",16,"SHERMAN COUNTY","Grade  6","Male",20
"2015-2016",16,"SHERMAN COUNTY","Grade  7","Female",31
"2015-2016",16,"SHERMAN COUNTY","Grade  7","Male",23
"2015-2016",16,"SHERMAN COUNTY","Grade  8","Female",17
"2015-2016",16,"SHERMAN COUNTY","Grade  8","Male",23
"2015-2016",16,"SHERMAN COUNTY","Grade  9","Female",25
"2015-2016",16,"SHERMAN COUNTY","Grade  9","Male",22
"2015-2016",16,"SHERMAN COUNTY","Grade 10","Female",23
"2015-2016",16,"SHERMAN COUNTY","Grade 10","Male",33
"2015-2016",16,"SHERMAN COUNTY","Grade 11","Female",19
"2015-2016",16,"SHERMAN COUNTY","Grade 11","Male",21
"2015-2016",16,"SHERMAN COUNTY","Grade 12","Female",27
"2015-2016",16,"SHERMAN COUNTY","Grade 12","Male",26
"2015-2016",07,"SMITH COUNTY","Early Education","Female",41
"2015-2016",07,"SMITH COUNTY","Early Education","Male",91
"2015-2016",07,"SMITH COUNTY","Pre-kindergarten","Female",548
"2015-2016",07,"SMITH COUNTY","Pre-kindergarten","Male",607
"2015-2016",07,"SMITH COUNTY","Kindergarten","Female",1341
"2015-2016",07,"SMITH COUNTY","Kindergarten","Male",1458
"2015-2016",07,"SMITH COUNTY","Grade  1","Female",1429
"2015-2016",07,"SMITH COUNTY","Grade  1","Male",1513
"2015-2016",07,"SMITH COUNTY","Grade  2","Female",1406
"2015-2016",07,"SMITH COUNTY","Grade  2","Male",1531
"2015-2016",07,"SMITH COUNTY","Grade  3","Female",1475
"2015-2016",07,"SMITH COUNTY","Grade  3","Male",1529
"2015-2016",07,"SMITH COUNTY","Grade  4","Female",1411
"2015-2016",07,"SMITH COUNTY","Grade  4","Male",1475
"2015-2016",07,"SMITH COUNTY","Grade  5","Female",1419
"2015-2016",07,"SMITH COUNTY","Grade  5","Male",1536
"2015-2016",07,"SMITH COUNTY","Grade  6","Female",1375
"2015-2016",07,"SMITH COUNTY","Grade  6","Male",1461
"2015-2016",07,"SMITH COUNTY","Grade  7","Female",1428
"2015-2016",07,"SMITH COUNTY","Grade  7","Male",1455
"2015-2016",07,"SMITH COUNTY","Grade  8","Female",1353
"2015-2016",07,"SMITH COUNTY","Grade  8","Male",1440
"2015-2016",07,"SMITH COUNTY","Grade  9","Female",1446
"2015-2016",07,"SMITH COUNTY","Grade  9","Male",1660
"2015-2016",07,"SMITH COUNTY","Grade 10","Female",1341
"2015-2016",07,"SMITH COUNTY","Grade 10","Male",1315
"2015-2016",07,"SMITH COUNTY","Grade 11","Female",1175
"2015-2016",07,"SMITH COUNTY","Grade 11","Male",1245
"2015-2016",07,"SMITH COUNTY","Grade 12","Female",1070
"2015-2016",07,"SMITH COUNTY","Grade 12","Male",1096
"2015-2016",11,"SOMERVELL COUNTY","Early Education","Female",-9999999
"2015-2016",11,"SOMERVELL COUNTY","Early Education","Male",8
"2015-2016",11,"SOMERVELL COUNTY","Pre-kindergarten","Female",21
"2015-2016",11,"SOMERVELL COUNTY","Pre-kindergarten","Male",31
"2015-2016",11,"SOMERVELL COUNTY","Kindergarten","Female",73
"2015-2016",11,"SOMERVELL COUNTY","Kindergarten","Male",63
"2015-2016",11,"SOMERVELL COUNTY","Grade  1","Female",55
"2015-2016",11,"SOMERVELL COUNTY","Grade  1","Male",72
"2015-2016",11,"SOMERVELL COUNTY","Grade  2","Female",64
"2015-2016",11,"SOMERVELL COUNTY","Grade  2","Male",71
"2015-2016",11,"SOMERVELL COUNTY","Grade  3","Female",71
"2015-2016",11,"SOMERVELL COUNTY","Grade  3","Male",74
"2015-2016",11,"SOMERVELL COUNTY","Grade  4","Female",62
"2015-2016",11,"SOMERVELL COUNTY","Grade  4","Male",74
"2015-2016",11,"SOMERVELL COUNTY","Grade  5","Female",61
"2015-2016",11,"SOMERVELL COUNTY","Grade  5","Male",93
"2015-2016",11,"SOMERVELL COUNTY","Grade  6","Female",73
"2015-2016",11,"SOMERVELL COUNTY","Grade  6","Male",61
"2015-2016",11,"SOMERVELL COUNTY","Grade  7","Female",72
"2015-2016",11,"SOMERVELL COUNTY","Grade  7","Male",64
"2015-2016",11,"SOMERVELL COUNTY","Grade  8","Female",61
"2015-2016",11,"SOMERVELL COUNTY","Grade  8","Male",75
"2015-2016",11,"SOMERVELL COUNTY","Grade  9","Female",103
"2015-2016",11,"SOMERVELL COUNTY","Grade  9","Male",69
"2015-2016",11,"SOMERVELL COUNTY","Grade 10","Female",100
"2015-2016",11,"SOMERVELL COUNTY","Grade 10","Male",88
"2015-2016",11,"SOMERVELL COUNTY","Grade 11","Female",83
"2015-2016",11,"SOMERVELL COUNTY","Grade 11","Male",81
"2015-2016",11,"SOMERVELL COUNTY","Grade 12","Female",68
"2015-2016",11,"SOMERVELL COUNTY","Grade 12","Male",86
"2015-2016",01,"STARR COUNTY","Early Education","Female",7
"2015-2016",01,"STARR COUNTY","Early Education","Male",18
"2015-2016",01,"STARR COUNTY","Pre-kindergarten","Female",551
"2015-2016",01,"STARR COUNTY","Pre-kindergarten","Male",535
"2015-2016",01,"STARR COUNTY","Kindergarten","Female",632
"2015-2016",01,"STARR COUNTY","Kindergarten","Male",668
"2015-2016",01,"STARR COUNTY","Grade  1","Female",662
"2015-2016",01,"STARR COUNTY","Grade  1","Male",684
"2015-2016",01,"STARR COUNTY","Grade  2","Female",631
"2015-2016",01,"STARR COUNTY","Grade  2","Male",640
"2015-2016",01,"STARR COUNTY","Grade  3","Female",649
"2015-2016",01,"STARR COUNTY","Grade  3","Male",632
"2015-2016",01,"STARR COUNTY","Grade  4","Female",646
"2015-2016",01,"STARR COUNTY","Grade  4","Male",705
"2015-2016",01,"STARR COUNTY","Grade  5","Female",657
"2015-2016",01,"STARR COUNTY","Grade  5","Male",627
"2015-2016",01,"STARR COUNTY","Grade  6","Female",617
"2015-2016",01,"STARR COUNTY","Grade  6","Male",602
"2015-2016",01,"STARR COUNTY","Grade  7","Female",630
"2015-2016",01,"STARR COUNTY","Grade  7","Male",652
"2015-2016",01,"STARR COUNTY","Grade  8","Female",614
