"Year","Region","County Name","District Name","District Number","Charter Status","Gender Name","Enrollment by Gender"
"2016-2017",13,"HAYS COUNTY","SAN MARCOS CISD",105902,"TRADITIONAL ISD/CSD","Male",4226
"2016-2017",01,"WILLACY COUNTY","SAN PERLITA ISD",245904,"TRADITIONAL ISD/CSD","Female",121
"2016-2017",01,"WILLACY COUNTY","SAN PERLITA ISD",245904,"TRADITIONAL ISD/CSD","Male",153
"2016-2017",15,"SAN SABA COUNTY","SAN SABA ISD",206901,"TRADITIONAL ISD/CSD","Female",368
"2016-2017",15,"SAN SABA COUNTY","SAN SABA ISD",206901,"TRADITIONAL ISD/CSD","Male",374
"2016-2017",18,"BREWSTER COUNTY","SAN VICENTE ISD",022903,"TRADITIONAL ISD/CSD","Female",9
"2016-2017",18,"BREWSTER COUNTY","SAN VICENTE ISD",022903,"TRADITIONAL ISD/CSD","Male",10
"2016-2017",17,"DAWSON COUNTY","SANDS CISD",058909,"TRADITIONAL ISD/CSD","Female",100
"2016-2017",17,"DAWSON COUNTY","SANDS CISD",058909,"TRADITIONAL ISD/CSD","Male",135
"2016-2017",16,"HUTCHINSON COUNTY","SANFORD-FRITCH ISD",117903,"TRADITIONAL ISD/CSD","Female",349
"2016-2017",16,"HUTCHINSON COUNTY","SANFORD-FRITCH ISD",117903,"TRADITIONAL ISD/CSD","Male",393
"2016-2017",11,"DENTON COUNTY","SANGER ISD",061908,"TRADITIONAL ISD/CSD","Female",1301
"2016-2017",11,"DENTON COUNTY","SANGER ISD",061908,"TRADITIONAL ISD/CSD","Male",1385
"2016-2017",15,"COLEMAN COUNTY","SANTA ANNA ISD",042903,"TRADITIONAL ISD/CSD","Female",145
"2016-2017",15,"COLEMAN COUNTY","SANTA ANNA ISD",042903,"TRADITIONAL ISD/CSD","Male",140
"2016-2017",04,"GALVESTON COUNTY","SANTA FE ISD",084909,"TRADITIONAL ISD/CSD","Female",2303
"2016-2017",04,"GALVESTON COUNTY","SANTA FE ISD",084909,"TRADITIONAL ISD/CSD","Male",2471
"2016-2017",02,"KLEBERG COUNTY","SANTA GERTRUDIS ISD",137904,"TRADITIONAL ISD/CSD","Female",362
"2016-2017",02,"KLEBERG COUNTY","SANTA GERTRUDIS ISD",137904,"TRADITIONAL ISD/CSD","Male",374
"2016-2017",01,"CAMERON COUNTY","SANTA MARIA ISD",031913,"TRADITIONAL ISD/CSD","Female",349
"2016-2017",01,"CAMERON COUNTY","SANTA MARIA ISD",031913,"TRADITIONAL ISD/CSD","Male",342
"2016-2017",01,"CAMERON COUNTY","SANTA ROSA ISD",031914,"TRADITIONAL ISD/CSD","Female",505
"2016-2017",01,"CAMERON COUNTY","SANTA ROSA ISD",031914,"TRADITIONAL ISD/CSD","Male",607
"2016-2017",11,"PALO PINTO COUNTY","SANTO ISD",182904,"TRADITIONAL ISD/CSD","Female",236
"2016-2017",11,"PALO PINTO COUNTY","SANTO ISD",182904,"TRADITIONAL ISD/CSD","Male",240
"2016-2017",10,"FANNIN COUNTY","SAVOY ISD",074911,"TRADITIONAL ISD/CSD","Female",144
"2016-2017",10,"FANNIN COUNTY","SAVOY ISD",074911,"TRADITIONAL ISD/CSD","Male",145
"2016-2017",20,"GUADALUPE COUNTY","SCHERTZ-CIBOLO-U CITY ISD",094902,"TRADITIONAL ISD/CSD","Female",7517
"2016-2017",20,"GUADALUPE COUNTY","SCHERTZ-CIBOLO-U CITY ISD",094902,"TRADITIONAL ISD/CSD","Male",7980
"2016-2017",15,"SCHLEICHER COUNTY","SCHLEICHER ISD",207901,"TRADITIONAL ISD/CSD","Female",274
"2016-2017",15,"SCHLEICHER COUNTY","SCHLEICHER ISD",207901,"TRADITIONAL ISD/CSD","Male",296
"2016-2017",20,"BEXAR COUNTY","SCHOOL OF EXCELLENCE IN EDUCATION",015806,"OPEN ENROLLMENT CHARTER","Female",415
"2016-2017",20,"BEXAR COUNTY","SCHOOL OF EXCELLENCE IN EDUCATION",015806,"OPEN ENROLLMENT CHARTER","Male",415
"2016-2017",20,"BEXAR COUNTY","SCHOOL OF SCIENCE AND TECHNOLOGY",015827,"OPEN ENROLLMENT CHARTER","Female",565
"2016-2017",20,"BEXAR COUNTY","SCHOOL OF SCIENCE AND TECHNOLOGY",015827,"OPEN ENROLLMENT CHARTER","Male",673
"2016-2017",20,"BEXAR COUNTY","SCHOOL OF SCIENCE AND TECHNOLOGY D",015831,"OPEN ENROLLMENT CHARTER","Female",721
"2016-2017",20,"BEXAR COUNTY","SCHOOL OF SCIENCE AND TECHNOLOGY D",015831,"OPEN ENROLLMENT CHARTER","Male",813
"2016-2017",13,"FAYETTE COUNTY","SCHULENBURG ISD",075903,"TRADITIONAL ISD/CSD","Female",398
"2016-2017",13,"FAYETTE COUNTY","SCHULENBURG ISD",075903,"TRADITIONAL ISD/CSD","Male",368
"2016-2017",10,"KAUFMAN COUNTY","SCURRY-ROSSER ISD",129910,"TRADITIONAL ISD/CSD","Female",517
"2016-2017",10,"KAUFMAN COUNTY","SCURRY-ROSSER ISD",129910,"TRADITIONAL ISD/CSD","Male",497
"2016-2017",17,"GAINES COUNTY","SEAGRAVES ISD",083901,"TRADITIONAL ISD/CSD","Female",282
"2016-2017",17,"GAINES COUNTY","SEAGRAVES ISD",083901,"TRADITIONAL ISD/CSD","Male",288
"2016-2017",06,"AUSTIN COUNTY","SEALY ISD",008902,"TRADITIONAL ISD/CSD","Female",1373
"2016-2017",06,"AUSTIN COUNTY","SEALY ISD",008902,"TRADITIONAL ISD/CSD","Male",1472
"2016-2017",02,"NUECES COUNTY","SEASHORE CHARTER SCHOOLS",178808,"OPEN ENROLLMENT CHARTER","Female",242
"2016-2017",02,"NUECES COUNTY","SEASHORE CHARTER SCHOOLS",178808,"OPEN ENROLLMENT CHARTER","Male",247
"2016-2017",13,"GUADALUPE COUNTY","SEGUIN ISD",094901,"TRADITIONAL ISD/CSD","Female",3658
"2016-2017",13,"GUADALUPE COUNTY","SEGUIN ISD",094901,"TRADITIONAL ISD/CSD","Male",3767
"2016-2017",17,"GAINES COUNTY","SEMINOLE ISD",083903,"TRADITIONAL ISD/CSD","Female",1390
"2016-2017",17,"GAINES COUNTY","SEMINOLE ISD",083903,"TRADITIONAL ISD/CSD","Male",1435
"2016-2017",04,"HARRIS COUNTY","SER-NINOS CHARTER SCHOOL",101802,"OPEN ENROLLMENT CHARTER","Female",548
"2016-2017",04,"HARRIS COUNTY","SER-NINOS CHARTER SCHOOL",101802,"OPEN ENROLLMENT CHARTER","Male",560
"2016-2017",09,"BAYLOR COUNTY","SEYMOUR ISD",012901,"TRADITIONAL ISD/CSD","Female",278
"2016-2017",09,"BAYLOR COUNTY","SEYMOUR ISD",012901,"TRADITIONAL ISD/CSD","Male",317
"2016-2017",17,"LUBBOCK COUNTY","SHALLOWATER ISD",152909,"TRADITIONAL ISD/CSD","Female",819
"2016-2017",17,"LUBBOCK COUNTY","SHALLOWATER ISD",152909,"TRADITIONAL ISD/CSD","Male",856
"2016-2017",16,"WHEELER COUNTY","SHAMROCK ISD",242902,"TRADITIONAL ISD/CSD","Female",178
"2016-2017",16,"WHEELER COUNTY","SHAMROCK ISD",242902,"TRADITIONAL ISD/CSD","Male",234
"2016-2017",01,"HIDALGO COUNTY","SHARYLAND ISD",108911,"TRADITIONAL ISD/CSD","Female",4811
"2016-2017",01,"HIDALGO COUNTY","SHARYLAND ISD",108911,"TRADITIONAL ISD/CSD","Male",5243
"2016-2017",07,"SHELBY COUNTY","SHELBYVILLE ISD",210903,"TRADITIONAL ISD/CSD","Female",384
"2016-2017",07,"SHELBY COUNTY","SHELBYVILLE ISD",210903,"TRADITIONAL ISD/CSD","Male",394
"2016-2017",04,"HARRIS COUNTY","SHELDON ISD",101924,"TRADITIONAL ISD/CSD","Female",4388
"2016-2017",04,"HARRIS COUNTY","SHELDON ISD",101924,"TRADITIONAL ISD/CSD","Male",4496
"2016-2017",06,"SAN JACINTO COUNTY","SHEPHERD ISD",204904,"TRADITIONAL ISD/CSD","Female",948
"2016-2017",06,"SAN JACINTO COUNTY","SHEPHERD ISD",204904,"TRADITIONAL ISD/CSD","Male",1064
"2016-2017",10,"GRAYSON COUNTY","SHERMAN ISD",091906,"TRADITIONAL ISD/CSD","Female",3556
"2016-2017",10,"GRAYSON COUNTY","SHERMAN ISD",091906,"TRADITIONAL ISD/CSD","Male",3824
"2016-2017",03,"LAVACA COUNTY","SHINER ISD",143903,"TRADITIONAL ISD/CSD","Female",302
"2016-2017",03,"LAVACA COUNTY","SHINER ISD",143903,"TRADITIONAL ISD/CSD","Male",339
"2016-2017",14,"COMANCHE COUNTY","SIDNEY ISD",047905,"TRADITIONAL ISD/CSD","Female",62
"2016-2017",14,"COMANCHE COUNTY","SIDNEY ISD",047905,"TRADITIONAL ISD/CSD","Male",78
"2016-2017",19,"HUDSPETH COUNTY","SIERRA BLANCA ISD",115902,"TRADITIONAL ISD/CSD","Female",59
"2016-2017",19,"HUDSPETH COUNTY","SIERRA BLANCA ISD",115902,"TRADITIONAL ISD/CSD","Male",64
"2016-2017",05,"HARDIN COUNTY","SILSBEE ISD",100904,"TRADITIONAL ISD/CSD","Female",1380
"2016-2017",05,"HARDIN COUNTY","SILSBEE ISD",100904,"TRADITIONAL ISD/CSD","Male",1464
"2016-2017",16,"BRISCOE COUNTY","SILVERTON ISD",023902,"TRADITIONAL ISD/CSD","Female",88
"2016-2017",16,"BRISCOE COUNTY","SILVERTON ISD",023902,"TRADITIONAL ISD/CSD","Male",112
"2016-2017",08,"BOWIE COUNTY","SIMMS ISD",019909,"TRADITIONAL ISD/CSD","Female",246
"2016-2017",08,"BOWIE COUNTY","SIMMS ISD",019909,"TRADITIONAL ISD/CSD","Male",248
"2016-2017",02,"SAN PATRICIO COUNTY","SINTON ISD",205906,"TRADITIONAL ISD/CSD","Female",1050
"2016-2017",02,"SAN PATRICIO COUNTY","SINTON ISD",205906,"TRADITIONAL ISD/CSD","Male",1118
"2016-2017",11,"COOKE COUNTY","SIVELLS BEND ISD",049909,"TRADITIONAL ISD/CSD","Female",44
"2016-2017",11,"COOKE COUNTY","SIVELLS BEND ISD",049909,"TRADITIONAL ISD/CSD","Male",37
"2016-2017",02,"BEE COUNTY","SKIDMORE-TYNAN ISD",013905,"TRADITIONAL ISD/CSD","Female",429
"2016-2017",02,"BEE COUNTY","SKIDMORE-TYNAN ISD",013905,"TRADITIONAL ISD/CSD","Male",414
"2016-2017",17,"LUBBOCK COUNTY","SLATON ISD",152903,"TRADITIONAL ISD/CSD","Female",621
"2016-2017",17,"LUBBOCK COUNTY","SLATON ISD",152903,"TRADITIONAL ISD/CSD","Male",629
"2016-2017",11,"WISE COUNTY","SLIDELL ISD",249908,"TRADITIONAL ISD/CSD","Female",132
"2016-2017",11,"WISE COUNTY","SLIDELL ISD",249908,"TRADITIONAL ISD/CSD","Male",121
"2016-2017",07,"ANDERSON COUNTY","SLOCUM ISD",001909,"TRADITIONAL ISD/CSD","Female",211
"2016-2017",07,"ANDERSON COUNTY","SLOCUM ISD",001909,"TRADITIONAL ISD/CSD","Male",200
"2016-2017",13,"BASTROP COUNTY","SMITHVILLE ISD",011904,"TRADITIONAL ISD/CSD","Female",847
"2016-2017",13,"BASTROP COUNTY","SMITHVILLE ISD",011904,"TRADITIONAL ISD/CSD","Male",912
"2016-2017",17,"HOCKLEY COUNTY","SMYER ISD",110906,"TRADITIONAL ISD/CSD","Female",210
"2016-2017",17,"HOCKLEY COUNTY","SMYER ISD",110906,"TRADITIONAL ISD/CSD","Male",224
"2016-2017",06,"BURLESON COUNTY","SNOOK ISD",026903,"TRADITIONAL ISD/CSD","Female",241
"2016-2017",06,"BURLESON COUNTY","SNOOK ISD",026903,"TRADITIONAL ISD/CSD","Male",239
"2016-2017",14,"SCURRY COUNTY","SNYDER ISD",208902,"TRADITIONAL ISD/CSD","Female",1339
"2016-2017",14,"SCURRY COUNTY","SNYDER ISD",208902,"TRADITIONAL ISD/CSD","Male",1494
"2016-2017",19,"EL PASO COUNTY","SOCORRO ISD",071909,"TRADITIONAL ISD/CSD","Female",22432
"2016-2017",19,"EL PASO COUNTY","SOCORRO ISD",071909,"TRADITIONAL ISD/CSD","Male",23495
"2016-2017",20,"BEXAR COUNTY","SOMERSET ISD",015909,"TRADITIONAL ISD/CSD","Female",1949
"2016-2017",20,"BEXAR COUNTY","SOMERSET ISD",015909,"TRADITIONAL ISD/CSD","Male",2118
"2016-2017",06,"BURLESON COUNTY","SOMERVILLE ISD",026902,"TRADITIONAL ISD/CSD","Female",219
"2016-2017",06,"BURLESON COUNTY","SOMERVILLE ISD",026902,"TRADITIONAL ISD/CSD","Male",240
"2016-2017",15,"SUTTON COUNTY","SONORA ISD",218901,"TRADITIONAL ISD/CSD","Female",397
"2016-2017",15,"SUTTON COUNTY","SONORA ISD",218901,"TRADITIONAL ISD/CSD","Male",437
"2016-2017",17,"LUBBOCK COUNTY","SOUTH PLAINS ACADEMY CHARTER DISTR",152803,"OPEN ENROLLMENT CHARTER","Female",107
"2016-2017",17,"LUBBOCK COUNTY","SOUTH PLAINS ACADEMY CHARTER DISTR",152803,"OPEN ENROLLMENT CHARTER","Male",97
"2016-2017",20,"BEXAR COUNTY","SOUTH SAN ANTONIO ISD",015908,"TRADITIONAL ISD/CSD","Female",4737
"2016-2017",20,"BEXAR COUNTY","SOUTH SAN ANTONIO ISD",015908,"TRADITIONAL ISD/CSD","Male",4894
"2016-2017",01,"CAMERON COUNTY","SOUTH TEXAS ISD",031916,"TRADITIONAL ISD/CSD","Female",2074
"2016-2017",01,"CAMERON COUNTY","SOUTH TEXAS ISD",031916,"TRADITIONAL ISD/CSD","Male",1774
"2016-2017",17,"GARZA COUNTY","SOUTHLAND ISD",085903,"TRADITIONAL ISD/CSD","Female",71
"2016-2017",17,"GARZA COUNTY","SOUTHLAND ISD",085903,"TRADITIONAL ISD/CSD","Male",90
"2016-2017",20,"BEXAR COUNTY","SOUTHSIDE ISD",015917,"TRADITIONAL ISD/CSD","Female",2748
"2016-2017",20,"BEXAR COUNTY","SOUTHSIDE ISD",015917,"TRADITIONAL ISD/CSD","Male",2965
"2016-2017",20,"BEXAR COUNTY","SOUTHWEST ISD",015912,"TRADITIONAL ISD/CSD","Female",6730
"2016-2017",20,"BEXAR COUNTY","SOUTHWEST ISD",015912,"TRADITIONAL ISD/CSD","Male",7161
"2016-2017",20,"BEXAR COUNTY","SOUTHWEST PREPARATORY SCHOOL",015807,"OPEN ENROLLMENT CHARTER","Female",457
"2016-2017",20,"BEXAR COUNTY","SOUTHWEST PREPARATORY SCHOOL",015807,"OPEN ENROLLMENT CHARTER","Male",451
"2016-2017",04,"HARRIS COUNTY","SOUTHWEST SCHOOL",101838,"OPEN ENROLLMENT CHARTER","Female",903
"2016-2017",04,"HARRIS COUNTY","SOUTHWEST SCHOOL",101838,"OPEN ENROLLMENT CHARTER","Male",936
"2016-2017",16,"HANSFORD COUNTY","SPEARMAN ISD",098904,"TRADITIONAL ISD/CSD","Female",417
"2016-2017",16,"HANSFORD COUNTY","SPEARMAN ISD",098904,"TRADITIONAL ISD/CSD","Male",438
"2016-2017",06,"MONTGOMERY COUNTY","SPLENDORA ISD",170907,"TRADITIONAL ISD/CSD","Female",1910
"2016-2017",06,"MONTGOMERY COUNTY","SPLENDORA ISD",170907,"TRADITIONAL ISD/CSD","Male",1976
"2016-2017",04,"HARRIS COUNTY","SPRING BRANCH ISD",101920,"TRADITIONAL ISD/CSD","Female",16925
"2016-2017",04,"HARRIS COUNTY","SPRING BRANCH ISD",101920,"TRADITIONAL ISD/CSD","Male",18154
"2016-2017",16,"HUTCHINSON COUNTY","SPRING CREEK ISD",117907,"TRADITIONAL ISD/CSD","Female",60
"2016-2017",16,"HUTCHINSON COUNTY","SPRING CREEK ISD",117907,"TRADITIONAL ISD/CSD","Male",43
"2016-2017",07,"GREGG COUNTY","SPRING HILL ISD",092907,"TRADITIONAL ISD/CSD","Female",919
"2016-2017",07,"GREGG COUNTY","SPRING HILL ISD",092907,"TRADITIONAL ISD/CSD","Male",1016
"2016-2017",04,"HARRIS COUNTY","SPRING ISD",101919,"TRADITIONAL ISD/CSD","Female",17733
"2016-2017",04,"HARRIS COUNTY","SPRING ISD",101919,"TRADITIONAL ISD/CSD","Male",18965
"2016-2017",17,"LAMB COUNTY","SPRINGLAKE-EARTH ISD",140907,"TRADITIONAL ISD/CSD","Female",183
"2016-2017",17,"LAMB COUNTY","SPRINGLAKE-EARTH ISD",140907,"TRADITIONAL ISD/CSD","Male",195
"2016-2017",11,"PARKER COUNTY","SPRINGTOWN ISD",184902,"TRADITIONAL ISD/CSD","Female",1685
"2016-2017",11,"PARKER COUNTY","SPRINGTOWN ISD",184902,"TRADITIONAL ISD/CSD","Male",1792
"2016-2017",17,"DICKENS COUNTY","SPUR ISD",063903,"TRADITIONAL ISD/CSD","Female",138
"2016-2017",17,"DICKENS COUNTY","SPUR ISD",063903,"TRADITIONAL ISD/CSD","Male",142
"2016-2017",05,"TYLER COUNTY","SPURGER ISD",229905,"TRADITIONAL ISD/CSD","Female",198
"2016-2017",05,"TYLER COUNTY","SPURGER ISD",229905,"TRADITIONAL ISD/CSD","Male",203
"2016-2017",10,"DALLAS COUNTY","ST ANTHONY SCHOOL",057836,"OPEN ENROLLMENT CHARTER","Female",161
"2016-2017",10,"DALLAS COUNTY","ST ANTHONY SCHOOL",057836,"OPEN ENROLLMENT CHARTER","Male",152
"2016-2017",02,"BEE COUNTY","ST MARY'S ACADEMY CHARTER SCHOOL",013801,"OPEN ENROLLMENT CHARTER","Female",248
"2016-2017",02,"BEE COUNTY","ST MARY'S ACADEMY CHARTER SCHOOL",013801,"OPEN ENROLLMENT CHARTER","Male",195
"2016-2017",04,"FORT BEND COUNTY","STAFFORD MSD",079910,"TRADITIONAL ISD/CSD","Female",1733
"2016-2017",04,"FORT BEND COUNTY","STAFFORD MSD",079910,"TRADITIONAL ISD/CSD","Male",1806
"2016-2017",14,"JONES COUNTY","STAMFORD ISD",127906,"TRADITIONAL ISD/CSD","Female",313
"2016-2017",14,"JONES COUNTY","STAMFORD ISD",127906,"TRADITIONAL ISD/CSD","Male",346
"2016-2017",18,"MARTIN COUNTY","STANTON ISD",156902,"TRADITIONAL ISD/CSD","Female",455
"2016-2017",18,"MARTIN COUNTY","STANTON ISD",156902,"TRADITIONAL ISD/CSD","Male",528
"2016-2017",04,"HARRIS COUNTY","STEP CHARTER SCHOOL",101859,"OPEN ENROLLMENT CHARTER","Female",208
"2016-2017",04,"HARRIS COUNTY","STEP CHARTER SCHOOL",101859,"OPEN ENROLLMENT CHARTER","Male",244
"2016-2017",07,"NACOGDOCHES COUNTY","STEPHEN F AUSTIN STATE UNIVERSITY",174801,"OPEN ENROLLMENT CHARTER","Female",134
"2016-2017",07,"NACOGDOCHES COUNTY","STEPHEN F AUSTIN STATE UNIVERSITY",174801,"OPEN ENROLLMENT CHARTER","Male",121
"2016-2017",11,"ERATH COUNTY","STEPHENVILLE ISD",072903,"TRADITIONAL ISD/CSD","Female",1817
"2016-2017",11,"ERATH COUNTY","STEPHENVILLE ISD",072903,"TRADITIONAL ISD/CSD","Male",1872
"2016-2017",15,"STERLING COUNTY","STERLING CITY ISD",216901,"TRADITIONAL ISD/CSD","Female",134
"2016-2017",15,"STERLING COUNTY","STERLING CITY ISD",216901,"TRADITIONAL ISD/CSD","Male",160
"2016-2017",20,"WILSON COUNTY","STOCKDALE ISD",247906,"TRADITIONAL ISD/CSD","Female",363
"2016-2017",20,"WILSON COUNTY","STOCKDALE ISD",247906,"TRADITIONAL ISD/CSD","Male",431
"2016-2017",16,"SHERMAN COUNTY","STRATFORD ISD",211902,"TRADITIONAL ISD/CSD","Female",275
"2016-2017",16,"SHERMAN COUNTY","STRATFORD ISD",211902,"TRADITIONAL ISD/CSD","Male",305
"2016-2017",11,"PALO PINTO COUNTY","STRAWN ISD",182905,"TRADITIONAL ISD/CSD","Female",86
"2016-2017",11,"PALO PINTO COUNTY","STRAWN ISD",182905,"TRADITIONAL ISD/CSD","Male",97
"2016-2017",17,"LAMB COUNTY","SUDAN ISD",140908,"TRADITIONAL ISD/CSD","Female",231
"2016-2017",17,"LAMB COUNTY","SUDAN ISD",140908,"TRADITIONAL ISD/CSD","Male",231
"2016-2017",08,"HOPKINS COUNTY","SULPHUR BLUFF ISD",112910,"TRADITIONAL ISD/CSD","Female",104
"2016-2017",08,"HOPKINS COUNTY","SULPHUR BLUFF ISD",112910,"TRADITIONAL ISD/CSD","Male",113
"2016-2017",08,"HOPKINS COUNTY","SULPHUR SPRINGS ISD",112901,"TRADITIONAL ISD/CSD","Female",2090
"2016-2017",08,"HOPKINS COUNTY","SULPHUR SPRINGS ISD",112901,"TRADITIONAL ISD/CSD","Male",2321
"2016-2017",17,"HOCKLEY COUNTY","SUNDOWN ISD",110907,"TRADITIONAL ISD/CSD","Female",308
"2016-2017",17,"HOCKLEY COUNTY","SUNDOWN ISD",110907,"TRADITIONAL ISD/CSD","Male",360
"2016-2017",10,"DALLAS COUNTY","SUNNYVALE ISD",057919,"TRADITIONAL ISD/CSD","Female",812
"2016-2017",10,"DALLAS COUNTY","SUNNYVALE ISD",057919,"TRADITIONAL ISD/CSD","Male",926
"2016-2017",16,"MOORE COUNTY","SUNRAY ISD",171902,"TRADITIONAL ISD/CSD","Female",262
"2016-2017",16,"MOORE COUNTY","SUNRAY ISD",171902,"TRADITIONAL ISD/CSD","Male",286
"2016-2017",04,"BRAZORIA COUNTY","SWEENY ISD",020906,"TRADITIONAL ISD/CSD","Female",975
"2016-2017",04,"BRAZORIA COUNTY","SWEENY ISD",020906,"TRADITIONAL ISD/CSD","Male",1062
"2016-2017",03,"LAVACA COUNTY","SWEET HOME ISD",143905,"TRADITIONAL ISD/CSD","Female",72
"2016-2017",03,"LAVACA COUNTY","SWEET HOME ISD",143905,"TRADITIONAL ISD/CSD","Male",82
"2016-2017",14,"NOLAN COUNTY","SWEETWATER ISD",177902,"TRADITIONAL ISD/CSD","Female",1075
"2016-2017",14,"NOLAN COUNTY","SWEETWATER ISD",177902,"TRADITIONAL ISD/CSD","Male",1156
"2016-2017",02,"SAN PATRICIO COUNTY","TAFT ISD",205907,"TRADITIONAL ISD/CSD","Female",541
"2016-2017",02,"SAN PATRICIO COUNTY","TAFT ISD",205907,"TRADITIONAL ISD/CSD","Male",581
"2016-2017",17,"LYNN COUNTY","TAHOKA ISD",153904,"TRADITIONAL ISD/CSD","Female",274
"2016-2017",17,"LYNN COUNTY","TAHOKA ISD",153904,"TRADITIONAL ISD/CSD","Male",315
"2016-2017",04,"LIBERTY COUNTY","TARKINGTON ISD",146907,"TRADITIONAL ISD/CSD","Female",910
"2016-2017",04,"LIBERTY COUNTY","TARKINGTON ISD",146907,"TRADITIONAL ISD/CSD","Male",942
"2016-2017",07,"RUSK COUNTY","TATUM ISD",201910,"TRADITIONAL ISD/CSD","Female",784
"2016-2017",07,"RUSK COUNTY","TATUM ISD",201910,"TRADITIONAL ISD/CSD","Male",894
"2016-2017",13,"WILLIAMSON COUNTY","TAYLOR ISD",246911,"TRADITIONAL ISD/CSD","Female",1515
"2016-2017",13,"WILLIAMSON COUNTY","TAYLOR ISD",246911,"TRADITIONAL ISD/CSD","Male",1688
"2016-2017",12,"FREESTONE COUNTY","TEAGUE ISD",081904,"TRADITIONAL ISD/CSD","Female",601
"2016-2017",12,"FREESTONE COUNTY","TEAGUE ISD",081904,"TRADITIONAL ISD/CSD","Male",653
"2016-2017",05,"JEFFERSON COUNTY","TEKOA ACADEMY OF ACCELERATED STUDI",123803,"OPEN ENROLLMENT CHARTER","Female",300
"2016-2017",05,"JEFFERSON COUNTY","TEKOA ACADEMY OF ACCELERATED STUDI",123803,"OPEN ENROLLMENT CHARTER","Male",224
"2016-2017",12,"BELL COUNTY","TEMPLE ISD",014909,"TRADITIONAL ISD/CSD","Female",4229
"2016-2017",12,"BELL COUNTY","TEMPLE ISD",014909,"TRADITIONAL ISD/CSD","Male",4414
"2016-2017",07,"SHELBY COUNTY","TENAHA ISD",210904,"TRADITIONAL ISD/CSD","Female",265
"2016-2017",07,"SHELBY COUNTY","TENAHA ISD",210904,"TRADITIONAL ISD/CSD","Male",314
"2016-2017",18,"BREWSTER COUNTY","TERLINGUA CSD",022004,"TRADITIONAL ISD/CSD","Female",60
"2016-2017",18,"BREWSTER COUNTY","TERLINGUA CSD",022004,"TRADITIONAL ISD/CSD","Male",46
"2016-2017",18,"TERRELL COUNTY","TERRELL COUNTY ISD",222901,"TRADITIONAL ISD/CSD","Female",67
"2016-2017",18,"TERRELL COUNTY","TERRELL COUNTY ISD",222901,"TRADITIONAL ISD/CSD","Male",79
"2016-2017",10,"KAUFMAN COUNTY","TERRELL ISD",129906,"TRADITIONAL ISD/CSD","Female",2188
"2016-2017",10,"KAUFMAN COUNTY","TERRELL ISD",129906,"TRADITIONAL ISD/CSD","Male",2212
"2016-2017",10,"DALLAS COUNTY","TEXANS CAN ACADEMIES",057804,"OPEN ENROLLMENT CHARTER","Female",2486
"2016-2017",10,"DALLAS COUNTY","TEXANS CAN ACADEMIES",057804,"OPEN ENROLLMENT CHARTER","Male",2785
"2016-2017",08,"BOWIE COUNTY","TEXARKANA ISD",019907,"TRADITIONAL ISD/CSD","Female",3528
"2016-2017",08,"BOWIE COUNTY","TEXARKANA ISD",019907,"TRADITIONAL ISD/CSD","Male",3641
"2016-2017",04,"GALVESTON COUNTY","TEXAS CITY ISD",084906,"TRADITIONAL ISD/CSD","Female",4281
"2016-2017",04,"GALVESTON COUNTY","TEXAS CITY ISD",084906,"TRADITIONAL ISD/CSD","Male",4664
"2016-2017",14,"TAYLOR COUNTY","TEXAS COLLEGE PREPARATORY ACADEMIE",221801,"OPEN ENROLLMENT CHARTER","Female",7409
"2016-2017",14,"TAYLOR COUNTY","TEXAS COLLEGE PREPARATORY ACADEMIE",221801,"OPEN ENROLLMENT CHARTER","Male",6810
"2016-2017",13,"TRAVIS COUNTY","TEXAS EMPOWERMENT ACADEMY",227805,"OPEN ENROLLMENT CHARTER","Female",136
"2016-2017",13,"TRAVIS COUNTY","TEXAS EMPOWERMENT ACADEMY",227805,"OPEN ENROLLMENT CHARTER","Male",158
"2016-2017",15,"TOM GREEN COUNTY","TEXAS LEADERSHIP",226801,"OPEN ENROLLMENT CHARTER","Female",1318
"2016-2017",15,"TOM GREEN COUNTY","TEXAS LEADERSHIP",226801,"OPEN ENROLLMENT CHARTER","Male",1338
"2016-2017",13,"HAYS COUNTY","TEXAS PREPARATORY SCHOOL",105802,"OPEN ENROLLMENT CHARTER","Female",140
"2016-2017",13,"HAYS COUNTY","TEXAS PREPARATORY SCHOOL",105802,"OPEN ENROLLMENT CHARTER","Male",147
"2016-2017",11,"TARRANT COUNTY","TEXAS SCHOOL OF THE ARTS",220814,"OPEN ENROLLMENT CHARTER","Female",239
"2016-2017",11,"TARRANT COUNTY","TEXAS SCHOOL OF THE ARTS",220814,"OPEN ENROLLMENT CHARTER","Male",103
"2016-2017",06,"MONTGOMERY COUNTY","TEXAS SERENITY ACADEMY",170801,"OPEN ENROLLMENT CHARTER","Female",245
"2016-2017",06,"MONTGOMERY COUNTY","TEXAS SERENITY ACADEMY",170801,"OPEN ENROLLMENT CHARTER","Male",262
"2016-2017",16,"SHERMAN COUNTY","TEXHOMA ISD",211901,"TRADITIONAL ISD/CSD","Female",85
"2016-2017",16,"SHERMAN COUNTY","TEXHOMA ISD",211901,"TRADITIONAL ISD/CSD","Male",103
"2016-2017",16,"DALLAM COUNTY","TEXLINE ISD",056902,"TRADITIONAL ISD/CSD","Female",90
