"Year","Region","County Name","District Name","District Number","Charter Status","Grade Level Name","Gender Name","Gender Count"
"2015-2016",10,"GRAYSON COUNTY","POTTSBORO ISD",091913,"TRADITIONAL ISD/CSD","Grade 11","Male",61
"2015-2016",10,"GRAYSON COUNTY","POTTSBORO ISD",091913,"TRADITIONAL ISD/CSD","Grade 12","Female",39
"2015-2016",10,"GRAYSON COUNTY","POTTSBORO ISD",091913,"TRADITIONAL ISD/CSD","Grade 12","Male",56
"2015-2016",13,"CALDWELL COUNTY","PRAIRIE LEA ISD",028906,"TRADITIONAL ISD/CSD","Pre-kindergarten","Female",-9999999
"2015-2016",13,"CALDWELL COUNTY","PRAIRIE LEA ISD",028906,"TRADITIONAL ISD/CSD","Pre-kindergarten","Male",13
"2015-2016",13,"CALDWELL COUNTY","PRAIRIE LEA ISD",028906,"TRADITIONAL ISD/CSD","Kindergarten","Female",-9999999
"2015-2016",13,"CALDWELL COUNTY","PRAIRIE LEA ISD",028906,"TRADITIONAL ISD/CSD","Kindergarten","Male",5
"2015-2016",13,"CALDWELL COUNTY","PRAIRIE LEA ISD",028906,"TRADITIONAL ISD/CSD","Grade  1","Female",-9999999
"2015-2016",13,"CALDWELL COUNTY","PRAIRIE LEA ISD",028906,"TRADITIONAL ISD/CSD","Grade  1","Male",12
"2015-2016",13,"CALDWELL COUNTY","PRAIRIE LEA ISD",028906,"TRADITIONAL ISD/CSD","Grade  2","Female",-9999999
"2015-2016",13,"CALDWELL COUNTY","PRAIRIE LEA ISD",028906,"TRADITIONAL ISD/CSD","Grade  2","Male",-9999999
"2015-2016",13,"CALDWELL COUNTY","PRAIRIE LEA ISD",028906,"TRADITIONAL ISD/CSD","Grade  3","Female",5
"2015-2016",13,"CALDWELL COUNTY","PRAIRIE LEA ISD",028906,"TRADITIONAL ISD/CSD","Grade  3","Male",12
"2015-2016",13,"CALDWELL COUNTY","PRAIRIE LEA ISD",028906,"TRADITIONAL ISD/CSD","Grade  4","Female",8
"2015-2016",13,"CALDWELL COUNTY","PRAIRIE LEA ISD",028906,"TRADITIONAL ISD/CSD","Grade  4","Male",5
"2015-2016",13,"CALDWELL COUNTY","PRAIRIE LEA ISD",028906,"TRADITIONAL ISD/CSD","Grade  5","Female",7
"2015-2016",13,"CALDWELL COUNTY","PRAIRIE LEA ISD",028906,"TRADITIONAL ISD/CSD","Grade  5","Male",5
"2015-2016",13,"CALDWELL COUNTY","PRAIRIE LEA ISD",028906,"TRADITIONAL ISD/CSD","Grade  6","Female",-9999999
"2015-2016",13,"CALDWELL COUNTY","PRAIRIE LEA ISD",028906,"TRADITIONAL ISD/CSD","Grade  6","Male",11
"2015-2016",13,"CALDWELL COUNTY","PRAIRIE LEA ISD",028906,"TRADITIONAL ISD/CSD","Grade  7","Female",8
"2015-2016",13,"CALDWELL COUNTY","PRAIRIE LEA ISD",028906,"TRADITIONAL ISD/CSD","Grade  7","Male",-9999999
"2015-2016",13,"CALDWELL COUNTY","PRAIRIE LEA ISD",028906,"TRADITIONAL ISD/CSD","Grade  8","Female",7
"2015-2016",13,"CALDWELL COUNTY","PRAIRIE LEA ISD",028906,"TRADITIONAL ISD/CSD","Grade  8","Male",-9999999
"2015-2016",13,"CALDWELL COUNTY","PRAIRIE LEA ISD",028906,"TRADITIONAL ISD/CSD","Grade  9","Female",6
"2015-2016",13,"CALDWELL COUNTY","PRAIRIE LEA ISD",028906,"TRADITIONAL ISD/CSD","Grade  9","Male",8
"2015-2016",13,"CALDWELL COUNTY","PRAIRIE LEA ISD",028906,"TRADITIONAL ISD/CSD","Grade 10","Female",5
"2015-2016",13,"CALDWELL COUNTY","PRAIRIE LEA ISD",028906,"TRADITIONAL ISD/CSD","Grade 10","Male",5
"2015-2016",13,"CALDWELL COUNTY","PRAIRIE LEA ISD",028906,"TRADITIONAL ISD/CSD","Grade 11","Female",11
"2015-2016",13,"CALDWELL COUNTY","PRAIRIE LEA ISD",028906,"TRADITIONAL ISD/CSD","Grade 11","Male",-9999999
"2015-2016",13,"CALDWELL COUNTY","PRAIRIE LEA ISD",028906,"TRADITIONAL ISD/CSD","Grade 12","Female",-9999999
"2015-2016",13,"CALDWELL COUNTY","PRAIRIE LEA ISD",028906,"TRADITIONAL ISD/CSD","Grade 12","Male",-9999999
"2015-2016",09,"MONTAGUE COUNTY","PRAIRIE VALLEY ISD",169909,"TRADITIONAL ISD/CSD","Pre-kindergarten","Female",6
"2015-2016",09,"MONTAGUE COUNTY","PRAIRIE VALLEY ISD",169909,"TRADITIONAL ISD/CSD","Pre-kindergarten","Male",7
"2015-2016",09,"MONTAGUE COUNTY","PRAIRIE VALLEY ISD",169909,"TRADITIONAL ISD/CSD","Kindergarten","Female",-9999999
"2015-2016",09,"MONTAGUE COUNTY","PRAIRIE VALLEY ISD",169909,"TRADITIONAL ISD/CSD","Kindergarten","Male",-9999999
"2015-2016",09,"MONTAGUE COUNTY","PRAIRIE VALLEY ISD",169909,"TRADITIONAL ISD/CSD","Grade  1","Female",5
"2015-2016",09,"MONTAGUE COUNTY","PRAIRIE VALLEY ISD",169909,"TRADITIONAL ISD/CSD","Grade  1","Male",8
"2015-2016",09,"MONTAGUE COUNTY","PRAIRIE VALLEY ISD",169909,"TRADITIONAL ISD/CSD","Grade  2","Female",-9999999
"2015-2016",09,"MONTAGUE COUNTY","PRAIRIE VALLEY ISD",169909,"TRADITIONAL ISD/CSD","Grade  2","Male",7
"2015-2016",09,"MONTAGUE COUNTY","PRAIRIE VALLEY ISD",169909,"TRADITIONAL ISD/CSD","Grade  3","Female",6
"2015-2016",09,"MONTAGUE COUNTY","PRAIRIE VALLEY ISD",169909,"TRADITIONAL ISD/CSD","Grade  3","Male",-9999999
"2015-2016",09,"MONTAGUE COUNTY","PRAIRIE VALLEY ISD",169909,"TRADITIONAL ISD/CSD","Grade  4","Female",-9999999
"2015-2016",09,"MONTAGUE COUNTY","PRAIRIE VALLEY ISD",169909,"TRADITIONAL ISD/CSD","Grade  4","Male",-9999999
"2015-2016",09,"MONTAGUE COUNTY","PRAIRIE VALLEY ISD",169909,"TRADITIONAL ISD/CSD","Grade  5","Female",6
"2015-2016",09,"MONTAGUE COUNTY","PRAIRIE VALLEY ISD",169909,"TRADITIONAL ISD/CSD","Grade  5","Male",-9999999
"2015-2016",09,"MONTAGUE COUNTY","PRAIRIE VALLEY ISD",169909,"TRADITIONAL ISD/CSD","Grade  6","Female",9
"2015-2016",09,"MONTAGUE COUNTY","PRAIRIE VALLEY ISD",169909,"TRADITIONAL ISD/CSD","Grade  6","Male",6
"2015-2016",09,"MONTAGUE COUNTY","PRAIRIE VALLEY ISD",169909,"TRADITIONAL ISD/CSD","Grade  7","Female",8
"2015-2016",09,"MONTAGUE COUNTY","PRAIRIE VALLEY ISD",169909,"TRADITIONAL ISD/CSD","Grade  7","Male",6
"2015-2016",09,"MONTAGUE COUNTY","PRAIRIE VALLEY ISD",169909,"TRADITIONAL ISD/CSD","Grade  8","Female",-9999999
"2015-2016",09,"MONTAGUE COUNTY","PRAIRIE VALLEY ISD",169909,"TRADITIONAL ISD/CSD","Grade  8","Male",10
"2015-2016",09,"MONTAGUE COUNTY","PRAIRIE VALLEY ISD",169909,"TRADITIONAL ISD/CSD","Grade  9","Female",-9999999
"2015-2016",09,"MONTAGUE COUNTY","PRAIRIE VALLEY ISD",169909,"TRADITIONAL ISD/CSD","Grade  9","Male",10
"2015-2016",09,"MONTAGUE COUNTY","PRAIRIE VALLEY ISD",169909,"TRADITIONAL ISD/CSD","Grade 10","Female",5
"2015-2016",09,"MONTAGUE COUNTY","PRAIRIE VALLEY ISD",169909,"TRADITIONAL ISD/CSD","Grade 10","Male",6
"2015-2016",09,"MONTAGUE COUNTY","PRAIRIE VALLEY ISD",169909,"TRADITIONAL ISD/CSD","Grade 11","Female",7
"2015-2016",09,"MONTAGUE COUNTY","PRAIRIE VALLEY ISD",169909,"TRADITIONAL ISD/CSD","Grade 11","Male",-9999999
"2015-2016",09,"MONTAGUE COUNTY","PRAIRIE VALLEY ISD",169909,"TRADITIONAL ISD/CSD","Grade 12","Female",0
"2015-2016",09,"MONTAGUE COUNTY","PRAIRIE VALLEY ISD",169909,"TRADITIONAL ISD/CSD","Grade 12","Male",5
"2015-2016",08,"LAMAR COUNTY","PRAIRILAND ISD",139912,"TRADITIONAL ISD/CSD","Early Education","Female",0
"2015-2016",08,"LAMAR COUNTY","PRAIRILAND ISD",139912,"TRADITIONAL ISD/CSD","Early Education","Male",-9999999
"2015-2016",08,"LAMAR COUNTY","PRAIRILAND ISD",139912,"TRADITIONAL ISD/CSD","Pre-kindergarten","Female",25
"2015-2016",08,"LAMAR COUNTY","PRAIRILAND ISD",139912,"TRADITIONAL ISD/CSD","Pre-kindergarten","Male",32
"2015-2016",08,"LAMAR COUNTY","PRAIRILAND ISD",139912,"TRADITIONAL ISD/CSD","Kindergarten","Female",44
"2015-2016",08,"LAMAR COUNTY","PRAIRILAND ISD",139912,"TRADITIONAL ISD/CSD","Kindergarten","Male",44
"2015-2016",08,"LAMAR COUNTY","PRAIRILAND ISD",139912,"TRADITIONAL ISD/CSD","Grade  1","Female",40
"2015-2016",08,"LAMAR COUNTY","PRAIRILAND ISD",139912,"TRADITIONAL ISD/CSD","Grade  1","Male",36
"2015-2016",08,"LAMAR COUNTY","PRAIRILAND ISD",139912,"TRADITIONAL ISD/CSD","Grade  2","Female",49
"2015-2016",08,"LAMAR COUNTY","PRAIRILAND ISD",139912,"TRADITIONAL ISD/CSD","Grade  2","Male",41
"2015-2016",08,"LAMAR COUNTY","PRAIRILAND ISD",139912,"TRADITIONAL ISD/CSD","Grade  3","Female",40
"2015-2016",08,"LAMAR COUNTY","PRAIRILAND ISD",139912,"TRADITIONAL ISD/CSD","Grade  3","Male",43
"2015-2016",08,"LAMAR COUNTY","PRAIRILAND ISD",139912,"TRADITIONAL ISD/CSD","Grade  4","Female",52
"2015-2016",08,"LAMAR COUNTY","PRAIRILAND ISD",139912,"TRADITIONAL ISD/CSD","Grade  4","Male",29
"2015-2016",08,"LAMAR COUNTY","PRAIRILAND ISD",139912,"TRADITIONAL ISD/CSD","Grade  5","Female",47
"2015-2016",08,"LAMAR COUNTY","PRAIRILAND ISD",139912,"TRADITIONAL ISD/CSD","Grade  5","Male",46
"2015-2016",08,"LAMAR COUNTY","PRAIRILAND ISD",139912,"TRADITIONAL ISD/CSD","Grade  6","Female",35
"2015-2016",08,"LAMAR COUNTY","PRAIRILAND ISD",139912,"TRADITIONAL ISD/CSD","Grade  6","Male",43
"2015-2016",08,"LAMAR COUNTY","PRAIRILAND ISD",139912,"TRADITIONAL ISD/CSD","Grade  7","Female",40
"2015-2016",08,"LAMAR COUNTY","PRAIRILAND ISD",139912,"TRADITIONAL ISD/CSD","Grade  7","Male",39
"2015-2016",08,"LAMAR COUNTY","PRAIRILAND ISD",139912,"TRADITIONAL ISD/CSD","Grade  8","Female",43
"2015-2016",08,"LAMAR COUNTY","PRAIRILAND ISD",139912,"TRADITIONAL ISD/CSD","Grade  8","Male",44
"2015-2016",08,"LAMAR COUNTY","PRAIRILAND ISD",139912,"TRADITIONAL ISD/CSD","Grade  9","Female",48
"2015-2016",08,"LAMAR COUNTY","PRAIRILAND ISD",139912,"TRADITIONAL ISD/CSD","Grade  9","Male",36
"2015-2016",08,"LAMAR COUNTY","PRAIRILAND ISD",139912,"TRADITIONAL ISD/CSD","Grade 10","Female",35
"2015-2016",08,"LAMAR COUNTY","PRAIRILAND ISD",139912,"TRADITIONAL ISD/CSD","Grade 10","Male",39
"2015-2016",08,"LAMAR COUNTY","PRAIRILAND ISD",139912,"TRADITIONAL ISD/CSD","Grade 11","Female",42
"2015-2016",08,"LAMAR COUNTY","PRAIRILAND ISD",139912,"TRADITIONAL ISD/CSD","Grade 11","Male",41
"2015-2016",08,"LAMAR COUNTY","PRAIRILAND ISD",139912,"TRADITIONAL ISD/CSD","Grade 12","Female",27
"2015-2016",08,"LAMAR COUNTY","PRAIRILAND ISD",139912,"TRADITIONAL ISD/CSD","Grade 12","Male",37
"2015-2016",11,"ERATH COUNTY","PREMIER HIGH SCHOOLS",072801,"OPEN ENROLLMENT CHARTER","Grade  6","Female",-9999999
"2015-2016",11,"ERATH COUNTY","PREMIER HIGH SCHOOLS",072801,"OPEN ENROLLMENT CHARTER","Grade  6","Male",-9999999
"2015-2016",11,"ERATH COUNTY","PREMIER HIGH SCHOOLS",072801,"OPEN ENROLLMENT CHARTER","Grade  7","Female",5
"2015-2016",11,"ERATH COUNTY","PREMIER HIGH SCHOOLS",072801,"OPEN ENROLLMENT CHARTER","Grade  7","Male",6
"2015-2016",11,"ERATH COUNTY","PREMIER HIGH SCHOOLS",072801,"OPEN ENROLLMENT CHARTER","Grade  8","Female",8
"2015-2016",11,"ERATH COUNTY","PREMIER HIGH SCHOOLS",072801,"OPEN ENROLLMENT CHARTER","Grade  8","Male",12
"2015-2016",11,"ERATH COUNTY","PREMIER HIGH SCHOOLS",072801,"OPEN ENROLLMENT CHARTER","Grade  9","Female",1070
"2015-2016",11,"ERATH COUNTY","PREMIER HIGH SCHOOLS",072801,"OPEN ENROLLMENT CHARTER","Grade  9","Male",828
"2015-2016",11,"ERATH COUNTY","PREMIER HIGH SCHOOLS",072801,"OPEN ENROLLMENT CHARTER","Grade 10","Female",946
"2015-2016",11,"ERATH COUNTY","PREMIER HIGH SCHOOLS",072801,"OPEN ENROLLMENT CHARTER","Grade 10","Male",720
"2015-2016",11,"ERATH COUNTY","PREMIER HIGH SCHOOLS",072801,"OPEN ENROLLMENT CHARTER","Grade 11","Female",978
"2015-2016",11,"ERATH COUNTY","PREMIER HIGH SCHOOLS",072801,"OPEN ENROLLMENT CHARTER","Grade 11","Male",665
"2015-2016",11,"ERATH COUNTY","PREMIER HIGH SCHOOLS",072801,"OPEN ENROLLMENT CHARTER","Grade 12","Female",753
"2015-2016",11,"ERATH COUNTY","PREMIER HIGH SCHOOLS",072801,"OPEN ENROLLMENT CHARTER","Grade 12","Male",467
"2015-2016",04,"GALVESTON COUNTY","PREMIER LEARNING ACADEMY",084805,"OPEN ENROLLMENT CHARTER","Kindergarten","Female",22
"2015-2016",04,"GALVESTON COUNTY","PREMIER LEARNING ACADEMY",084805,"OPEN ENROLLMENT CHARTER","Kindergarten","Male",16
"2015-2016",04,"GALVESTON COUNTY","PREMIER LEARNING ACADEMY",084805,"OPEN ENROLLMENT CHARTER","Grade  1","Female",26
"2015-2016",04,"GALVESTON COUNTY","PREMIER LEARNING ACADEMY",084805,"OPEN ENROLLMENT CHARTER","Grade  1","Male",28
"2015-2016",04,"GALVESTON COUNTY","PREMIER LEARNING ACADEMY",084805,"OPEN ENROLLMENT CHARTER","Grade  2","Female",15
"2015-2016",04,"GALVESTON COUNTY","PREMIER LEARNING ACADEMY",084805,"OPEN ENROLLMENT CHARTER","Grade  2","Male",23
"2015-2016",04,"GALVESTON COUNTY","PREMIER LEARNING ACADEMY",084805,"OPEN ENROLLMENT CHARTER","Grade  3","Female",30
"2015-2016",04,"GALVESTON COUNTY","PREMIER LEARNING ACADEMY",084805,"OPEN ENROLLMENT CHARTER","Grade  3","Male",23
"2015-2016",04,"GALVESTON COUNTY","PREMIER LEARNING ACADEMY",084805,"OPEN ENROLLMENT CHARTER","Grade  4","Female",16
"2015-2016",04,"GALVESTON COUNTY","PREMIER LEARNING ACADEMY",084805,"OPEN ENROLLMENT CHARTER","Grade  4","Male",22
"2015-2016",04,"GALVESTON COUNTY","PREMIER LEARNING ACADEMY",084805,"OPEN ENROLLMENT CHARTER","Grade  5","Female",26
"2015-2016",04,"GALVESTON COUNTY","PREMIER LEARNING ACADEMY",084805,"OPEN ENROLLMENT CHARTER","Grade  5","Male",16
"2015-2016",04,"GALVESTON COUNTY","PREMIER LEARNING ACADEMY",084805,"OPEN ENROLLMENT CHARTER","Grade  6","Female",23
"2015-2016",04,"GALVESTON COUNTY","PREMIER LEARNING ACADEMY",084805,"OPEN ENROLLMENT CHARTER","Grade  6","Male",24
"2015-2016",04,"GALVESTON COUNTY","PREMIER LEARNING ACADEMY",084805,"OPEN ENROLLMENT CHARTER","Grade  7","Female",21
"2015-2016",04,"GALVESTON COUNTY","PREMIER LEARNING ACADEMY",084805,"OPEN ENROLLMENT CHARTER","Grade  7","Male",15
"2015-2016",04,"GALVESTON COUNTY","PREMIER LEARNING ACADEMY",084805,"OPEN ENROLLMENT CHARTER","Grade  8","Female",14
"2015-2016",04,"GALVESTON COUNTY","PREMIER LEARNING ACADEMY",084805,"OPEN ENROLLMENT CHARTER","Grade  8","Male",13
"2015-2016",04,"GALVESTON COUNTY","PREMIER LEARNING ACADEMY",084805,"OPEN ENROLLMENT CHARTER","Grade  9","Female",10
"2015-2016",04,"GALVESTON COUNTY","PREMIER LEARNING ACADEMY",084805,"OPEN ENROLLMENT CHARTER","Grade  9","Male",11
"2015-2016",04,"GALVESTON COUNTY","PREMIER LEARNING ACADEMY",084805,"OPEN ENROLLMENT CHARTER","Grade 10","Female",11
"2015-2016",04,"GALVESTON COUNTY","PREMIER LEARNING ACADEMY",084805,"OPEN ENROLLMENT CHARTER","Grade 10","Male",11
"2015-2016",04,"GALVESTON COUNTY","PREMIER LEARNING ACADEMY",084805,"OPEN ENROLLMENT CHARTER","Grade 11","Female",12
"2015-2016",04,"GALVESTON COUNTY","PREMIER LEARNING ACADEMY",084805,"OPEN ENROLLMENT CHARTER","Grade 11","Male",10
"2015-2016",04,"GALVESTON COUNTY","PREMIER LEARNING ACADEMY",084805,"OPEN ENROLLMENT CHARTER","Grade 12","Female",-9999999
"2015-2016",04,"GALVESTON COUNTY","PREMIER LEARNING ACADEMY",084805,"OPEN ENROLLMENT CHARTER","Grade 12","Male",17
"2015-2016",02,"JIM WELLS COUNTY","PREMONT ISD",125905,"TRADITIONAL ISD/CSD","Early Education","Female",-9999999
"2015-2016",02,"JIM WELLS COUNTY","PREMONT ISD",125905,"TRADITIONAL ISD/CSD","Early Education","Male",-9999999
"2015-2016",02,"JIM WELLS COUNTY","PREMONT ISD",125905,"TRADITIONAL ISD/CSD","Pre-kindergarten","Female",6
"2015-2016",02,"JIM WELLS COUNTY","PREMONT ISD",125905,"TRADITIONAL ISD/CSD","Pre-kindergarten","Male",9
"2015-2016",02,"JIM WELLS COUNTY","PREMONT ISD",125905,"TRADITIONAL ISD/CSD","Kindergarten","Female",13
"2015-2016",02,"JIM WELLS COUNTY","PREMONT ISD",125905,"TRADITIONAL ISD/CSD","Kindergarten","Male",23
"2015-2016",02,"JIM WELLS COUNTY","PREMONT ISD",125905,"TRADITIONAL ISD/CSD","Grade  1","Female",19
"2015-2016",02,"JIM WELLS COUNTY","PREMONT ISD",125905,"TRADITIONAL ISD/CSD","Grade  1","Male",20
"2015-2016",02,"JIM WELLS COUNTY","PREMONT ISD",125905,"TRADITIONAL ISD/CSD","Grade  2","Female",18
"2015-2016",02,"JIM WELLS COUNTY","PREMONT ISD",125905,"TRADITIONAL ISD/CSD","Grade  2","Male",17
"2015-2016",02,"JIM WELLS COUNTY","PREMONT ISD",125905,"TRADITIONAL ISD/CSD","Grade  3","Female",23
"2015-2016",02,"JIM WELLS COUNTY","PREMONT ISD",125905,"TRADITIONAL ISD/CSD","Grade  3","Male",22
"2015-2016",02,"JIM WELLS COUNTY","PREMONT ISD",125905,"TRADITIONAL ISD/CSD","Grade  4","Female",11
"2015-2016",02,"JIM WELLS COUNTY","PREMONT ISD",125905,"TRADITIONAL ISD/CSD","Grade  4","Male",21
"2015-2016",02,"JIM WELLS COUNTY","PREMONT ISD",125905,"TRADITIONAL ISD/CSD","Grade  5","Female",22
"2015-2016",02,"JIM WELLS COUNTY","PREMONT ISD",125905,"TRADITIONAL ISD/CSD","Grade  5","Male",29
"2015-2016",02,"JIM WELLS COUNTY","PREMONT ISD",125905,"TRADITIONAL ISD/CSD","Grade  6","Female",18
"2015-2016",02,"JIM WELLS COUNTY","PREMONT ISD",125905,"TRADITIONAL ISD/CSD","Grade  6","Male",17
"2015-2016",02,"JIM WELLS COUNTY","PREMONT ISD",125905,"TRADITIONAL ISD/CSD","Grade  7","Female",17
"2015-2016",02,"JIM WELLS COUNTY","PREMONT ISD",125905,"TRADITIONAL ISD/CSD","Grade  7","Male",21
"2015-2016",02,"JIM WELLS COUNTY","PREMONT ISD",125905,"TRADITIONAL ISD/CSD","Grade  8","Female",21
"2015-2016",02,"JIM WELLS COUNTY","PREMONT ISD",125905,"TRADITIONAL ISD/CSD","Grade  8","Male",17
"2015-2016",02,"JIM WELLS COUNTY","PREMONT ISD",125905,"TRADITIONAL ISD/CSD","Grade  9","Female",13
"2015-2016",02,"JIM WELLS COUNTY","PREMONT ISD",125905,"TRADITIONAL ISD/CSD","Grade  9","Male",21
"2015-2016",02,"JIM WELLS COUNTY","PREMONT ISD",125905,"TRADITIONAL ISD/CSD","Grade 10","Female",19
"2015-2016",02,"JIM WELLS COUNTY","PREMONT ISD",125905,"TRADITIONAL ISD/CSD","Grade 10","Male",11
"2015-2016",02,"JIM WELLS COUNTY","PREMONT ISD",125905,"TRADITIONAL ISD/CSD","Grade 11","Female",18
"2015-2016",02,"JIM WELLS COUNTY","PREMONT ISD",125905,"TRADITIONAL ISD/CSD","Grade 11","Male",8
"2015-2016",02,"JIM WELLS COUNTY","PREMONT ISD",125905,"TRADITIONAL ISD/CSD","Grade 12","Female",16
"2015-2016",02,"JIM WELLS COUNTY","PREMONT ISD",125905,"TRADITIONAL ISD/CSD","Grade 12","Male",13
"2015-2016",18,"PRESIDIO COUNTY","PRESIDIO ISD",189902,"TRADITIONAL ISD/CSD","Early Education","Female",0
"2015-2016",18,"PRESIDIO COUNTY","PRESIDIO ISD",189902,"TRADITIONAL ISD/CSD","Early Education","Male",-9999999
"2015-2016",18,"PRESIDIO COUNTY","PRESIDIO ISD",189902,"TRADITIONAL ISD/CSD","Pre-kindergarten","Female",36
"2015-2016",18,"PRESIDIO COUNTY","PRESIDIO ISD",189902,"TRADITIONAL ISD/CSD","Pre-kindergarten","Male",35
"2015-2016",18,"PRESIDIO COUNTY","PRESIDIO ISD",189902,"TRADITIONAL ISD/CSD","Kindergarten","Female",37
"2015-2016",18,"PRESIDIO COUNTY","PRESIDIO ISD",189902,"TRADITIONAL ISD/CSD","Kindergarten","Male",37
"2015-2016",18,"PRESIDIO COUNTY","PRESIDIO ISD",189902,"TRADITIONAL ISD/CSD","Grade  1","Female",36
"2015-2016",18,"PRESIDIO COUNTY","PRESIDIO ISD",189902,"TRADITIONAL ISD/CSD","Grade  1","Male",49
"2015-2016",18,"PRESIDIO COUNTY","PRESIDIO ISD",189902,"TRADITIONAL ISD/CSD","Grade  2","Female",49
"2015-2016",18,"PRESIDIO COUNTY","PRESIDIO ISD",189902,"TRADITIONAL ISD/CSD","Grade  2","Male",49
"2015-2016",18,"PRESIDIO COUNTY","PRESIDIO ISD",189902,"TRADITIONAL ISD/CSD","Grade  3","Female",45
"2015-2016",18,"PRESIDIO COUNTY","PRESIDIO ISD",189902,"TRADITIONAL ISD/CSD","Grade  3","Male",53
"2015-2016",18,"PRESIDIO COUNTY","PRESIDIO ISD",189902,"TRADITIONAL ISD/CSD","Grade  4","Female",34
"2015-2016",18,"PRESIDIO COUNTY","PRESIDIO ISD",189902,"TRADITIONAL ISD/CSD","Grade  4","Male",47
"2015-2016",18,"PRESIDIO COUNTY","PRESIDIO ISD",189902,"TRADITIONAL ISD/CSD","Grade  5","Female",52
"2015-2016",18,"PRESIDIO COUNTY","PRESIDIO ISD",189902,"TRADITIONAL ISD/CSD","Grade  5","Male",52
"2015-2016",18,"PRESIDIO COUNTY","PRESIDIO ISD",189902,"TRADITIONAL ISD/CSD","Grade  6","Female",36
"2015-2016",18,"PRESIDIO COUNTY","PRESIDIO ISD",189902,"TRADITIONAL ISD/CSD","Grade  6","Male",58
"2015-2016",18,"PRESIDIO COUNTY","PRESIDIO ISD",189902,"TRADITIONAL ISD/CSD","Grade  7","Female",71
"2015-2016",18,"PRESIDIO COUNTY","PRESIDIO ISD",189902,"TRADITIONAL ISD/CSD","Grade  7","Male",45
"2015-2016",18,"PRESIDIO COUNTY","PRESIDIO ISD",189902,"TRADITIONAL ISD/CSD","Grade  8","Female",45
"2015-2016",18,"PRESIDIO COUNTY","PRESIDIO ISD",189902,"TRADITIONAL ISD/CSD","Grade  8","Male",55
"2015-2016",18,"PRESIDIO COUNTY","PRESIDIO ISD",189902,"TRADITIONAL ISD/CSD","Grade  9","Female",68
"2015-2016",18,"PRESIDIO COUNTY","PRESIDIO ISD",189902,"TRADITIONAL ISD/CSD","Grade  9","Male",59
"2015-2016",18,"PRESIDIO COUNTY","PRESIDIO ISD",189902,"TRADITIONAL ISD/CSD","Grade 10","Female",48
"2015-2016",18,"PRESIDIO COUNTY","PRESIDIO ISD",189902,"TRADITIONAL ISD/CSD","Grade 10","Male",52
"2015-2016",18,"PRESIDIO COUNTY","PRESIDIO ISD",189902,"TRADITIONAL ISD/CSD","Grade 11","Female",66
"2015-2016",18,"PRESIDIO COUNTY","PRESIDIO ISD",189902,"TRADITIONAL ISD/CSD","Grade 11","Male",62
"2015-2016",18,"PRESIDIO COUNTY","PRESIDIO ISD",189902,"TRADITIONAL ISD/CSD","Grade 12","Female",46
"2015-2016",18,"PRESIDIO COUNTY","PRESIDIO ISD",189902,"TRADITIONAL ISD/CSD","Grade 12","Male",43
"2015-2016",12,"MILLS COUNTY","PRIDDY ISD",167904,"TRADITIONAL ISD/CSD","Pre-kindergarten","Female",-9999999
"2015-2016",12,"MILLS COUNTY","PRIDDY ISD",167904,"TRADITIONAL ISD/CSD","Pre-kindergarten","Male",8
"2015-2016",12,"MILLS COUNTY","PRIDDY ISD",167904,"TRADITIONAL ISD/CSD","Kindergarten","Female",-9999999
"2015-2016",12,"MILLS COUNTY","PRIDDY ISD",167904,"TRADITIONAL ISD/CSD","Kindergarten","Male",-9999999
"2015-2016",12,"MILLS COUNTY","PRIDDY ISD",167904,"TRADITIONAL ISD/CSD","Grade  1","Female",-9999999
"2015-2016",12,"MILLS COUNTY","PRIDDY ISD",167904,"TRADITIONAL ISD/CSD","Grade  1","Male",-9999999
"2015-2016",12,"MILLS COUNTY","PRIDDY ISD",167904,"TRADITIONAL ISD/CSD","Grade  2","Female",-9999999
"2015-2016",12,"MILLS COUNTY","PRIDDY ISD",167904,"TRADITIONAL ISD/CSD","Grade  2","Male",-9999999
"2015-2016",12,"MILLS COUNTY","PRIDDY ISD",167904,"TRADITIONAL ISD/CSD","Grade  3","Female",6
"2015-2016",12,"MILLS COUNTY","PRIDDY ISD",167904,"TRADITIONAL ISD/CSD","Grade  3","Male",5
"2015-2016",12,"MILLS COUNTY","PRIDDY ISD",167904,"TRADITIONAL ISD/CSD","Grade  4","Female",-9999999
"2015-2016",12,"MILLS COUNTY","PRIDDY ISD",167904,"TRADITIONAL ISD/CSD","Grade  4","Male",-9999999
"2015-2016",12,"MILLS COUNTY","PRIDDY ISD",167904,"TRADITIONAL ISD/CSD","Grade  5","Female",6
"2015-2016",12,"MILLS COUNTY","PRIDDY ISD",167904,"TRADITIONAL ISD/CSD","Grade  5","Male",-9999999
"2015-2016",12,"MILLS COUNTY","PRIDDY ISD",167904,"TRADITIONAL ISD/CSD","Grade  6","Female",-9999999
"2015-2016",12,"MILLS COUNTY","PRIDDY ISD",167904,"TRADITIONAL ISD/CSD","Grade  6","Male",-9999999
"2015-2016",12,"MILLS COUNTY","PRIDDY ISD",167904,"TRADITIONAL ISD/CSD","Grade  7","Female",-9999999
"2015-2016",12,"MILLS COUNTY","PRIDDY ISD",167904,"TRADITIONAL ISD/CSD","Grade  7","Male",-9999999
