"Year","Region","County Name","Grade Level Name","Gender Name","Gender Count"
"2016-2017",20,"REAL COUNTY","Grade  8","Female",19
"2016-2017",20,"REAL COUNTY","Grade  8","Male",13
"2016-2017",20,"REAL COUNTY","Grade  9","Female",23
"2016-2017",20,"REAL COUNTY","Grade  9","Male",29
"2016-2017",20,"REAL COUNTY","Grade 10","Female",20
"2016-2017",20,"REAL COUNTY","Grade 10","Male",22
"2016-2017",20,"REAL COUNTY","Grade 11","Female",10
"2016-2017",20,"REAL COUNTY","Grade 11","Male",11
"2016-2017",20,"REAL COUNTY","Grade 12","Female",14
"2016-2017",20,"REAL COUNTY","Grade 12","Male",19
"2016-2017",08,"RED RIVER COUNTY","Early Education","Female",0
"2016-2017",08,"RED RIVER COUNTY","Early Education","Male",-9999999
"2016-2017",08,"RED RIVER COUNTY","Pre-kindergarten","Female",59
"2016-2017",08,"RED RIVER COUNTY","Pre-kindergarten","Male",73
"2016-2017",08,"RED RIVER COUNTY","Kindergarten","Female",67
"2016-2017",08,"RED RIVER COUNTY","Kindergarten","Male",83
"2016-2017",08,"RED RIVER COUNTY","Grade  1","Female",75
"2016-2017",08,"RED RIVER COUNTY","Grade  1","Male",81
"2016-2017",08,"RED RIVER COUNTY","Grade  2","Female",83
"2016-2017",08,"RED RIVER COUNTY","Grade  2","Male",69
"2016-2017",08,"RED RIVER COUNTY","Grade  3","Female",86
"2016-2017",08,"RED RIVER COUNTY","Grade  3","Male",77
"2016-2017",08,"RED RIVER COUNTY","Grade  4","Female",74
"2016-2017",08,"RED RIVER COUNTY","Grade  4","Male",79
"2016-2017",08,"RED RIVER COUNTY","Grade  5","Female",83
"2016-2017",08,"RED RIVER COUNTY","Grade  5","Male",75
"2016-2017",08,"RED RIVER COUNTY","Grade  6","Female",56
"2016-2017",08,"RED RIVER COUNTY","Grade  6","Male",58
"2016-2017",08,"RED RIVER COUNTY","Grade  7","Female",72
"2016-2017",08,"RED RIVER COUNTY","Grade  7","Male",75
"2016-2017",08,"RED RIVER COUNTY","Grade  8","Female",65
"2016-2017",08,"RED RIVER COUNTY","Grade  8","Male",84
"2016-2017",08,"RED RIVER COUNTY","Grade  9","Female",70
"2016-2017",08,"RED RIVER COUNTY","Grade  9","Male",83
"2016-2017",08,"RED RIVER COUNTY","Grade 10","Female",85
"2016-2017",08,"RED RIVER COUNTY","Grade 10","Male",78
"2016-2017",08,"RED RIVER COUNTY","Grade 11","Female",72
"2016-2017",08,"RED RIVER COUNTY","Grade 11","Male",79
"2016-2017",08,"RED RIVER COUNTY","Grade 12","Female",70
"2016-2017",08,"RED RIVER COUNTY","Grade 12","Male",67
"2016-2017",18,"REEVES COUNTY","Early Education","Female",-9999999
"2016-2017",18,"REEVES COUNTY","Early Education","Male",-9999999
"2016-2017",18,"REEVES COUNTY","Pre-kindergarten","Female",34
"2016-2017",18,"REEVES COUNTY","Pre-kindergarten","Male",40
"2016-2017",18,"REEVES COUNTY","Kindergarten","Female",93
"2016-2017",18,"REEVES COUNTY","Kindergarten","Male",106
"2016-2017",18,"REEVES COUNTY","Grade  1","Female",92
"2016-2017",18,"REEVES COUNTY","Grade  1","Male",111
"2016-2017",18,"REEVES COUNTY","Grade  2","Female",112
"2016-2017",18,"REEVES COUNTY","Grade  2","Male",127
"2016-2017",18,"REEVES COUNTY","Grade  3","Female",123
"2016-2017",18,"REEVES COUNTY","Grade  3","Male",131
"2016-2017",18,"REEVES COUNTY","Grade  4","Female",105
"2016-2017",18,"REEVES COUNTY","Grade  4","Male",108
"2016-2017",18,"REEVES COUNTY","Grade  5","Female",103
"2016-2017",18,"REEVES COUNTY","Grade  5","Male",104
"2016-2017",18,"REEVES COUNTY","Grade  6","Female",81
"2016-2017",18,"REEVES COUNTY","Grade  6","Male",90
"2016-2017",18,"REEVES COUNTY","Grade  7","Female",82
"2016-2017",18,"REEVES COUNTY","Grade  7","Male",103
"2016-2017",18,"REEVES COUNTY","Grade  8","Female",92
"2016-2017",18,"REEVES COUNTY","Grade  8","Male",111
"2016-2017",18,"REEVES COUNTY","Grade  9","Female",109
"2016-2017",18,"REEVES COUNTY","Grade  9","Male",111
"2016-2017",18,"REEVES COUNTY","Grade 10","Female",81
"2016-2017",18,"REEVES COUNTY","Grade 10","Male",90
"2016-2017",18,"REEVES COUNTY","Grade 11","Female",71
"2016-2017",18,"REEVES COUNTY","Grade 11","Male",83
"2016-2017",18,"REEVES COUNTY","Grade 12","Female",75
"2016-2017",18,"REEVES COUNTY","Grade 12","Male",74
"2016-2017",03,"REFUGIO COUNTY","Early Education","Female",-9999999
"2016-2017",03,"REFUGIO COUNTY","Early Education","Male",7
"2016-2017",03,"REFUGIO COUNTY","Pre-kindergarten","Female",28
"2016-2017",03,"REFUGIO COUNTY","Pre-kindergarten","Male",19
"2016-2017",03,"REFUGIO COUNTY","Kindergarten","Female",49
"2016-2017",03,"REFUGIO COUNTY","Kindergarten","Male",52
"2016-2017",03,"REFUGIO COUNTY","Grade  1","Female",51
"2016-2017",03,"REFUGIO COUNTY","Grade  1","Male",53
"2016-2017",03,"REFUGIO COUNTY","Grade  2","Female",51
"2016-2017",03,"REFUGIO COUNTY","Grade  2","Male",45
"2016-2017",03,"REFUGIO COUNTY","Grade  3","Female",65
"2016-2017",03,"REFUGIO COUNTY","Grade  3","Male",65
"2016-2017",03,"REFUGIO COUNTY","Grade  4","Female",59
"2016-2017",03,"REFUGIO COUNTY","Grade  4","Male",53
"2016-2017",03,"REFUGIO COUNTY","Grade  5","Female",53
"2016-2017",03,"REFUGIO COUNTY","Grade  5","Male",54
"2016-2017",03,"REFUGIO COUNTY","Grade  6","Female",33
"2016-2017",03,"REFUGIO COUNTY","Grade  6","Male",56
"2016-2017",03,"REFUGIO COUNTY","Grade  7","Female",59
"2016-2017",03,"REFUGIO COUNTY","Grade  7","Male",46
"2016-2017",03,"REFUGIO COUNTY","Grade  8","Female",49
"2016-2017",03,"REFUGIO COUNTY","Grade  8","Male",46
"2016-2017",03,"REFUGIO COUNTY","Grade  9","Female",51
"2016-2017",03,"REFUGIO COUNTY","Grade  9","Male",49
"2016-2017",03,"REFUGIO COUNTY","Grade 10","Female",53
"2016-2017",03,"REFUGIO COUNTY","Grade 10","Male",60
"2016-2017",03,"REFUGIO COUNTY","Grade 11","Female",41
"2016-2017",03,"REFUGIO COUNTY","Grade 11","Male",56
"2016-2017",03,"REFUGIO COUNTY","Grade 12","Female",47
"2016-2017",03,"REFUGIO COUNTY","Grade 12","Male",45
"2016-2017",16,"ROBERTS COUNTY","Kindergarten","Female",9
"2016-2017",16,"ROBERTS COUNTY","Kindergarten","Male",9
"2016-2017",16,"ROBERTS COUNTY","Grade  1","Female",8
"2016-2017",16,"ROBERTS COUNTY","Grade  1","Male",7
"2016-2017",16,"ROBERTS COUNTY","Grade  2","Female",5
"2016-2017",16,"ROBERTS COUNTY","Grade  2","Male",-9999999
"2016-2017",16,"ROBERTS COUNTY","Grade  3","Female",7
"2016-2017",16,"ROBERTS COUNTY","Grade  3","Male",8
"2016-2017",16,"ROBERTS COUNTY","Grade  4","Female",7
"2016-2017",16,"ROBERTS COUNTY","Grade  4","Male",13
"2016-2017",16,"ROBERTS COUNTY","Grade  5","Female",6
"2016-2017",16,"ROBERTS COUNTY","Grade  5","Male",12
"2016-2017",16,"ROBERTS COUNTY","Grade  6","Female",6
"2016-2017",16,"ROBERTS COUNTY","Grade  6","Male",-9999999
"2016-2017",16,"ROBERTS COUNTY","Grade  7","Female",11
"2016-2017",16,"ROBERTS COUNTY","Grade  7","Male",7
"2016-2017",16,"ROBERTS COUNTY","Grade  8","Female",6
"2016-2017",16,"ROBERTS COUNTY","Grade  8","Male",-9999999
"2016-2017",16,"ROBERTS COUNTY","Grade  9","Female",-9999999
"2016-2017",16,"ROBERTS COUNTY","Grade  9","Male",12
"2016-2017",16,"ROBERTS COUNTY","Grade 10","Female",9
"2016-2017",16,"ROBERTS COUNTY","Grade 10","Male",12
"2016-2017",16,"ROBERTS COUNTY","Grade 11","Female",7
"2016-2017",16,"ROBERTS COUNTY","Grade 11","Male",8
"2016-2017",16,"ROBERTS COUNTY","Grade 12","Female",6
"2016-2017",16,"ROBERTS COUNTY","Grade 12","Male",7
"2016-2017",06,"ROBERTSON COUNTY","Early Education","Female",-9999999
"2016-2017",06,"ROBERTSON COUNTY","Early Education","Male",8
"2016-2017",06,"ROBERTSON COUNTY","Pre-kindergarten","Female",124
"2016-2017",06,"ROBERTSON COUNTY","Pre-kindergarten","Male",111
"2016-2017",06,"ROBERTSON COUNTY","Kindergarten","Female",104
"2016-2017",06,"ROBERTSON COUNTY","Kindergarten","Male",123
"2016-2017",06,"ROBERTSON COUNTY","Grade  1","Female",126
"2016-2017",06,"ROBERTSON COUNTY","Grade  1","Male",126
"2016-2017",06,"ROBERTSON COUNTY","Grade  2","Female",111
"2016-2017",06,"ROBERTSON COUNTY","Grade  2","Male",119
"2016-2017",06,"ROBERTSON COUNTY","Grade  3","Female",128
"2016-2017",06,"ROBERTSON COUNTY","Grade  3","Male",128
"2016-2017",06,"ROBERTSON COUNTY","Grade  4","Female",122
"2016-2017",06,"ROBERTSON COUNTY","Grade  4","Male",143
"2016-2017",06,"ROBERTSON COUNTY","Grade  5","Female",110
"2016-2017",06,"ROBERTSON COUNTY","Grade  5","Male",145
"2016-2017",06,"ROBERTSON COUNTY","Grade  6","Female",120
"2016-2017",06,"ROBERTSON COUNTY","Grade  6","Male",112
"2016-2017",06,"ROBERTSON COUNTY","Grade  7","Female",110
"2016-2017",06,"ROBERTSON COUNTY","Grade  7","Male",126
"2016-2017",06,"ROBERTSON COUNTY","Grade  8","Female",108
"2016-2017",06,"ROBERTSON COUNTY","Grade  8","Male",120
"2016-2017",06,"ROBERTSON COUNTY","Grade  9","Female",104
"2016-2017",06,"ROBERTSON COUNTY","Grade  9","Male",135
"2016-2017",06,"ROBERTSON COUNTY","Grade 10","Female",129
"2016-2017",06,"ROBERTSON COUNTY","Grade 10","Male",133
"2016-2017",06,"ROBERTSON COUNTY","Grade 11","Female",107
"2016-2017",06,"ROBERTSON COUNTY","Grade 11","Male",131
"2016-2017",06,"ROBERTSON COUNTY","Grade 12","Female",99
"2016-2017",06,"ROBERTSON COUNTY","Grade 12","Male",92
"2016-2017",10,"ROCKWALL COUNTY","Early Education","Female",65
"2016-2017",10,"ROCKWALL COUNTY","Early Education","Male",115
"2016-2017",10,"ROCKWALL COUNTY","Pre-kindergarten","Female",170
"2016-2017",10,"ROCKWALL COUNTY","Pre-kindergarten","Male",169
"2016-2017",10,"ROCKWALL COUNTY","Kindergarten","Female",672
"2016-2017",10,"ROCKWALL COUNTY","Kindergarten","Male",727
"2016-2017",10,"ROCKWALL COUNTY","Grade  1","Female",696
"2016-2017",10,"ROCKWALL COUNTY","Grade  1","Male",709
"2016-2017",10,"ROCKWALL COUNTY","Grade  2","Female",732
"2016-2017",10,"ROCKWALL COUNTY","Grade  2","Male",769
"2016-2017",10,"ROCKWALL COUNTY","Grade  3","Female",753
"2016-2017",10,"ROCKWALL COUNTY","Grade  3","Male",820
"2016-2017",10,"ROCKWALL COUNTY","Grade  4","Female",849
"2016-2017",10,"ROCKWALL COUNTY","Grade  4","Male",834
"2016-2017",10,"ROCKWALL COUNTY","Grade  5","Female",797
"2016-2017",10,"ROCKWALL COUNTY","Grade  5","Male",879
"2016-2017",10,"ROCKWALL COUNTY","Grade  6","Female",835
"2016-2017",10,"ROCKWALL COUNTY","Grade  6","Male",854
"2016-2017",10,"ROCKWALL COUNTY","Grade  7","Female",836
"2016-2017",10,"ROCKWALL COUNTY","Grade  7","Male",872
"2016-2017",10,"ROCKWALL COUNTY","Grade  8","Female",822
"2016-2017",10,"ROCKWALL COUNTY","Grade  8","Male",857
"2016-2017",10,"ROCKWALL COUNTY","Grade  9","Female",846
"2016-2017",10,"ROCKWALL COUNTY","Grade  9","Male",934
"2016-2017",10,"ROCKWALL COUNTY","Grade 10","Female",837
"2016-2017",10,"ROCKWALL COUNTY","Grade 10","Male",871
"2016-2017",10,"ROCKWALL COUNTY","Grade 11","Female",761
"2016-2017",10,"ROCKWALL COUNTY","Grade 11","Male",769
"2016-2017",10,"ROCKWALL COUNTY","Grade 12","Female",721
"2016-2017",10,"ROCKWALL COUNTY","Grade 12","Male",715
"2016-2017",15,"RUNNELS COUNTY","Early Education","Female",-9999999
"2016-2017",15,"RUNNELS COUNTY","Early Education","Male",-9999999
"2016-2017",15,"RUNNELS COUNTY","Pre-kindergarten","Female",46
"2016-2017",15,"RUNNELS COUNTY","Pre-kindergarten","Male",56
"2016-2017",15,"RUNNELS COUNTY","Kindergarten","Female",76
"2016-2017",15,"RUNNELS COUNTY","Kindergarten","Male",65
"2016-2017",15,"RUNNELS COUNTY","Grade  1","Female",65
"2016-2017",15,"RUNNELS COUNTY","Grade  1","Male",88
"2016-2017",15,"RUNNELS COUNTY","Grade  2","Female",73
"2016-2017",15,"RUNNELS COUNTY","Grade  2","Male",72
"2016-2017",15,"RUNNELS COUNTY","Grade  3","Female",78
"2016-2017",15,"RUNNELS COUNTY","Grade  3","Male",78
"2016-2017",15,"RUNNELS COUNTY","Grade  4","Female",82
"2016-2017",15,"RUNNELS COUNTY","Grade  4","Male",71
"2016-2017",15,"RUNNELS COUNTY","Grade  5","Female",78
"2016-2017",15,"RUNNELS COUNTY","Grade  5","Male",84
"2016-2017",15,"RUNNELS COUNTY","Grade  6","Female",84
"2016-2017",15,"RUNNELS COUNTY","Grade  6","Male",84
"2016-2017",15,"RUNNELS COUNTY","Grade  7","Female",71
"2016-2017",15,"RUNNELS COUNTY","Grade  7","Male",80
"2016-2017",15,"RUNNELS COUNTY","Grade  8","Female",75
"2016-2017",15,"RUNNELS COUNTY","Grade  8","Male",79
"2016-2017",15,"RUNNELS COUNTY","Grade  9","Female",75
"2016-2017",15,"RUNNELS COUNTY","Grade  9","Male",89
"2016-2017",15,"RUNNELS COUNTY","Grade 10","Female",55
"2016-2017",15,"RUNNELS COUNTY","Grade 10","Male",74
"2016-2017",15,"RUNNELS COUNTY","Grade 11","Female",64
"2016-2017",15,"RUNNELS COUNTY","Grade 11","Male",64
"2016-2017",15,"RUNNELS COUNTY","Grade 12","Female",59
"2016-2017",15,"RUNNELS COUNTY","Grade 12","Male",76
"2016-2017",07,"RUSK COUNTY","Early Education","Female",12
"2016-2017",07,"RUSK COUNTY","Early Education","Male",22
"2016-2017",07,"RUSK COUNTY","Pre-kindergarten","Female",188
"2016-2017",07,"RUSK COUNTY","Pre-kindergarten","Male",196
"2016-2017",07,"RUSK COUNTY","Kindergarten","Female",262
"2016-2017",07,"RUSK COUNTY","Kindergarten","Male",309
"2016-2017",07,"RUSK COUNTY","Grade  1","Female",289
"2016-2017",07,"RUSK COUNTY","Grade  1","Male",288
"2016-2017",07,"RUSK COUNTY","Grade  2","Female",297
"2016-2017",07,"RUSK COUNTY","Grade  2","Male",324
"2016-2017",07,"RUSK COUNTY","Grade  3","Female",320
"2016-2017",07,"RUSK COUNTY","Grade  3","Male",288
"2016-2017",07,"RUSK COUNTY","Grade  4","Female",343
"2016-2017",07,"RUSK COUNTY","Grade  4","Male",321
"2016-2017",07,"RUSK COUNTY","Grade  5","Female",302
"2016-2017",07,"RUSK COUNTY","Grade  5","Male",318
"2016-2017",07,"RUSK COUNTY","Grade  6","Female",307
"2016-2017",07,"RUSK COUNTY","Grade  6","Male",303
"2016-2017",07,"RUSK COUNTY","Grade  7","Female",289
"2016-2017",07,"RUSK COUNTY","Grade  7","Male",302
"2016-2017",07,"RUSK COUNTY","Grade  8","Female",295
"2016-2017",07,"RUSK COUNTY","Grade  8","Male",299
"2016-2017",07,"RUSK COUNTY","Grade  9","Female",292
"2016-2017",07,"RUSK COUNTY","Grade  9","Male",300
"2016-2017",07,"RUSK COUNTY","Grade 10","Female",301
"2016-2017",07,"RUSK COUNTY","Grade 10","Male",326
"2016-2017",07,"RUSK COUNTY","Grade 11","Female",270
"2016-2017",07,"RUSK COUNTY","Grade 11","Male",305
"2016-2017",07,"RUSK COUNTY","Grade 12","Female",264
"2016-2017",07,"RUSK COUNTY","Grade 12","Male",277
"2016-2017",07,"SABINE COUNTY","Early Education","Female",-9999999
"2016-2017",07,"SABINE COUNTY","Early Education","Male",-9999999
"2016-2017",07,"SABINE COUNTY","Pre-kindergarten","Female",50
"2016-2017",07,"SABINE COUNTY","Pre-kindergarten","Male",34
"2016-2017",07,"SABINE COUNTY","Kindergarten","Female",46
"2016-2017",07,"SABINE COUNTY","Kindergarten","Male",61
"2016-2017",07,"SABINE COUNTY","Grade  1","Female",65
"2016-2017",07,"SABINE COUNTY","Grade  1","Male",63
"2016-2017",07,"SABINE COUNTY","Grade  2","Female",52
"2016-2017",07,"SABINE COUNTY","Grade  2","Male",58
"2016-2017",07,"SABINE COUNTY","Grade  3","Female",67
"2016-2017",07,"SABINE COUNTY","Grade  3","Male",59
"2016-2017",07,"SABINE COUNTY","Grade  4","Female",64
"2016-2017",07,"SABINE COUNTY","Grade  4","Male",59
"2016-2017",07,"SABINE COUNTY","Grade  5","Female",49
"2016-2017",07,"SABINE COUNTY","Grade  5","Male",56
"2016-2017",07,"SABINE COUNTY","Grade  6","Female",55
"2016-2017",07,"SABINE COUNTY","Grade  6","Male",56
"2016-2017",07,"SABINE COUNTY","Grade  7","Female",47
"2016-2017",07,"SABINE COUNTY","Grade  7","Male",61
"2016-2017",07,"SABINE COUNTY","Grade  8","Female",57
"2016-2017",07,"SABINE COUNTY","Grade  8","Male",65
"2016-2017",07,"SABINE COUNTY","Grade  9","Female",59
"2016-2017",07,"SABINE COUNTY","Grade  9","Male",60
"2016-2017",07,"SABINE COUNTY","Grade 10","Female",49
"2016-2017",07,"SABINE COUNTY","Grade 10","Male",46
"2016-2017",07,"SABINE COUNTY","Grade 11","Female",68
"2016-2017",07,"SABINE COUNTY","Grade 11","Male",65
"2016-2017",07,"SABINE COUNTY","Grade 12","Female",60
"2016-2017",07,"SABINE COUNTY","Grade 12","Male",55
"2016-2017",07,"SAN AUGUSTINE COUNTY","Early Education","Female",0
"2016-2017",07,"SAN AUGUSTINE COUNTY","Early Education","Male",-9999999
"2016-2017",07,"SAN AUGUSTINE COUNTY","Pre-kindergarten","Female",46
"2016-2017",07,"SAN AUGUSTINE COUNTY","Pre-kindergarten","Male",51
"2016-2017",07,"SAN AUGUSTINE COUNTY","Kindergarten","Female",35
"2016-2017",07,"SAN AUGUSTINE COUNTY","Kindergarten","Male",41
"2016-2017",07,"SAN AUGUSTINE COUNTY","Grade  1","Female",46
"2016-2017",07,"SAN AUGUSTINE COUNTY","Grade  1","Male",44
"2016-2017",07,"SAN AUGUSTINE COUNTY","Grade  2","Female",39
"2016-2017",07,"SAN AUGUSTINE COUNTY","Grade  2","Male",42
"2016-2017",07,"SAN AUGUSTINE COUNTY","Grade  3","Female",35
"2016-2017",07,"SAN AUGUSTINE COUNTY","Grade  3","Male",39
"2016-2017",07,"SAN AUGUSTINE COUNTY","Grade  4","Female",39
"2016-2017",07,"SAN AUGUSTINE COUNTY","Grade  4","Male",54
"2016-2017",07,"SAN AUGUSTINE COUNTY","Grade  5","Female",44
"2016-2017",07,"SAN AUGUSTINE COUNTY","Grade  5","Male",44
"2016-2017",07,"SAN AUGUSTINE COUNTY","Grade  6","Female",38
"2016-2017",07,"SAN AUGUSTINE COUNTY","Grade  6","Male",44
"2016-2017",07,"SAN AUGUSTINE COUNTY","Grade  7","Female",25
"2016-2017",07,"SAN AUGUSTINE COUNTY","Grade  7","Male",35
"2016-2017",07,"SAN AUGUSTINE COUNTY","Grade  8","Female",47
"2016-2017",07,"SAN AUGUSTINE COUNTY","Grade  8","Male",33
"2016-2017",07,"SAN AUGUSTINE COUNTY","Grade  9","Female",46
"2016-2017",07,"SAN AUGUSTINE COUNTY","Grade  9","Male",50
"2016-2017",07,"SAN AUGUSTINE COUNTY","Grade 10","Female",37
"2016-2017",07,"SAN AUGUSTINE COUNTY","Grade 10","Male",39
"2016-2017",07,"SAN AUGUSTINE COUNTY","Grade 11","Female",30
"2016-2017",07,"SAN AUGUSTINE COUNTY","Grade 11","Male",40
"2016-2017",07,"SAN AUGUSTINE COUNTY","Grade 12","Female",32
"2016-2017",07,"SAN AUGUSTINE COUNTY","Grade 12","Male",41
"2016-2017",06,"SAN JACINTO COUNTY","Early Education","Female",-9999999
"2016-2017",06,"SAN JACINTO COUNTY","Early Education","Male",8
"2016-2017",06,"SAN JACINTO COUNTY","Pre-kindergarten","Female",82
"2016-2017",06,"SAN JACINTO COUNTY","Pre-kindergarten","Male",83
"2016-2017",06,"SAN JACINTO COUNTY","Kindergarten","Female",117
"2016-2017",06,"SAN JACINTO COUNTY","Kindergarten","Male",131
"2016-2017",06,"SAN JACINTO COUNTY","Grade  1","Female",127
"2016-2017",06,"SAN JACINTO COUNTY","Grade  1","Male",114
"2016-2017",06,"SAN JACINTO COUNTY","Grade  2","Female",117
"2016-2017",06,"SAN JACINTO COUNTY","Grade  2","Male",152
"2016-2017",06,"SAN JACINTO COUNTY","Grade  3","Female",135
"2016-2017",06,"SAN JACINTO COUNTY","Grade  3","Male",146
"2016-2017",06,"SAN JACINTO COUNTY","Grade  4","Female",124
"2016-2017",06,"SAN JACINTO COUNTY","Grade  4","Male",150
"2016-2017",06,"SAN JACINTO COUNTY","Grade  5","Female",124
"2016-2017",06,"SAN JACINTO COUNTY","Grade  5","Male",129
"2016-2017",06,"SAN JACINTO COUNTY","Grade  6","Female",110
"2016-2017",06,"SAN JACINTO COUNTY","Grade  6","Male",156
"2016-2017",06,"SAN JACINTO COUNTY","Grade  7","Female",124
"2016-2017",06,"SAN JACINTO COUNTY","Grade  7","Male",123
"2016-2017",06,"SAN JACINTO COUNTY","Grade  8","Female",124
"2016-2017",06,"SAN JACINTO COUNTY","Grade  8","Male",125
"2016-2017",06,"SAN JACINTO COUNTY","Grade  9","Female",121
"2016-2017",06,"SAN JACINTO COUNTY","Grade  9","Male",160
"2016-2017",06,"SAN JACINTO COUNTY","Grade 10","Female",146
"2016-2017",06,"SAN JACINTO COUNTY","Grade 10","Male",146
"2016-2017",06,"SAN JACINTO COUNTY","Grade 11","Female",116
"2016-2017",06,"SAN JACINTO COUNTY","Grade 11","Male",136
"2016-2017",06,"SAN JACINTO COUNTY","Grade 12","Female",86
"2016-2017",06,"SAN JACINTO COUNTY","Grade 12","Male",106
"2016-2017",02,"SAN PATRICIO COUNTY","Early Education","Female",15
"2016-2017",02,"SAN PATRICIO COUNTY","Early Education","Male",42
"2016-2017",02,"SAN PATRICIO COUNTY","Pre-kindergarten","Female",272
"2016-2017",02,"SAN PATRICIO COUNTY","Pre-kindergarten","Male",286
"2016-2017",02,"SAN PATRICIO COUNTY","Kindergarten","Female",460
"2016-2017",02,"SAN PATRICIO COUNTY","Kindergarten","Male",514
"2016-2017",02,"SAN PATRICIO COUNTY","Grade  1","Female",521
"2016-2017",02,"SAN PATRICIO COUNTY","Grade  1","Male",521
"2016-2017",02,"SAN PATRICIO COUNTY","Grade  2","Female",538
"2016-2017",02,"SAN PATRICIO COUNTY","Grade  2","Male",568
"2016-2017",02,"SAN PATRICIO COUNTY","Grade  3","Female",571
"2016-2017",02,"SAN PATRICIO COUNTY","Grade  3","Male",543
"2016-2017",02,"SAN PATRICIO COUNTY","Grade  4","Female",483
"2016-2017",02,"SAN PATRICIO COUNTY","Grade  4","Male",576
"2016-2017",02,"SAN PATRICIO COUNTY","Grade  5","Female",509
"2016-2017",02,"SAN PATRICIO COUNTY","Grade  5","Male",574
"2016-2017",02,"SAN PATRICIO COUNTY","Grade  6","Female",595
"2016-2017",02,"SAN PATRICIO COUNTY","Grade  6","Male",555
"2016-2017",02,"SAN PATRICIO COUNTY","Grade  7","Female",525
"2016-2017",02,"SAN PATRICIO COUNTY","Grade  7","Male",579
"2016-2017",02,"SAN PATRICIO COUNTY","Grade  8","Female",494
"2016-2017",02,"SAN PATRICIO COUNTY","Grade  8","Male",540
"2016-2017",02,"SAN PATRICIO COUNTY","Grade  9","Female",564
"2016-2017",02,"SAN PATRICIO COUNTY","Grade  9","Male",595
"2016-2017",02,"SAN PATRICIO COUNTY","Grade 10","Female",503
"2016-2017",02,"SAN PATRICIO COUNTY","Grade 10","Male",582
"2016-2017",02,"SAN PATRICIO COUNTY","Grade 11","Female",502
"2016-2017",02,"SAN PATRICIO COUNTY","Grade 11","Male",573
"2016-2017",02,"SAN PATRICIO COUNTY","Grade 12","Female",438
"2016-2017",02,"SAN PATRICIO COUNTY","Grade 12","Male",446
"2016-2017",15,"SAN SABA COUNTY","Early Education","Female",-9999999
"2016-2017",15,"SAN SABA COUNTY","Early Education","Male",0
"2016-2017",15,"SAN SABA COUNTY","Pre-kindergarten","Female",34
"2016-2017",15,"SAN SABA COUNTY","Pre-kindergarten","Male",39
"2016-2017",15,"SAN SABA COUNTY","Kindergarten","Female",37
"2016-2017",15,"SAN SABA COUNTY","Kindergarten","Male",29
"2016-2017",15,"SAN SABA COUNTY","Grade  1","Female",24
"2016-2017",15,"SAN SABA COUNTY","Grade  1","Male",29
"2016-2017",15,"SAN SABA COUNTY","Grade  2","Female",28
"2016-2017",15,"SAN SABA COUNTY","Grade  2","Male",44
"2016-2017",15,"SAN SABA COUNTY","Grade  3","Female",38
"2016-2017",15,"SAN SABA COUNTY","Grade  3","Male",30
"2016-2017",15,"SAN SABA COUNTY","Grade  4","Female",46
"2016-2017",15,"SAN SABA COUNTY","Grade  4","Male",45
"2016-2017",15,"SAN SABA COUNTY","Grade  5","Female",33
"2016-2017",15,"SAN SABA COUNTY","Grade  5","Male",32
"2016-2017",15,"SAN SABA COUNTY","Grade  6","Female",32
"2016-2017",15,"SAN SABA COUNTY","Grade  6","Male",34
"2016-2017",15,"SAN SABA COUNTY","Grade  7","Female",38
"2016-2017",15,"SAN SABA COUNTY","Grade  7","Male",34
"2016-2017",15,"SAN SABA COUNTY","Grade  8","Female",32
"2016-2017",15,"SAN SABA COUNTY","Grade  8","Male",39
"2016-2017",15,"SAN SABA COUNTY","Grade  9","Female",32
"2016-2017",15,"SAN SABA COUNTY","Grade  9","Male",43
"2016-2017",15,"SAN SABA COUNTY","Grade 10","Female",38
"2016-2017",15,"SAN SABA COUNTY","Grade 10","Male",40
"2016-2017",15,"SAN SABA COUNTY","Grade 11","Female",21
"2016-2017",15,"SAN SABA COUNTY","Grade 11","Male",26
"2016-2017",15,"SAN SABA COUNTY","Grade 12","Female",34
"2016-2017",15,"SAN SABA COUNTY","Grade 12","Male",41
"2016-2017",15,"SCHLEICHER COUNTY","Early Education","Female",0
"2016-2017",15,"SCHLEICHER COUNTY","Early Education","Male",-9999999
"2016-2017",15,"SCHLEICHER COUNTY","Pre-kindergarten","Female",17
"2016-2017",15,"SCHLEICHER COUNTY","Pre-kindergarten","Male",19
"2016-2017",15,"SCHLEICHER COUNTY","Kindergarten","Female",21
"2016-2017",15,"SCHLEICHER COUNTY","Kindergarten","Male",17
"2016-2017",15,"SCHLEICHER COUNTY","Grade  1","Female",16
"2016-2017",15,"SCHLEICHER COUNTY","Grade  1","Male",16
"2016-2017",15,"SCHLEICHER COUNTY","Grade  2","Female",15
"2016-2017",15,"SCHLEICHER COUNTY","Grade  2","Male",28
"2016-2017",15,"SCHLEICHER COUNTY","Grade  3","Female",28
"2016-2017",15,"SCHLEICHER COUNTY","Grade  3","Male",31
"2016-2017",15,"SCHLEICHER COUNTY","Grade  4","Female",22
"2016-2017",15,"SCHLEICHER COUNTY","Grade  4","Male",18
"2016-2017",15,"SCHLEICHER COUNTY","Grade  5","Female",14
"2016-2017",15,"SCHLEICHER COUNTY","Grade  5","Male",22
