T E X A S  E D U C A T I O N  A G E N C Y

PEIMS Student Enrollment Data for 2019-2020

"YEAR","REGION","COUNTY NAME","DISTRICT","DISTRICT NAME","CAMPUS","CAMPUS NAME","GENDER","GRADE GROUP NAME","ENROLLMENT"
"2019-2020",07,"GREGG COUNTY",092907,"SPRING HILL ISD",092907001,"SPRING HILL H S","Male","HIGH SCHOOL",301
"2019-2020",07,"GREGG COUNTY",092907,"SPRING HILL ISD",092907101,"SPRING HILL INT","Female","ELEMENTARY",250
"2019-2020",07,"GREGG COUNTY",092907,"SPRING HILL ISD",092907101,"SPRING HILL INT","Male","ELEMENTARY",224
"2019-2020",07,"GREGG COUNTY",092907,"SPRING HILL ISD",092907042,"SPRING HILL J H","Female","MIDDLE SCHOOL",260
"2019-2020",07,"GREGG COUNTY",092907,"SPRING HILL ISD",092907042,"SPRING HILL J H","Male","MIDDLE SCHOOL",280
"2019-2020",07,"GREGG COUNTY",092907,"SPRING HILL ISD",092907103,"SPRING HILL PRI","Female","ELEMENTARY",254
"2019-2020",07,"GREGG COUNTY",092907,"SPRING HILL ISD",092907103,"SPRING HILL PRI","Male","ELEMENTARY",259
"2019-2020",04,"HARRIS COUNTY",101919,"SPRING ISD",101919109,"ANDERSON EL","Female","ELEMENTARY",287
"2019-2020",04,"HARRIS COUNTY",101919,"SPRING ISD",101919109,"ANDERSON EL","Male","ELEMENTARY",291
"2019-2020",04,"HARRIS COUNTY",101919,"SPRING ISD",101919003,"ANDY DEKANEY H S","Female","HIGH SCHOOL",975
"2019-2020",04,"HARRIS COUNTY",101919,"SPRING ISD",101919003,"ANDY DEKANEY H S","Male","HIGH SCHOOL",1148
"2019-2020",04,"HARRIS COUNTY",101919,"SPRING ISD",101919102,"BAMMEL EL","Female","ELEMENTARY",343
"2019-2020",04,"HARRIS COUNTY",101919,"SPRING ISD",101919102,"BAMMEL EL","Male","ELEMENTARY",384
"2019-2020",04,"HARRIS COUNTY",101919,"SPRING ISD",101919046,"BAMMEL MIDDLE","Female","MIDDLE SCHOOL",452
"2019-2020",04,"HARRIS COUNTY",101919,"SPRING ISD",101919046,"BAMMEL MIDDLE","Male","MIDDLE SCHOOL",479
"2019-2020",04,"HARRIS COUNTY",101919,"SPRING ISD",101919112,"BENEKE EL","Female","ELEMENTARY",343
"2019-2020",04,"HARRIS COUNTY",101919,"SPRING ISD",101919112,"BENEKE EL","Male","ELEMENTARY",347
"2019-2020",04,"HARRIS COUNTY",101919,"SPRING ISD",101919018,"CARL WUNSCHE SR H S","Female","HIGH SCHOOL",851
"2019-2020",04,"HARRIS COUNTY",101919,"SPRING ISD",101919018,"CARL WUNSCHE SR H S","Male","HIGH SCHOOL",630
"2019-2020",04,"HARRIS COUNTY",101919,"SPRING ISD",101919124,"CAROLEE BOOKER ELEMENTARY","Female","ELEMENTARY",367
"2019-2020",04,"HARRIS COUNTY",101919,"SPRING ISD",101919124,"CAROLEE BOOKER ELEMENTARY","Male","ELEMENTARY",389
"2019-2020",04,"HARRIS COUNTY",101919,"SPRING ISD",101919119,"CHET BURCHETT EL","Female","ELEMENTARY",349
"2019-2020",04,"HARRIS COUNTY",101919,"SPRING ISD",101919119,"CHET BURCHETT EL","Male","ELEMENTARY",352
"2019-2020",04,"HARRIS COUNTY",101919,"SPRING ISD",101919116,"CLARK INT","Female","ELEMENTARY",305
"2019-2020",04,"HARRIS COUNTY",101919,"SPRING ISD",101919116,"CLARK INT","Male","ELEMENTARY",360
"2019-2020",04,"HARRIS COUNTY",101919,"SPRING ISD",101919129,"CLARK PRI","Female","ELEMENTARY",225
"2019-2020",04,"HARRIS COUNTY",101919,"SPRING ISD",101919129,"CLARK PRI","Male","ELEMENTARY",259
"2019-2020",04,"HARRIS COUNTY",101919,"SPRING ISD",101919114,"DELORAS E THOMPSON EL","Female","ELEMENTARY",347
"2019-2020",04,"HARRIS COUNTY",101919,"SPRING ISD",101919114,"DELORAS E THOMPSON EL","Male","ELEMENTARY",363
"2019-2020",04,"HARRIS COUNTY",101919,"SPRING ISD",101919123,"DONNA LEWIS EL","Female","ELEMENTARY",340
"2019-2020",04,"HARRIS COUNTY",101919,"SPRING ISD",101919123,"DONNA LEWIS EL","Male","ELEMENTARY",354
"2019-2020",04,"HARRIS COUNTY",101919,"SPRING ISD",101919044,"DUEITT MIDDLE","Female","MIDDLE SCHOOL",447
"2019-2020",04,"HARRIS COUNTY",101919,"SPRING ISD",101919044,"DUEITT MIDDLE","Male","MIDDLE SCHOOL",543
"2019-2020",04,"HARRIS COUNTY",101919,"SPRING ISD",101919050,"EDWARD ROBERSON MIDDLE","Female","MIDDLE SCHOOL",434
"2019-2020",04,"HARRIS COUNTY",101919,"SPRING ISD",101919050,"EDWARD ROBERSON MIDDLE","Male","MIDDLE SCHOOL",370
"2019-2020",04,"HARRIS COUNTY",101919,"SPRING ISD",101919043,"EDWIN M WELLS MIDDLE","Female","MIDDLE SCHOOL",534
"2019-2020",04,"HARRIS COUNTY",101919,"SPRING ISD",101919043,"EDWIN M WELLS MIDDLE","Male","MIDDLE SCHOOL",584
"2019-2020",04,"HARRIS COUNTY",101919,"SPRING ISD",101919121,"GINGER MCNABB EL","Female","ELEMENTARY",324
"2019-2020",04,"HARRIS COUNTY",101919,"SPRING ISD",101919121,"GINGER MCNABB EL","Male","ELEMENTARY",364
"2019-2020",04,"HARRIS COUNTY",101919,"SPRING ISD",101919128,"GLORIA MARSHALL EL","Female","ELEMENTARY",366
"2019-2020",04,"HARRIS COUNTY",101919,"SPRING ISD",101919128,"GLORIA MARSHALL EL","Male","ELEMENTARY",393
"2019-2020",04,"HARRIS COUNTY",101919,"SPRING ISD",101919127,"HELEN MAJOR EL","Female","ELEMENTARY",345
"2019-2020",04,"HARRIS COUNTY",101919,"SPRING ISD",101919127,"HELEN MAJOR EL","Male","ELEMENTARY",344
"2019-2020",04,"HARRIS COUNTY",101919,"SPRING ISD",101919115,"HERITAGE EL","Female","ELEMENTARY",332
"2019-2020",04,"HARRIS COUNTY",101919,"SPRING ISD",101919115,"HERITAGE EL","Male","ELEMENTARY",386
"2019-2020",04,"HARRIS COUNTY",101919,"SPRING ISD",101919125,"HOYLAND EL","Female","ELEMENTARY",362
"2019-2020",04,"HARRIS COUNTY",101919,"SPRING ISD",101919125,"HOYLAND EL","Male","ELEMENTARY",347
"2019-2020",04,"HARRIS COUNTY",101919,"SPRING ISD",101919110,"JOAN LINK EL","Female","ELEMENTARY",293
"2019-2020",04,"HARRIS COUNTY",101919,"SPRING ISD",101919110,"JOAN LINK EL","Male","ELEMENTARY",320
"2019-2020",04,"HARRIS COUNTY",101919,"SPRING ISD",101919104,"JOHN WINSHIP EL","Female","ELEMENTARY",238
"2019-2020",04,"HARRIS COUNTY",101919,"SPRING ISD",101919104,"JOHN WINSHIP EL","Male","ELEMENTARY",263
"2019-2020",04,"HARRIS COUNTY",101919,"SPRING ISD",101919106,"MEYER EL","Female","ELEMENTARY",355
"2019-2020",04,"HARRIS COUNTY",101919,"SPRING ISD",101919106,"MEYER EL","Male","ELEMENTARY",381
"2019-2020",04,"HARRIS COUNTY",101919,"SPRING ISD",101919107,"MILDRED JENKINS EL","Female","ELEMENTARY",309
"2019-2020",04,"HARRIS COUNTY",101919,"SPRING ISD",101919107,"MILDRED JENKINS EL","Male","ELEMENTARY",301
"2019-2020",04,"HARRIS COUNTY",101919,"SPRING ISD",101919120,"MILTON COOPER EL","Female","ELEMENTARY",393
"2019-2020",04,"HARRIS COUNTY",101919,"SPRING ISD",101919120,"MILTON COOPER EL","Male","ELEMENTARY",365
"2019-2020",04,"HARRIS COUNTY",101919,"SPRING ISD",101919122,"NORTHGATE EL","Female","ELEMENTARY",350
"2019-2020",04,"HARRIS COUNTY",101919,"SPRING ISD",101919122,"NORTHGATE EL","Male","ELEMENTARY",366
"2019-2020",04,"HARRIS COUNTY",101919,"SPRING ISD",101919105,"PAT REYNOLDS EL","Female","ELEMENTARY",392
"2019-2020",04,"HARRIS COUNTY",101919,"SPRING ISD",101919105,"PAT REYNOLDS EL","Male","ELEMENTARY",388
"2019-2020",04,"HARRIS COUNTY",101919,"SPRING ISD",101919108,"PEARL M HIRSCH EL","Female","ELEMENTARY",351
"2019-2020",04,"HARRIS COUNTY",101919,"SPRING ISD",101919108,"PEARL M HIRSCH EL","Male","ELEMENTARY",374
"2019-2020",04,"HARRIS COUNTY",101919,"SPRING ISD",101919103,"PONDEROSA EL","Female","ELEMENTARY",428
"2019-2020",04,"HARRIS COUNTY",101919,"SPRING ISD",101919103,"PONDEROSA EL","Male","ELEMENTARY",380
"2019-2020",04,"HARRIS COUNTY",101919,"SPRING ISD",101919126,"RALPH EICKENROHT EL","Female","ELEMENTARY",322
"2019-2020",04,"HARRIS COUNTY",101919,"SPRING ISD",101919126,"RALPH EICKENROHT EL","Male","ELEMENTARY",343
"2019-2020",04,"HARRIS COUNTY",101919,"SPRING ISD",101919022,"RICHEY ACADEMY","Female","ELEMENTARY / SECONDARY",33
"2019-2020",04,"HARRIS COUNTY",101919,"SPRING ISD",101919022,"RICHEY ACADEMY","Male","ELEMENTARY / SECONDARY",82
"2019-2020",04,"HARRIS COUNTY",101919,"SPRING ISD",101919048,"RICKEY C BAILEY MIDDLE","Female","MIDDLE SCHOOL",413
"2019-2020",04,"HARRIS COUNTY",101919,"SPRING ISD",101919048,"RICKEY C BAILEY MIDDLE","Male","MIDDLE SCHOOL",493
"2019-2020",04,"HARRIS COUNTY",101919,"SPRING ISD",101919117,"SALYERS EL","Female","ELEMENTARY",325
"2019-2020",04,"HARRIS COUNTY",101919,"SPRING ISD",101919117,"SALYERS EL","Male","ELEMENTARY",329
"2019-2020",04,"HARRIS COUNTY",101919,"SPRING ISD",101919111,"SMITH EL","Female","ELEMENTARY",276
"2019-2020",04,"HARRIS COUNTY",101919,"SPRING ISD",101919111,"SMITH EL","Male","ELEMENTARY",293
"2019-2020",04,"HARRIS COUNTY",101919,"SPRING ISD",101919021,"SPRING EARLY COLLEGE ACADEMY","Female","HIGH SCHOOL",274
"2019-2020",04,"HARRIS COUNTY",101919,"SPRING ISD",101919021,"SPRING EARLY COLLEGE ACADEMY","Male","HIGH SCHOOL",156
"2019-2020",04,"HARRIS COUNTY",101919,"SPRING ISD",101919001,"SPRING H S","Female","HIGH SCHOOL",1267
"2019-2020",04,"HARRIS COUNTY",101919,"SPRING ISD",101919001,"SPRING H S","Male","HIGH SCHOOL",1526
"2019-2020",04,"HARRIS COUNTY",101919,"SPRING ISD",101919052,"SPRING LEADERSHIP ACADEMY","Female","MIDDLE SCHOOL",175
"2019-2020",04,"HARRIS COUNTY",101919,"SPRING ISD",101919052,"SPRING LEADERSHIP ACADEMY","Male","MIDDLE SCHOOL",210
"2019-2020",04,"HARRIS COUNTY",101919,"SPRING ISD",101919051,"SPRINGWOODS VILLAGE MIDDLE","Female","MIDDLE SCHOOL",245
"2019-2020",04,"HARRIS COUNTY",101919,"SPRING ISD",101919051,"SPRINGWOODS VILLAGE MIDDLE","Male","MIDDLE SCHOOL",250
"2019-2020",04,"HARRIS COUNTY",101919,"SPRING ISD",101919047,"STELLE CLAUGHTON MIDDLE","Female","MIDDLE SCHOOL",536
"2019-2020",04,"HARRIS COUNTY",101919,"SPRING ISD",101919047,"STELLE CLAUGHTON MIDDLE","Male","MIDDLE SCHOOL",632
"2019-2020",04,"HARRIS COUNTY",101919,"SPRING ISD",101919045,"TWIN CREEKS MIDDLE","Female","MIDDLE SCHOOL",501
"2019-2020",04,"HARRIS COUNTY",101919,"SPRING ISD",101919045,"TWIN CREEKS MIDDLE","Male","MIDDLE SCHOOL",539
"2019-2020",04,"HARRIS COUNTY",101919,"SPRING ISD",101919002,"WESTFIELD H S","Female","HIGH SCHOOL",1342
"2019-2020",04,"HARRIS COUNTY",101919,"SPRING ISD",101919002,"WESTFIELD H S","Male","HIGH SCHOOL",1512
"2019-2020",17,"LAMB COUNTY",140907,"SPRINGLAKE-EARTH ISD",140907101,"SPRINGLAKE-EARTH ELEM/MIDDLE SCHOO","Female","ELEMENTARY",94
"2019-2020",17,"LAMB COUNTY",140907,"SPRINGLAKE-EARTH ISD",140907101,"SPRINGLAKE-EARTH ELEM/MIDDLE SCHOO","Male","ELEMENTARY",112
"2019-2020",17,"LAMB COUNTY",140907,"SPRINGLAKE-EARTH ISD",140907001,"SPRINGLAKE-EARTH H S","Female","HIGH SCHOOL",51
"2019-2020",17,"LAMB COUNTY",140907,"SPRINGLAKE-EARTH ISD",140907001,"SPRINGLAKE-EARTH H S","Male","HIGH SCHOOL",69
"2019-2020",11,"PARKER COUNTY",184902,"SPRINGTOWN ISD",184902109,"GOSHEN CREEK EL","Female","ELEMENTARY",243
"2019-2020",11,"PARKER COUNTY",184902,"SPRINGTOWN ISD",184902109,"GOSHEN CREEK EL","Male","ELEMENTARY",265
"2019-2020",11,"PARKER COUNTY",184902,"SPRINGTOWN ISD",184902106,"SPRINGTOWN EL","Female","ELEMENTARY",284
"2019-2020",11,"PARKER COUNTY",184902,"SPRINGTOWN ISD",184902106,"SPRINGTOWN EL","Male","ELEMENTARY",294
"2019-2020",11,"PARKER COUNTY",184902,"SPRINGTOWN ISD",184902001,"SPRINGTOWN H S","Female","HIGH SCHOOL",514
"2019-2020",11,"PARKER COUNTY",184902,"SPRINGTOWN ISD",184902001,"SPRINGTOWN H S","Male","HIGH SCHOOL",527
"2019-2020",11,"PARKER COUNTY",184902,"SPRINGTOWN ISD",184902108,"SPRINGTOWN INT","Female","MIDDLE SCHOOL",274
"2019-2020",11,"PARKER COUNTY",184902,"SPRINGTOWN ISD",184902108,"SPRINGTOWN INT","Male","MIDDLE SCHOOL",278
"2019-2020",11,"PARKER COUNTY",184902,"SPRINGTOWN ISD",184902041,"SPRINGTOWN MIDDLE","Female","JUNIOR HIGH SCHOOL",243
"2019-2020",11,"PARKER COUNTY",184902,"SPRINGTOWN ISD",184902041,"SPRINGTOWN MIDDLE","Male","JUNIOR HIGH SCHOOL",300
"2019-2020",11,"PARKER COUNTY",184902,"SPRINGTOWN ISD",184902107,"SPRINGTOWN RENO EL","Female","ELEMENTARY",178
"2019-2020",11,"PARKER COUNTY",184902,"SPRINGTOWN ISD",184902107,"SPRINGTOWN RENO EL","Male","ELEMENTARY",184
"2019-2020",17,"DICKENS COUNTY",063903,"SPUR ISD",063903001,"SPUR SCHOOL","Female","ELEMENTARY / SECONDARY",112
"2019-2020",17,"DICKENS COUNTY",063903,"SPUR ISD",063903001,"SPUR SCHOOL","Male","ELEMENTARY / SECONDARY",134
"2019-2020",05,"TYLER COUNTY",229905,"SPURGER ISD",229905101,"SPURGER EL","Female","ELEMENTARY",103
"2019-2020",05,"TYLER COUNTY",229905,"SPURGER ISD",229905101,"SPURGER EL","Male","ELEMENTARY",90
"2019-2020",05,"TYLER COUNTY",229905,"SPURGER ISD",229905001,"SPURGER H S","Female","ELEMENTARY / SECONDARY",107
"2019-2020",05,"TYLER COUNTY",229905,"SPURGER ISD",229905001,"SPURGER H S","Male","ELEMENTARY / SECONDARY",106
"2019-2020",10,"DALLAS COUNTY",057836,"ST ANTHONY SCHOOL",057836101,"ST ANTHONY ACADEMY","Female","ELEMENTARY",107
"2019-2020",10,"DALLAS COUNTY",057836,"ST ANTHONY SCHOOL",057836101,"ST ANTHONY ACADEMY","Male","ELEMENTARY",98
"2019-2020",10,"DALLAS COUNTY",057836,"ST ANTHONY SCHOOL",057836041,"ST ANTHONY SCHOOL","Female","MIDDLE SCHOOL",61
"2019-2020",10,"DALLAS COUNTY",057836,"ST ANTHONY SCHOOL",057836041,"ST ANTHONY SCHOOL","Male","MIDDLE SCHOOL",52
"2019-2020",02,"BEE COUNTY",013801,"ST MARY'S ACADEMY CHARTER SCHOOL",013801101,"ST MARY'S ACADEMY CHARTER SCHOOL","Female","ELEMENTARY",236
"2019-2020",02,"BEE COUNTY",013801,"ST MARY'S ACADEMY CHARTER SCHOOL",013801101,"ST MARY'S ACADEMY CHARTER SCHOOL","Male","ELEMENTARY",193
"2019-2020",04,"FORT BEND COUNTY",079910,"STAFFORD MSD",079910102,"STAFFORD EL","Female","ELEMENTARY",370
"2019-2020",04,"FORT BEND COUNTY",079910,"STAFFORD MSD",079910102,"STAFFORD EL","Male","ELEMENTARY",376
"2019-2020",04,"FORT BEND COUNTY",079910,"STAFFORD MSD",079910001,"STAFFORD H S","Female","HIGH SCHOOL",571
"2019-2020",04,"FORT BEND COUNTY",079910,"STAFFORD MSD",079910001,"STAFFORD H S","Male","HIGH SCHOOL",507
"2019-2020",04,"FORT BEND COUNTY",079910,"STAFFORD MSD",079910103,"STAFFORD INT","Female","MIDDLE SCHOOL",256
"2019-2020",04,"FORT BEND COUNTY",079910,"STAFFORD MSD",079910103,"STAFFORD INT","Male","MIDDLE SCHOOL",268
"2019-2020",04,"FORT BEND COUNTY",079910,"STAFFORD MSD",079910041,"STAFFORD MIDDLE","Female","JUNIOR HIGH SCHOOL",269
"2019-2020",04,"FORT BEND COUNTY",079910,"STAFFORD MSD",079910041,"STAFFORD MIDDLE","Male","JUNIOR HIGH SCHOOL",273
"2019-2020",04,"FORT BEND COUNTY",079910,"STAFFORD MSD",079910101,"STAFFORD PRI","Female","ELEMENTARY",291
"2019-2020",04,"FORT BEND COUNTY",079910,"STAFFORD MSD",079910101,"STAFFORD PRI","Male","ELEMENTARY",331
"2019-2020",14,"JONES COUNTY",127906,"STAMFORD ISD",127906101,"OLIVER EL","Female","ELEMENTARY",146
"2019-2020",14,"JONES COUNTY",127906,"STAMFORD ISD",127906101,"OLIVER EL","Male","ELEMENTARY",150
"2019-2020",14,"JONES COUNTY",127906,"STAMFORD ISD",127906001,"STAMFORD H S","Female","HIGH SCHOOL",98
"2019-2020",14,"JONES COUNTY",127906,"STAMFORD ISD",127906001,"STAMFORD H S","Male","HIGH SCHOOL",101
"2019-2020",14,"JONES COUNTY",127906,"STAMFORD ISD",127906041,"STAMFORD MIDDLE","Female","MIDDLE SCHOOL",66
"2019-2020",14,"JONES COUNTY",127906,"STAMFORD ISD",127906041,"STAMFORD MIDDLE","Male","MIDDLE SCHOOL",79
"2019-2020",18,"MARTIN COUNTY",156902,"STANTON ISD",156902101,"STANTON EL","Female","ELEMENTARY",275
"2019-2020",18,"MARTIN COUNTY",156902,"STANTON ISD",156902101,"STANTON EL","Male","ELEMENTARY",322
"2019-2020",18,"MARTIN COUNTY",156902,"STANTON ISD",156902001,"STANTON H S","Female","HIGH SCHOOL",124
"2019-2020",18,"MARTIN COUNTY",156902,"STANTON ISD",156902001,"STANTON H S","Male","HIGH SCHOOL",149
"2019-2020",18,"MARTIN COUNTY",156902,"STANTON ISD",156902041,"STANTON MIDDLE","Female","MIDDLE SCHOOL",116
"2019-2020",18,"MARTIN COUNTY",156902,"STANTON ISD",156902041,"STANTON MIDDLE","Male","MIDDLE SCHOOL",142
"2019-2020",04,"HARRIS COUNTY",101859,"STEP CHARTER SCHOOL",101859101,"STEP CHARTER EL","Female","ELEMENTARY",150
"2019-2020",04,"HARRIS COUNTY",101859,"STEP CHARTER SCHOOL",101859101,"STEP CHARTER EL","Male","ELEMENTARY",161
"2019-2020",04,"HARRIS COUNTY",101859,"STEP CHARTER SCHOOL",101859102,"STEP CHARTER II","Female","ELEMENTARY",97
"2019-2020",04,"HARRIS COUNTY",101859,"STEP CHARTER SCHOOL",101859102,"STEP CHARTER II","Male","ELEMENTARY",111
"2019-2020",07,"NACOGDOCHES COUNTY",174801,"STEPHEN F AUSTIN STATE UNIVERSITY",174801101,"STEPHEN F AUSTIN STATE UNIVERSITY","Female","ELEMENTARY",122
"2019-2020",07,"NACOGDOCHES COUNTY",174801,"STEPHEN F AUSTIN STATE UNIVERSITY",174801101,"STEPHEN F AUSTIN STATE UNIVERSITY","Male","ELEMENTARY",132
"2019-2020",11,"ERATH COUNTY",072903,"STEPHENVILLE ISD",072903101,"CENTRAL EL","Female","ELEMENTARY",233
"2019-2020",11,"ERATH COUNTY",072903,"STEPHENVILLE ISD",072903101,"CENTRAL EL","Male","ELEMENTARY",231
"2019-2020",11,"ERATH COUNTY",072903,"STEPHENVILLE ISD",072903102,"CHAMBERLIN EL","Female","ELEMENTARY",276
"2019-2020",11,"ERATH COUNTY",072903,"STEPHENVILLE ISD",072903102,"CHAMBERLIN EL","Male","ELEMENTARY",285
"2019-2020",11,"ERATH COUNTY",072903,"STEPHENVILLE ISD",072903103,"GILBERT INT","Female","MIDDLE SCHOOL",278
"2019-2020",11,"ERATH COUNTY",072903,"STEPHENVILLE ISD",072903103,"GILBERT INT","Male","MIDDLE SCHOOL",294
"2019-2020",11,"ERATH COUNTY",072903,"STEPHENVILLE ISD",072903041,"HENDERSON J H","Female","JUNIOR HIGH SCHOOL",313
"2019-2020",11,"ERATH COUNTY",072903,"STEPHENVILLE ISD",072903041,"HENDERSON J H","Male","JUNIOR HIGH SCHOOL",316
"2019-2020",11,"ERATH COUNTY",072903,"STEPHENVILLE ISD",072903104,"HOOK EL","Female","ELEMENTARY",258
"2019-2020",11,"ERATH COUNTY",072903,"STEPHENVILLE ISD",072903104,"HOOK EL","Male","ELEMENTARY",296
"2019-2020",11,"ERATH COUNTY",072903,"STEPHENVILLE ISD",072903001,"STEPHENVILLE H S","Female","HIGH SCHOOL",543
"2019-2020",11,"ERATH COUNTY",072903,"STEPHENVILLE ISD",072903001,"STEPHENVILLE H S","Male","HIGH SCHOOL",518
"2019-2020",15,"STERLING COUNTY",216901,"STERLING CITY ISD",216901002,"FAIRVIEW ACCELERATED","Female","HIGH SCHOOL","<10"
"2019-2020",15,"STERLING COUNTY",216901,"STERLING CITY ISD",216901002,"FAIRVIEW ACCELERATED","Male","HIGH SCHOOL","<10"
"2019-2020",15,"STERLING COUNTY",216901,"STERLING CITY ISD",216901001,"STERLING CITY SCHOOL","Female","ELEMENTARY / SECONDARY",172
"2019-2020",15,"STERLING COUNTY",216901,"STERLING CITY ISD",216901001,"STERLING CITY SCHOOL","Male","ELEMENTARY / SECONDARY",163
"2019-2020",15,"STERLING COUNTY",216901,"STERLING CITY ISD",216901180,"WALL SPECIAL PROGRAMS","Female","ELEMENTARY","<10"
"2019-2020",15,"STERLING COUNTY",216901,"STERLING CITY ISD",216901180,"WALL SPECIAL PROGRAMS","Male","ELEMENTARY","<10"
"2019-2020",20,"WILSON COUNTY",247906,"STOCKDALE ISD",247906002,"ALTERNATIVE SCHOOL","Male","HIGH SCHOOL","<10"
"2019-2020",20,"WILSON COUNTY",247906,"STOCKDALE ISD",247906101,"STOCKDALE EL","Female","ELEMENTARY",206
"2019-2020",20,"WILSON COUNTY",247906,"STOCKDALE ISD",247906101,"STOCKDALE EL","Male","ELEMENTARY",178
"2019-2020",20,"WILSON COUNTY",247906,"STOCKDALE ISD",247906001,"STOCKDALE H S","Female","HIGH SCHOOL",90
"2019-2020",20,"WILSON COUNTY",247906,"STOCKDALE ISD",247906001,"STOCKDALE H S","Male","HIGH SCHOOL",142
"2019-2020",20,"WILSON COUNTY",247906,"STOCKDALE ISD",247906041,"STOCKDALE J H","Female","MIDDLE SCHOOL","<110"
"2019-2020",20,"WILSON COUNTY",247906,"STOCKDALE ISD",247906041,"STOCKDALE J H","Male","MIDDLE SCHOOL","<110"
"2019-2020",16,"SHERMAN COUNTY",211902,"STRATFORD ISD",211902102,"MARY ALLEN EL","Female","ELEMENTARY",105
"2019-2020",16,"SHERMAN COUNTY",211902,"STRATFORD ISD",211902102,"MARY ALLEN EL","Male","ELEMENTARY",119
"2019-2020",16,"SHERMAN COUNTY",211902,"STRATFORD ISD",211902001,"STRATFORD H S","Female","HIGH SCHOOL",82
"2019-2020",16,"SHERMAN COUNTY",211902,"STRATFORD ISD",211902001,"STRATFORD H S","Male","HIGH SCHOOL",75
"2019-2020",16,"SHERMAN COUNTY",211902,"STRATFORD ISD",211902041,"STRATFORD J H","Female","MIDDLE SCHOOL",88
"2019-2020",16,"SHERMAN COUNTY",211902,"STRATFORD ISD",211902041,"STRATFORD J H","Male","MIDDLE SCHOOL",94
"2019-2020",11,"PALO PINTO COUNTY",182905,"STRAWN ISD",182905001,"STRAWN SCHOOL","Female","ELEMENTARY / SECONDARY",71
"2019-2020",11,"PALO PINTO COUNTY",182905,"STRAWN ISD",182905001,"STRAWN SCHOOL","Male","ELEMENTARY / SECONDARY",90
"2019-2020",17,"LAMB COUNTY",140908,"SUDAN ISD",140908002,"P E P ALTER","Female","HIGH SCHOOL","<10"
"2019-2020",17,"LAMB COUNTY",140908,"SUDAN ISD",140908101,"SUDAN EL","Female","ELEMENTARY",169
"2019-2020",17,"LAMB COUNTY",140908,"SUDAN ISD",140908101,"SUDAN EL","Male","ELEMENTARY",167
"2019-2020",17,"LAMB COUNTY",140908,"SUDAN ISD",140908001,"SUDAN H S","Female","HIGH SCHOOL","<90"
"2019-2020",17,"LAMB COUNTY",140908,"SUDAN ISD",140908001,"SUDAN H S","Male","HIGH SCHOOL","<80"
"2019-2020",08,"HOPKINS COUNTY",112910,"SULPHUR BLUFF ISD",112910001,"SULPHUR BLUFF ISD","Female","ELEMENTARY / SECONDARY",105
"2019-2020",08,"HOPKINS COUNTY",112910,"SULPHUR BLUFF ISD",112910001,"SULPHUR BLUFF ISD","Male","ELEMENTARY / SECONDARY",119
"2019-2020",08,"HOPKINS COUNTY",112901,"SULPHUR SPRINGS ISD",112901102,"BARBARA BUSH PRI","Female","ELEMENTARY",107
"2019-2020",08,"HOPKINS COUNTY",112901,"SULPHUR SPRINGS ISD",112901102,"BARBARA BUSH PRI","Male","ELEMENTARY",131
"2019-2020",08,"HOPKINS COUNTY",112901,"SULPHUR SPRINGS ISD",112901106,"BOWIE PRI","Female","ELEMENTARY",179
"2019-2020",08,"HOPKINS COUNTY",112901,"SULPHUR SPRINGS ISD",112901106,"BOWIE PRI","Male","ELEMENTARY",191
"2019-2020",08,"HOPKINS COUNTY",112901,"SULPHUR SPRINGS ISD",112901107,"DOUGLASS ECLC","Female","ELEMENTARY",117
"2019-2020",08,"HOPKINS COUNTY",112901,"SULPHUR SPRINGS ISD",112901107,"DOUGLASS ECLC","Male","ELEMENTARY",111
"2019-2020",08,"HOPKINS COUNTY",112901,"SULPHUR SPRINGS ISD",112901104,"LAMAR PRI","Female","ELEMENTARY",153
"2019-2020",08,"HOPKINS COUNTY",112901,"SULPHUR SPRINGS ISD",112901104,"LAMAR PRI","Male","ELEMENTARY",152
"2019-2020",08,"HOPKINS COUNTY",112901,"SULPHUR SPRINGS ISD",112901108,"SULPHUR SPRINGS EL","Female","ELEMENTARY",293
"2019-2020",08,"HOPKINS COUNTY",112901,"SULPHUR SPRINGS ISD",112901108,"SULPHUR SPRINGS EL","Male","ELEMENTARY",343
"2019-2020",08,"HOPKINS COUNTY",112901,"SULPHUR SPRINGS ISD",112901002,"SULPHUR SPRINGS H S","Female","HIGH SCHOOL",626
"2019-2020",08,"HOPKINS COUNTY",112901,"SULPHUR SPRINGS ISD",112901002,"SULPHUR SPRINGS H S","Male","HIGH SCHOOL",639
"2019-2020",08,"HOPKINS COUNTY",112901,"SULPHUR SPRINGS ISD",112901041,"SULPHUR SPRINGS MIDDLE","Female","MIDDLE SCHOOL",481
"2019-2020",08,"HOPKINS COUNTY",112901,"SULPHUR SPRINGS ISD",112901041,"SULPHUR SPRINGS MIDDLE","Male","MIDDLE SCHOOL",542
"2019-2020",08,"HOPKINS COUNTY",112901,"SULPHUR SPRINGS ISD",112901105,"TRAVIS PRI","Female","ELEMENTARY",175
"2019-2020",08,"HOPKINS COUNTY",112901,"SULPHUR SPRINGS ISD",112901105,"TRAVIS PRI","Male","ELEMENTARY",156
