Fiscal Year,LEA Entity ID,LEA Name,School Entity ID,School Name,Charter,Subgroup,❖ Dropout Percentage Rate
2020,4457,Nogales Unified District,5956,Wade Carpenter Middle School,N,All,0.44
2020,4457,Nogales Unified District,5956,Wade Carpenter Middle School,N,ELL Cohort,*
2020,4457,Nogales Unified District,5956,Wade Carpenter Middle School,N,Female,0.52
2020,4457,Nogales Unified District,5956,Wade Carpenter Middle School,N,Foster Care Cohort,*
2020,4457,Nogales Unified District,5956,Wade Carpenter Middle School,N,Hispanic or Latino,0.46
2020,4457,Nogales Unified District,5956,Wade Carpenter Middle School,N,Homeless Cohort,*
2020,4457,Nogales Unified District,5956,Wade Carpenter Middle School,N,Income Eligibility 1 and 2,*
2020,4457,Nogales Unified District,5956,Wade Carpenter Middle School,N,Male,0.38
2020,4457,Nogales Unified District,5956,Wade Carpenter Middle School,N,Migrant Cohort,*
2020,4457,Nogales Unified District,5956,Wade Carpenter Middle School,N,Military Cohort,*
2020,4457,Nogales Unified District,5956,Wade Carpenter Middle School,N,Students With Disabilities,0
2020,4457,Nogales Unified District,5956,Wade Carpenter Middle School,N,White,0
2020,4411,Sahuarita Unified District,90824,Walden Grove High School,N,All,1.79
2020,4411,Sahuarita Unified District,90824,Walden Grove High School,N,American Indian or Alaska Native,14.29
2020,4411,Sahuarita Unified District,90824,Walden Grove High School,N,Asian,0
2020,4411,Sahuarita Unified District,90824,Walden Grove High School,N,Black/African American,2.63
2020,4411,Sahuarita Unified District,90824,Walden Grove High School,N,ELL Cohort,0
2020,4411,Sahuarita Unified District,90824,Walden Grove High School,N,Female,1.78
2020,4411,Sahuarita Unified District,90824,Walden Grove High School,N,Foster Care Cohort,*
2020,4411,Sahuarita Unified District,90824,Walden Grove High School,N,Hispanic or Latino,1.93
2020,4411,Sahuarita Unified District,90824,Walden Grove High School,N,Homeless Cohort,*
2020,4411,Sahuarita Unified District,90824,Walden Grove High School,N,Income Eligibility 1 and 2,1.78
2020,4411,Sahuarita Unified District,90824,Walden Grove High School,N,Male,1.8
2020,4411,Sahuarita Unified District,90824,Walden Grove High School,N,Migrant Cohort,*
2020,4411,Sahuarita Unified District,90824,Walden Grove High School,N,Military Cohort,2.56
2020,4411,Sahuarita Unified District,90824,Walden Grove High School,N,Multiple Races,3.51
2020,4411,Sahuarita Unified District,90824,Walden Grove High School,N,Native Hawaiian or Pacific Islander,*
2020,4411,Sahuarita Unified District,90824,Walden Grove High School,N,Students With Disabilities,0.97
2020,4411,Sahuarita Unified District,90824,Walden Grove High School,N,White,0.83
2020,4437,Florence Unified School District,79415,Walker Butte K-8,N,All,1
2020,4437,Florence Unified School District,79415,Walker Butte K-8,N,American Indian or Alaska Native,*
2020,4437,Florence Unified School District,79415,Walker Butte K-8,N,Asian,*
2020,4437,Florence Unified School District,79415,Walker Butte K-8,N,Black/African American,4.55
2020,4437,Florence Unified School District,79415,Walker Butte K-8,N,ELL Cohort,*
2020,4437,Florence Unified School District,79415,Walker Butte K-8,N,Female,0
2020,4437,Florence Unified School District,79415,Walker Butte K-8,N,Foster Care Cohort,*
2020,4437,Florence Unified School District,79415,Walker Butte K-8,N,Hispanic or Latino,0
2020,4437,Florence Unified School District,79415,Walker Butte K-8,N,Homeless Cohort,*
2020,4437,Florence Unified School District,79415,Walker Butte K-8,N,Income Eligibility 1 and 2,0.96
2020,4437,Florence Unified School District,79415,Walker Butte K-8,N,Male,1.82
2020,4437,Florence Unified School District,79415,Walker Butte K-8,N,Migrant Cohort,*
2020,4437,Florence Unified School District,79415,Walker Butte K-8,N,Military Cohort,*
2020,4437,Florence Unified School District,79415,Walker Butte K-8,N,Multiple Races,*
2020,4437,Florence Unified School District,79415,Walker Butte K-8,N,Native Hawaiian or Pacific Islander,*
2020,4437,Florence Unified School District,79415,Walker Butte K-8,N,Students With Disabilities,1.89
2020,4437,Florence Unified School District,79415,Walker Butte K-8,N,White,0.92
2020,4510,Parker Unified School District,78929,Wallace Jr High School,N,All,1.43
2020,4510,Parker Unified School District,78929,Wallace Jr High School,N,American Indian or Alaska Native,0
2020,4510,Parker Unified School District,78929,Wallace Jr High School,N,Asian,*
2020,4510,Parker Unified School District,78929,Wallace Jr High School,N,ELL Cohort,*
2020,4510,Parker Unified School District,78929,Wallace Jr High School,N,Female,0
2020,4510,Parker Unified School District,78929,Wallace Jr High School,N,Foster Care Cohort,*
2020,4510,Parker Unified School District,78929,Wallace Jr High School,N,Hispanic or Latino,2.27
2020,4510,Parker Unified School District,78929,Wallace Jr High School,N,Homeless Cohort,*
2020,4510,Parker Unified School District,78929,Wallace Jr High School,N,Income Eligibility 1 and 2,1.89
2020,4510,Parker Unified School District,78929,Wallace Jr High School,N,Male,2.82
2020,4510,Parker Unified School District,78929,Wallace Jr High School,N,Migrant Cohort,*
2020,4510,Parker Unified School District,78929,Wallace Jr High School,N,Military Cohort,*
2020,4510,Parker Unified School District,78929,Wallace Jr High School,N,Multiple Races,0
2020,4510,Parker Unified School District,78929,Wallace Jr High School,N,Students With Disabilities,0
2020,4510,Parker Unified School District,78929,Wallace Jr High School,N,White,1.89
2020,4168,Tombstone Unified District,4750,Walter J Meyer School,N,All,0
2020,4168,Tombstone Unified District,4750,Walter J Meyer School,N,American Indian or Alaska Native,*
2020,4168,Tombstone Unified District,4750,Walter J Meyer School,N,Asian,*
2020,4168,Tombstone Unified District,4750,Walter J Meyer School,N,Black/African American,*
2020,4168,Tombstone Unified District,4750,Walter J Meyer School,N,ELL Cohort,*
2020,4168,Tombstone Unified District,4750,Walter J Meyer School,N,Female,0
2020,4168,Tombstone Unified District,4750,Walter J Meyer School,N,Foster Care Cohort,*
2020,4168,Tombstone Unified District,4750,Walter J Meyer School,N,Hispanic or Latino,*
2020,4168,Tombstone Unified District,4750,Walter J Meyer School,N,Homeless Cohort,*
2020,4168,Tombstone Unified District,4750,Walter J Meyer School,N,Income Eligibility 1 and 2,0
2020,4168,Tombstone Unified District,4750,Walter J Meyer School,N,Male,0
2020,4168,Tombstone Unified District,4750,Walter J Meyer School,N,Migrant Cohort,*
2020,4168,Tombstone Unified District,4750,Walter J Meyer School,N,Military Cohort,*
2020,4168,Tombstone Unified District,4750,Walter J Meyer School,N,Multiple Races,*
2020,4168,Tombstone Unified District,4750,Walter J Meyer School,N,Students With Disabilities,*
2020,4168,Tombstone Unified District,4750,Walter J Meyer School,N,White,0
2020,4258,Tempe School District,81057,Ward Traditional Academy,N,All,0.96
2020,4258,Tempe School District,81057,Ward Traditional Academy,N,Asian,*
2020,4258,Tempe School District,81057,Ward Traditional Academy,N,Black/African American,*
2020,4258,Tempe School District,81057,Ward Traditional Academy,N,ELL Cohort,*
2020,4258,Tempe School District,81057,Ward Traditional Academy,N,Female,1.96
2020,4258,Tempe School District,81057,Ward Traditional Academy,N,Foster Care Cohort,*
2020,4258,Tempe School District,81057,Ward Traditional Academy,N,Hispanic or Latino,0
2020,4258,Tempe School District,81057,Ward Traditional Academy,N,Homeless Cohort,*
2020,4258,Tempe School District,81057,Ward Traditional Academy,N,Income Eligibility 1 and 2,0
2020,4258,Tempe School District,81057,Ward Traditional Academy,N,Male,0
2020,4258,Tempe School District,81057,Ward Traditional Academy,N,Migrant Cohort,*
2020,4258,Tempe School District,81057,Ward Traditional Academy,N,Military Cohort,*
2020,4258,Tempe School District,81057,Ward Traditional Academy,N,Multiple Races,*
2020,4258,Tempe School District,81057,Ward Traditional Academy,N,Native Hawaiian or Pacific Islander,*
2020,4258,Tempe School District,81057,Ward Traditional Academy,N,Students With Disabilities,*
2020,4258,Tempe School District,81057,Ward Traditional Academy,N,White,2.33
2020,4285,Glendale Union High School District,5428,Washington High School,N,All,0.81
2020,4285,Glendale Union High School District,5428,Washington High School,N,American Indian or Alaska Native,1.19
2020,4285,Glendale Union High School District,5428,Washington High School,N,Asian,0
2020,4285,Glendale Union High School District,5428,Washington High School,N,Black/African American,1.56
2020,4285,Glendale Union High School District,5428,Washington High School,N,ELL Cohort,0.41
2020,4285,Glendale Union High School District,5428,Washington High School,N,Female,0.57
2020,4285,Glendale Union High School District,5428,Washington High School,N,Foster Care Cohort,0
2020,4285,Glendale Union High School District,5428,Washington High School,N,Hispanic or Latino,0.52
2020,4285,Glendale Union High School District,5428,Washington High School,N,Homeless Cohort,0
2020,4285,Glendale Union High School District,5428,Washington High School,N,Income Eligibility 1 and 2,0
2020,4285,Glendale Union High School District,5428,Washington High School,N,Male,1.05
2020,4285,Glendale Union High School District,5428,Washington High School,N,Migrant Cohort,*
2020,4285,Glendale Union High School District,5428,Washington High School,N,Military Cohort,*
2020,4285,Glendale Union High School District,5428,Washington High School,N,Multiple Races,1.69
2020,4285,Glendale Union High School District,5428,Washington High School,N,Students With Disabilities,1.75
2020,4285,Glendale Union High School District,5428,Washington High School,N,White,1.82
2020,4504,Wellton Elementary District,6182,Wellton Elementary School,N,All,1.49
2020,4504,Wellton Elementary District,6182,Wellton Elementary School,N,American Indian or Alaska Native,*
2020,4504,Wellton Elementary District,6182,Wellton Elementary School,N,ELL Cohort,*
2020,4504,Wellton Elementary District,6182,Wellton Elementary School,N,Female,0
2020,4504,Wellton Elementary District,6182,Wellton Elementary School,N,Foster Care Cohort,*
2020,4504,Wellton Elementary District,6182,Wellton Elementary School,N,Hispanic or Latino,0
2020,4504,Wellton Elementary District,6182,Wellton Elementary School,N,Homeless Cohort,*
2020,4504,Wellton Elementary District,6182,Wellton Elementary School,N,Income Eligibility 1 and 2,0
2020,4504,Wellton Elementary District,6182,Wellton Elementary School,N,Male,2.86
2020,4504,Wellton Elementary District,6182,Wellton Elementary School,N,Migrant Cohort,*
2020,4504,Wellton Elementary District,6182,Wellton Elementary School,N,Military Cohort,*
2020,4504,Wellton Elementary District,6182,Wellton Elementary School,N,Multiple Races,*
2020,4504,Wellton Elementary District,6182,Wellton Elementary School,N,Students With Disabilities,*
2020,4504,Wellton Elementary District,6182,Wellton Elementary School,N,White,5.56
2020,4512,Wenden Elementary District,6200,Wenden Elementary School,N,All,0
2020,4512,Wenden Elementary District,6200,Wenden Elementary School,N,ELL Cohort,*
2020,4512,Wenden Elementary District,6200,Wenden Elementary School,N,Female,0
2020,4512,Wenden Elementary District,6200,Wenden Elementary School,N,Foster Care Cohort,*
2020,4512,Wenden Elementary District,6200,Wenden Elementary School,N,Hispanic or Latino,0
2020,4512,Wenden Elementary District,6200,Wenden Elementary School,N,Homeless Cohort,*
2020,4512,Wenden Elementary District,6200,Wenden Elementary School,N,Income Eligibility 1 and 2,0
2020,4512,Wenden Elementary District,6200,Wenden Elementary School,N,Male,0
2020,4512,Wenden Elementary District,6200,Wenden Elementary School,N,Migrant Cohort,*
2020,4512,Wenden Elementary District,6200,Wenden Elementary School,N,Military Cohort,*
2020,4512,Wenden Elementary District,6200,Wenden Elementary School,N,Students With Disabilities,*
2020,4512,Wenden Elementary District,6200,Wenden Elementary School,N,White,*
2020,79879,American Charter Schools Foundation d.b.a. West Phoenix High School,6348,West Phoenix High School,Y,All,11.46
2020,79879,American Charter Schools Foundation d.b.a. West Phoenix High School,6348,West Phoenix High School,Y,American Indian or Alaska Native,*
2020,79879,American Charter Schools Foundation d.b.a. West Phoenix High School,6348,West Phoenix High School,Y,Asian,*
2020,79879,American Charter Schools Foundation d.b.a. West Phoenix High School,6348,West Phoenix High School,Y,Black/African American,0
2020,79879,American Charter Schools Foundation d.b.a. West Phoenix High School,6348,West Phoenix High School,Y,ELL Cohort,9.52
2020,79879,American Charter Schools Foundation d.b.a. West Phoenix High School,6348,West Phoenix High School,Y,Female,10.21
2020,79879,American Charter Schools Foundation d.b.a. West Phoenix High School,6348,West Phoenix High School,Y,Foster Care Cohort,*
2020,79879,American Charter Schools Foundation d.b.a. West Phoenix High School,6348,West Phoenix High School,Y,Hispanic or Latino,12.11
2020,79879,American Charter Schools Foundation d.b.a. West Phoenix High School,6348,West Phoenix High School,Y,Homeless Cohort,11.28
2020,79879,American Charter Schools Foundation d.b.a. West Phoenix High School,6348,West Phoenix High School,Y,Income Eligibility 1 and 2,11.17
2020,79879,American Charter Schools Foundation d.b.a. West Phoenix High School,6348,West Phoenix High School,Y,Male,12.83
2020,79879,American Charter Schools Foundation d.b.a. West Phoenix High School,6348,West Phoenix High School,Y,Migrant Cohort,*
2020,79879,American Charter Schools Foundation d.b.a. West Phoenix High School,6348,West Phoenix High School,Y,Military Cohort,*
2020,79879,American Charter Schools Foundation d.b.a. West Phoenix High School,6348,West Phoenix High School,Y,Multiple Races,*
2020,79879,American Charter Schools Foundation d.b.a. West Phoenix High School,6348,West Phoenix High School,Y,Native Hawaiian or Pacific Islander,*
2020,79879,American Charter Schools Foundation d.b.a. West Phoenix High School,6348,West Phoenix High School,Y,Students With Disabilities,11.32
2020,79879,American Charter Schools Foundation d.b.a. West Phoenix High School,6348,West Phoenix High School,Y,White,9.09
2020,4243,Dysart Unified District,79632,West Point Elementary School,N,All,1.52
2020,4243,Dysart Unified District,79632,West Point Elementary School,N,American Indian or Alaska Native,*
2020,4243,Dysart Unified District,79632,West Point Elementary School,N,Asian,*
2020,4243,Dysart Unified District,79632,West Point Elementary School,N,Black/African American,5
2020,4243,Dysart Unified District,79632,West Point Elementary School,N,ELL Cohort,*
2020,4243,Dysart Unified District,79632,West Point Elementary School,N,Female,2.26
2020,4243,Dysart Unified District,79632,West Point Elementary School,N,Foster Care Cohort,*
2020,4243,Dysart Unified District,79632,West Point Elementary School,N,Hispanic or Latino,3.03
2020,4243,Dysart Unified District,79632,West Point Elementary School,N,Homeless Cohort,*
2020,4243,Dysart Unified District,79632,West Point Elementary School,N,Income Eligibility 1 and 2,0
2020,4243,Dysart Unified District,79632,West Point Elementary School,N,Male,0.76
2020,4243,Dysart Unified District,79632,West Point Elementary School,N,Migrant Cohort,*
2020,4243,Dysart Unified District,79632,West Point Elementary School,N,Military Cohort,*
2020,4243,Dysart Unified District,79632,West Point Elementary School,N,Multiple Races,0
2020,4243,Dysart Unified District,79632,West Point Elementary School,N,Native Hawaiian or Pacific Islander,*
2020,4243,Dysart Unified District,79632,West Point Elementary School,N,Students With Disabilities,0
2020,4243,Dysart Unified District,79632,West Point Elementary School,N,White,0
2020,4288,Tolleson Union High School District,90085,West Point High School,N,All,0.47
2020,4288,Tolleson Union High School District,90085,West Point High School,N,American Indian or Alaska Native,*
2020,4288,Tolleson Union High School District,90085,West Point High School,N,Asian,0
2020,4288,Tolleson Union High School District,90085,West Point High School,N,Black/African American,0.4
2020,4288,Tolleson Union High School District,90085,West Point High School,N,ELL Cohort,0.77
2020,4288,Tolleson Union High School District,90085,West Point High School,N,Female,0.33
2020,4288,Tolleson Union High School District,90085,West Point High School,N,Foster Care Cohort,0
2020,4288,Tolleson Union High School District,90085,West Point High School,N,Hispanic or Latino,0.45
2020,4288,Tolleson Union High School District,90085,West Point High School,N,Homeless Cohort,0
2020,4288,Tolleson Union High School District,90085,West Point High School,N,Income Eligibility 1 and 2,0.82
2020,4288,Tolleson Union High School District,90085,West Point High School,N,Male,0.6
2020,4288,Tolleson Union High School District,90085,West Point High School,N,Migrant Cohort,*
2020,4288,Tolleson Union High School District,90085,West Point High School,N,Military Cohort,*
2020,4288,Tolleson Union High School District,90085,West Point High School,N,Multiple Races,0.93
2020,4288,Tolleson Union High School District,90085,West Point High School,N,Native Hawaiian or Pacific Islander,*
2020,4288,Tolleson Union High School District,90085,West Point High School,N,Students With Disabilities,2.21
2020,4288,Tolleson Union High School District,90085,West Point High School,N,White,0.57
2020,4246,Deer Valley Unified District,87528,West Wing School,N,All,0
2020,4246,Deer Valley Unified District,87528,West Wing School,N,American Indian or Alaska Native,*
2020,4246,Deer Valley Unified District,87528,West Wing School,N,Asian,*
2020,4246,Deer Valley Unified District,87528,West Wing School,N,Black/African American,*
2020,4246,Deer Valley Unified District,87528,West Wing School,N,ELL Cohort,*
2020,4246,Deer Valley Unified District,87528,West Wing School,N,Female,0
2020,4246,Deer Valley Unified District,87528,West Wing School,N,Foster Care Cohort,*
2020,4246,Deer Valley Unified District,87528,West Wing School,N,Hispanic or Latino,0
2020,4246,Deer Valley Unified District,87528,West Wing School,N,Homeless Cohort,*
2020,4246,Deer Valley Unified District,87528,West Wing School,N,Income Eligibility 1 and 2,0
2020,4246,Deer Valley Unified District,87528,West Wing School,N,Male,0
2020,4246,Deer Valley Unified District,87528,West Wing School,N,Migrant Cohort,*
2020,4246,Deer Valley Unified District,87528,West Wing School,N,Military Cohort,*
2020,4246,Deer Valley Unified District,87528,West Wing School,N,Multiple Races,0
2020,4246,Deer Valley Unified District,87528,West Wing School,N,Students With Disabilities,0
2020,4246,Deer Valley Unified District,87528,West Wing School,N,White,0
2020,4266,Liberty Elementary District,79846,Westar Elementary School,N,All,2.36
2020,4266,Liberty Elementary District,79846,Westar Elementary School,N,Asian,*
2020,4266,Liberty Elementary District,79846,Westar Elementary School,N,Black/African American,0
2020,4266,Liberty Elementary District,79846,Westar Elementary School,N,ELL Cohort,*
2020,4266,Liberty Elementary District,79846,Westar Elementary School,N,Female,0
2020,4266,Liberty Elementary District,79846,Westar Elementary School,N,Foster Care Cohort,*
2020,4266,Liberty Elementary District,79846,Westar Elementary School,N,Hispanic or Latino,3.28
2020,4266,Liberty Elementary District,79846,Westar Elementary School,N,Homeless Cohort,*
2020,4266,Liberty Elementary District,79846,Westar Elementary School,N,Income Eligibility 1 and 2,4.55
2020,4266,Liberty Elementary District,79846,Westar Elementary School,N,Male,4.46
2020,4266,Liberty Elementary District,79846,Westar Elementary School,N,Migrant Cohort,*
2020,4266,Liberty Elementary District,79846,Westar Elementary School,N,Military Cohort,*
2020,4266,Liberty Elementary District,79846,Westar Elementary School,N,Multiple Races,*
2020,4266,Liberty Elementary District,79846,Westar Elementary School,N,Native Hawaiian or Pacific Islander,*
2020,4266,Liberty Elementary District,79846,Westar Elementary School,N,Students With Disabilities,0
2020,4266,Liberty Elementary District,79846,Westar Elementary School,N,White,1.63
2020,4243,Dysart Unified District,88415,Western Peaks Elementary,N,All,0
2020,4243,Dysart Unified District,88415,Western Peaks Elementary,N,American Indian or Alaska Native,*
2020,4243,Dysart Unified District,88415,Western Peaks Elementary,N,Asian,*
2020,4243,Dysart Unified District,88415,Western Peaks Elementary,N,Black/African American,0
2020,4243,Dysart Unified District,88415,Western Peaks Elementary,N,ELL Cohort,*
2020,4243,Dysart Unified District,88415,Western Peaks Elementary,N,Female,0
2020,4243,Dysart Unified District,88415,Western Peaks Elementary,N,Foster Care Cohort,*
2020,4243,Dysart Unified District,88415,Western Peaks Elementary,N,Hispanic or Latino,0
2020,4243,Dysart Unified District,88415,Western Peaks Elementary,N,Homeless Cohort,*
2020,4243,Dysart Unified District,88415,Western Peaks Elementary,N,Income Eligibility 1 and 2,0
2020,4243,Dysart Unified District,88415,Western Peaks Elementary,N,Male,0
2020,4243,Dysart Unified District,88415,Western Peaks Elementary,N,Migrant Cohort,*
2020,4243,Dysart Unified District,88415,Western Peaks Elementary,N,Military Cohort,*
2020,4243,Dysart Unified District,88415,Western Peaks Elementary,N,Multiple Races,0
2020,4243,Dysart Unified District,88415,Western Peaks Elementary,N,Native Hawaiian or Pacific Islander,*
2020,4243,Dysart Unified District,88415,Western Peaks Elementary,N,Students With Disabilities,0
2020,4243,Dysart Unified District,88415,Western Peaks Elementary,N,White,0
2020,91937,"Western School of Science and Technology, Inc.",92619,Western School of Science and Technology,Y,All,0
2020,91937,"Western School of Science and Technology, Inc.",92619,Western School of Science and Technology,Y,American Indian or Alaska Native,*
2020,91937,"Western School of Science and Technology, Inc.",92619,Western School of Science and Technology,Y,Black/African American,*
2020,91937,"Western School of Science and Technology, Inc.",92619,Western School of Science and Technology,Y,ELL Cohort,0
2020,91937,"Western School of Science and Technology, Inc.",92619,Western School of Science and Technology,Y,Female,0
2020,91937,"Western School of Science and Technology, Inc.",92619,Western School of Science and Technology,Y,Foster Care Cohort,*
2020,91937,"Western School of Science and Technology, Inc.",92619,Western School of Science and Technology,Y,Hispanic or Latino,0
2020,91937,"Western School of Science and Technology, Inc.",92619,Western School of Science and Technology,Y,Homeless Cohort,*
2020,91937,"Western School of Science and Technology, Inc.",92619,Western School of Science and Technology,Y,Income Eligibility 1 and 2,0
2020,91937,"Western School of Science and Technology, Inc.",92619,Western School of Science and Technology,Y,Male,0
2020,91937,"Western School of Science and Technology, Inc.",92619,Western School of Science and Technology,Y,Migrant Cohort,*
2020,91937,"Western School of Science and Technology, Inc.",92619,Western School of Science and Technology,Y,Military Cohort,*
2020,91937,"Western School of Science and Technology, Inc.",92619,Western School of Science and Technology,Y,Multiple Races,*
2020,91937,"Western School of Science and Technology, Inc.",92619,Western School of Science and Technology,Y,Students With Disabilities,0
2020,91937,"Western School of Science and Technology, Inc.",92619,Western School of Science and Technology,Y,White,*
2020,4281,Litchfield Elementary District,5395,Western Sky Middle School,N,All,0
2020,4281,Litchfield Elementary District,5395,Western Sky Middle School,N,American Indian or Alaska Native,*
2020,4281,Litchfield Elementary District,5395,Western Sky Middle School,N,Asian,0
2020,4281,Litchfield Elementary District,5395,Western Sky Middle School,N,Black/African American,0
2020,4281,Litchfield Elementary District,5395,Western Sky Middle School,N,ELL Cohort,*
2020,4281,Litchfield Elementary District,5395,Western Sky Middle School,N,Female,0
2020,4281,Litchfield Elementary District,5395,Western Sky Middle School,N,Foster Care Cohort,*
2020,4281,Litchfield Elementary District,5395,Western Sky Middle School,N,Hispanic or Latino,0
2020,4281,Litchfield Elementary District,5395,Western Sky Middle School,N,Homeless Cohort,*
2020,4281,Litchfield Elementary District,5395,Western Sky Middle School,N,Income Eligibility 1 and 2,0
2020,4281,Litchfield Elementary District,5395,Western Sky Middle School,N,Male,0
2020,4281,Litchfield Elementary District,5395,Western Sky Middle School,N,Migrant Cohort,*
2020,4281,Litchfield Elementary District,5395,Western Sky Middle School,N,Military Cohort,*
2020,4281,Litchfield Elementary District,5395,Western Sky Middle School,N,Multiple Races,0
2020,4281,Litchfield Elementary District,5395,Western Sky Middle School,N,Native Hawaiian or Pacific Islander,*
2020,4281,Litchfield Elementary District,5395,Western Sky Middle School,N,Students With Disabilities,0
2020,4281,Litchfield Elementary District,5395,Western Sky Middle School,N,White,0
2020,4273,Fowler Elementary District,80916,Western Valley Middle School,N,All,2.12
2020,4273,Fowler Elementary District,80916,Western Valley Middle School,N,American Indian or Alaska Native,*
2020,4273,Fowler Elementary District,80916,Western Valley Middle School,N,Asian,*
2020,4273,Fowler Elementary District,80916,Western Valley Middle School,N,Black/African American,0
2020,4273,Fowler Elementary District,80916,Western Valley Middle School,N,ELL Cohort,*
2020,4273,Fowler Elementary District,80916,Western Valley Middle School,N,Female,3.09
2020,4273,Fowler Elementary District,80916,Western Valley Middle School,N,Foster Care Cohort,*
2020,4273,Fowler Elementary District,80916,Western Valley Middle School,N,Hispanic or Latino,2.52
2020,4273,Fowler Elementary District,80916,Western Valley Middle School,N,Homeless Cohort,*
2020,4273,Fowler Elementary District,80916,Western Valley Middle School,N,Income Eligibility 1 and 2,2.41
2020,4273,Fowler Elementary District,80916,Western Valley Middle School,N,Male,1.24
2020,4273,Fowler Elementary District,80916,Western Valley Middle School,N,Migrant Cohort,*
2020,4273,Fowler Elementary District,80916,Western Valley Middle School,N,Military Cohort,*
2020,4273,Fowler Elementary District,80916,Western Valley Middle School,N,Multiple Races,0
2020,4273,Fowler Elementary District,80916,Western Valley Middle School,N,Native Hawaiian or Pacific Islander,*
2020,4273,Fowler Elementary District,80916,Western Valley Middle School,N,Students With Disabilities,0
2020,4273,Fowler Elementary District,80916,Western Valley Middle School,N,White,0
2020,5186,Cholla Academy,10801,Westland School,Y,All,0.56
2020,5186,Cholla Academy,10801,Westland School,Y,American Indian or Alaska Native,*
2020,5186,Cholla Academy,10801,Westland School,Y,Black/African American,0
2020,5186,Cholla Academy,10801,Westland School,Y,ELL Cohort,*
2020,5186,Cholla Academy,10801,Westland School,Y,Female,1.12
2020,5186,Cholla Academy,10801,Westland School,Y,Foster Care Cohort,*
2020,5186,Cholla Academy,10801,Westland School,Y,Hispanic or Latino,0.86
2020,5186,Cholla Academy,10801,Westland School,Y,Homeless Cohort,*
2020,5186,Cholla Academy,10801,Westland School,Y,Income Eligibility 1 and 2,0
2020,5186,Cholla Academy,10801,Westland School,Y,Male,0
2020,5186,Cholla Academy,10801,Westland School,Y,Migrant Cohort,*
2020,5186,Cholla Academy,10801,Westland School,Y,Military Cohort,*
2020,5186,Cholla Academy,10801,Westland School,Y,Multiple Races,*
2020,5186,Cholla Academy,10801,Westland School,Y,Students With Disabilities,0
2020,5186,Cholla Academy,10801,Westland School,Y,White,0
2020,5186,Cholla Academy,92637,Westland School Brighton Campus,Y,All,0
2020,5186,Cholla Academy,92637,Westland School Brighton Campus,Y,American Indian or Alaska Native,*
2020,5186,Cholla Academy,92637,Westland School Brighton Campus,Y,Asian,*
2020,5186,Cholla Academy,92637,Westland School Brighton Campus,Y,Black/African American,0
2020,5186,Cholla Academy,92637,Westland School Brighton Campus,Y,ELL Cohort,*
2020,5186,Cholla Academy,92637,Westland School Brighton Campus,Y,Female,0
2020,5186,Cholla Academy,92637,Westland School Brighton Campus,Y,Foster Care Cohort,*
2020,5186,Cholla Academy,92637,Westland School Brighton Campus,Y,Hispanic or Latino,0
2020,5186,Cholla Academy,92637,Westland School Brighton Campus,Y,Homeless Cohort,*
2020,5186,Cholla Academy,92637,Westland School Brighton Campus,Y,Income Eligibility 1 and 2,0
2020,5186,Cholla Academy,92637,Westland School Brighton Campus,Y,Male,0
2020,5186,Cholla Academy,92637,Westland School Brighton Campus,Y,Migrant Cohort,*
2020,5186,Cholla Academy,92637,Westland School Brighton Campus,Y,Military Cohort,*
2020,5186,Cholla Academy,92637,Westland School Brighton Campus,Y,Multiple Races,0
2020,5186,Cholla Academy,92637,Westland School Brighton Campus,Y,Native Hawaiian or Pacific Islander,*
2020,5186,Cholla Academy,92637,Westland School Brighton Campus,Y,Students With Disabilities,0
2020,5186,Cholla Academy,92637,Westland School Brighton Campus,Y,White,0
2020,4269,Buckeye Elementary District,88398,Westpark Elementary School,N,All,0.47
2020,4269,Buckeye Elementary District,88398,Westpark Elementary School,N,American Indian or Alaska Native,*
2020,4269,Buckeye Elementary District,88398,Westpark Elementary School,N,Asian,*
2020,4269,Buckeye Elementary District,88398,Westpark Elementary School,N,Black/African American,*
2020,4269,Buckeye Elementary District,88398,Westpark Elementary School,N,ELL Cohort,*
2020,4269,Buckeye Elementary District,88398,Westpark Elementary School,N,Female,0
2020,4269,Buckeye Elementary District,88398,Westpark Elementary School,N,Foster Care Cohort,*
2020,4269,Buckeye Elementary District,88398,Westpark Elementary School,N,Hispanic or Latino,0.81
2020,4269,Buckeye Elementary District,88398,Westpark Elementary School,N,Homeless Cohort,*
2020,4269,Buckeye Elementary District,88398,Westpark Elementary School,N,Income Eligibility 1 and 2,0
2020,4269,Buckeye Elementary District,88398,Westpark Elementary School,N,Male,0.93
2020,4269,Buckeye Elementary District,88398,Westpark Elementary School,N,Migrant Cohort,*
2020,4269,Buckeye Elementary District,88398,Westpark Elementary School,N,Military Cohort,*
2020,4269,Buckeye Elementary District,88398,Westpark Elementary School,N,Multiple Races,*
2020,4269,Buckeye Elementary District,88398,Westpark Elementary School,N,Students With Disabilities,0
2020,4269,Buckeye Elementary District,88398,Westpark Elementary School,N,White,0
2020,4288,Tolleson Union High School District,5453,Westview High School,N,All,1.63
2020,4288,Tolleson Union High School District,5453,Westview High School,N,American Indian or Alaska Native,*
2020,4288,Tolleson Union High School District,5453,Westview High School,N,Asian,1.18
2020,4288,Tolleson Union High School District,5453,Westview High School,N,Black/African American,2.33
2020,4288,Tolleson Union High School District,5453,Westview High School,N,ELL Cohort,2.67
