"Year","Region","County Name","District Name","District Number","Charter Status","Gender Name","Enrollment by Gender"
"2015-2016",20,"BELL COUNTY","RICHARD MILBURN ALTER HIGH SCHOOL",014801,"OPEN ENROLLMENT CHARTER","Male",1052
"2015-2016",06,"GRIMES COUNTY","RICHARDS ISD",093905,"TRADITIONAL ISD/CSD","Female",65
"2015-2016",06,"GRIMES COUNTY","RICHARDS ISD",093905,"TRADITIONAL ISD/CSD","Male",67
"2015-2016",10,"DALLAS COUNTY","RICHARDSON ISD",057916,"TRADITIONAL ISD/CSD","Female",18847
"2015-2016",10,"DALLAS COUNTY","RICHARDSON ISD",057916,"TRADITIONAL ISD/CSD","Male",19891
"2015-2016",10,"DALLAS COUNTY","RICHLAND COLLEGIATE HIGH SCHOOL",057840,"OPEN ENROLLMENT CHARTER","Female",347
"2015-2016",10,"DALLAS COUNTY","RICHLAND COLLEGIATE HIGH SCHOOL",057840,"OPEN ENROLLMENT CHARTER","Male",164
"2015-2016",15,"SAN SABA COUNTY","RICHLAND SPRINGS ISD",206902,"TRADITIONAL ISD/CSD","Female",51
"2015-2016",15,"SAN SABA COUNTY","RICHLAND SPRINGS ISD",206902,"TRADITIONAL ISD/CSD","Male",69
"2015-2016",12,"MCLENNAN COUNTY","RIESEL ISD",161912,"TRADITIONAL ISD/CSD","Female",326
"2015-2016",12,"MCLENNAN COUNTY","RIESEL ISD",161912,"TRADITIONAL ISD/CSD","Male",273
"2015-2016",01,"STARR COUNTY","RIO GRANDE CITY CISD",214901,"TRADITIONAL ISD/CSD","Female",5403
"2015-2016",01,"STARR COUNTY","RIO GRANDE CITY CISD",214901,"TRADITIONAL ISD/CSD","Male",5527
"2015-2016",01,"CAMERON COUNTY","RIO HONDO ISD",031911,"TRADITIONAL ISD/CSD","Female",1039
"2015-2016",01,"CAMERON COUNTY","RIO HONDO ISD",031911,"TRADITIONAL ISD/CSD","Male",1101
"2015-2016",11,"JOHNSON COUNTY","RIO VISTA ISD",126907,"TRADITIONAL ISD/CSD","Female",358
"2015-2016",11,"JOHNSON COUNTY","RIO VISTA ISD",126907,"TRADITIONAL ISD/CSD","Male",369
"2015-2016",17,"LUBBOCK COUNTY","RISE ACADEMY",152802,"OPEN ENROLLMENT CHARTER","Female",150
"2015-2016",17,"LUBBOCK COUNTY","RISE ACADEMY",152802,"OPEN ENROLLMENT CHARTER","Male",122
"2015-2016",14,"EASTLAND COUNTY","RISING STAR ISD",067908,"TRADITIONAL ISD/CSD","Female",84
"2015-2016",14,"EASTLAND COUNTY","RISING STAR ISD",067908,"TRADITIONAL ISD/CSD","Male",76
"2015-2016",16,"POTTER COUNTY","RIVER ROAD ISD",188902,"TRADITIONAL ISD/CSD","Female",638
"2015-2016",16,"POTTER COUNTY","RIVER ROAD ISD",188902,"TRADITIONAL ISD/CSD","Male",665
"2015-2016",08,"RED RIVER COUNTY","RIVERCREST ISD",194903,"TRADITIONAL ISD/CSD","Female",306
"2015-2016",08,"RED RIVER COUNTY","RIVERCREST ISD",194903,"TRADITIONAL ISD/CSD","Male",350
"2015-2016",02,"KLEBERG COUNTY","RIVIERA ISD",137903,"TRADITIONAL ISD/CSD","Female",201
"2015-2016",02,"KLEBERG COUNTY","RIVIERA ISD",137903,"TRADITIONAL ISD/CSD","Male",219
"2015-2016",15,"COKE COUNTY","ROBERT LEE ISD",041902,"TRADITIONAL ISD/CSD","Female",143
"2015-2016",15,"COKE COUNTY","ROBERT LEE ISD",041902,"TRADITIONAL ISD/CSD","Male",146
"2015-2016",12,"MCLENNAN COUNTY","ROBINSON ISD",161922,"TRADITIONAL ISD/CSD","Female",1120
"2015-2016",12,"MCLENNAN COUNTY","ROBINSON ISD",161922,"TRADITIONAL ISD/CSD","Male",1171
"2015-2016",02,"NUECES COUNTY","ROBSTOWN ISD",178909,"TRADITIONAL ISD/CSD","Female",1382
"2015-2016",02,"NUECES COUNTY","ROBSTOWN ISD",178909,"TRADITIONAL ISD/CSD","Male",1457
"2015-2016",14,"FISHER COUNTY","ROBY CISD",076903,"TRADITIONAL ISD/CSD","Female",138
"2015-2016",14,"FISHER COUNTY","ROBY CISD",076903,"TRADITIONAL ISD/CSD","Male",150
"2015-2016",15,"MCCULLOCH COUNTY","ROCHELLE ISD",160904,"TRADITIONAL ISD/CSD","Female",100
"2015-2016",15,"MCCULLOCH COUNTY","ROCHELLE ISD",160904,"TRADITIONAL ISD/CSD","Male",92
"2015-2016",06,"MILAM COUNTY","ROCKDALE ISD",166904,"TRADITIONAL ISD/CSD","Female",758
"2015-2016",06,"MILAM COUNTY","ROCKDALE ISD",166904,"TRADITIONAL ISD/CSD","Male",794
"2015-2016",15,"EDWARDS COUNTY","ROCKSPRINGS ISD",069901,"TRADITIONAL ISD/CSD","Female",111
"2015-2016",15,"EDWARDS COUNTY","ROCKSPRINGS ISD",069901,"TRADITIONAL ISD/CSD","Male",155
"2015-2016",10,"ROCKWALL COUNTY","ROCKWALL ISD",199901,"TRADITIONAL ISD/CSD","Female",7529
"2015-2016",10,"ROCKWALL COUNTY","ROCKWALL ISD",199901,"TRADITIONAL ISD/CSD","Male",7933
"2015-2016",12,"BELL COUNTY","ROGERS ISD",014907,"TRADITIONAL ISD/CSD","Female",401
"2015-2016",12,"BELL COUNTY","ROGERS ISD",014907,"TRADITIONAL ISD/CSD","Male",479
"2015-2016",01,"STARR COUNTY","ROMA ISD",214903,"TRADITIONAL ISD/CSD","Female",3261
"2015-2016",01,"STARR COUNTY","ROMA ISD",214903,"TRADITIONAL ISD/CSD","Male",3255
"2015-2016",17,"LUBBOCK COUNTY","ROOSEVELT ISD",152908,"TRADITIONAL ISD/CSD","Female",527
"2015-2016",17,"LUBBOCK COUNTY","ROOSEVELT ISD",152908,"TRADITIONAL ISD/CSD","Male",558
"2015-2016",17,"HOCKLEY COUNTY","ROPES ISD",110905,"TRADITIONAL ISD/CSD","Female",163
"2015-2016",17,"HOCKLEY COUNTY","ROPES ISD",110905,"TRADITIONAL ISD/CSD","Male",181
"2015-2016",14,"NOLAN COUNTY","ROSCOE COLLEGIATE ISD",177901,"TRADITIONAL ISD/CSD","Female",282
"2015-2016",14,"NOLAN COUNTY","ROSCOE COLLEGIATE ISD",177901,"TRADITIONAL ISD/CSD","Male",340
"2015-2016",12,"FALLS COUNTY","ROSEBUD-LOTT ISD",073905,"TRADITIONAL ISD/CSD","Female",315
"2015-2016",12,"FALLS COUNTY","ROSEBUD-LOTT ISD",073905,"TRADITIONAL ISD/CSD","Male",342
"2015-2016",14,"FISHER COUNTY","ROTAN ISD",076904,"TRADITIONAL ISD/CSD","Female",133
"2015-2016",14,"FISHER COUNTY","ROTAN ISD",076904,"TRADITIONAL ISD/CSD","Male",139
"2015-2016",13,"WILLIAMSON COUNTY","ROUND ROCK ISD",246909,"TRADITIONAL ISD/CSD","Female",23134
"2015-2016",13,"WILLIAMSON COUNTY","ROUND ROCK ISD",246909,"TRADITIONAL ISD/CSD","Male",24693
"2015-2016",13,"FAYETTE COUNTY","ROUND TOP-CARMINE ISD",075908,"TRADITIONAL ISD/CSD","Female",168
"2015-2016",13,"FAYETTE COUNTY","ROUND TOP-CARMINE ISD",075908,"TRADITIONAL ISD/CSD","Male",120
"2015-2016",08,"LAMAR COUNTY","ROXTON ISD",139908,"TRADITIONAL ISD/CSD","Female",74
"2015-2016",08,"LAMAR COUNTY","ROXTON ISD",139908,"TRADITIONAL ISD/CSD","Male",81
"2015-2016",04,"WALLER COUNTY","ROYAL ISD",237905,"TRADITIONAL ISD/CSD","Female",1094
"2015-2016",04,"WALLER COUNTY","ROYAL ISD",237905,"TRADITIONAL ISD/CSD","Male",1176
"2015-2016",10,"ROCKWALL COUNTY","ROYSE CITY ISD",199902,"TRADITIONAL ISD/CSD","Female",2517
"2015-2016",10,"ROCKWALL COUNTY","ROYSE CITY ISD",199902,"TRADITIONAL ISD/CSD","Male",2703
"2015-2016",14,"HASKELL COUNTY","RULE ISD",104903,"TRADITIONAL ISD/CSD","Female",58
"2015-2016",14,"HASKELL COUNTY","RULE ISD",104903,"TRADITIONAL ISD/CSD","Male",67
"2015-2016",03,"KARNES COUNTY","RUNGE ISD",128903,"TRADITIONAL ISD/CSD","Female",145
"2015-2016",03,"KARNES COUNTY","RUNGE ISD",128903,"TRADITIONAL ISD/CSD","Male",159
"2015-2016",07,"CHEROKEE COUNTY","RUSK ISD",037907,"TRADITIONAL ISD/CSD","Female",1037
"2015-2016",07,"CHEROKEE COUNTY","RUSK ISD",037907,"TRADITIONAL ISD/CSD","Male",1129
"2015-2016",10,"GRAYSON COUNTY","S AND S CISD",091914,"TRADITIONAL ISD/CSD","Female",429
"2015-2016",10,"GRAYSON COUNTY","S AND S CISD",091914,"TRADITIONAL ISD/CSD","Male",420
"2015-2016",20,"UVALDE COUNTY","SABINAL ISD",232902,"TRADITIONAL ISD/CSD","Female",253
"2015-2016",20,"UVALDE COUNTY","SABINAL ISD",232902,"TRADITIONAL ISD/CSD","Male",257
"2015-2016",07,"GREGG COUNTY","SABINE ISD",092906,"TRADITIONAL ISD/CSD","Female",718
"2015-2016",07,"GREGG COUNTY","SABINE ISD",092906,"TRADITIONAL ISD/CSD","Male",729
"2015-2016",05,"JEFFERSON COUNTY","SABINE PASS ISD",123913,"TRADITIONAL ISD/CSD","Female",211
"2015-2016",05,"JEFFERSON COUNTY","SABINE PASS ISD",123913,"TRADITIONAL ISD/CSD","Male",175
"2015-2016",09,"MONTAGUE COUNTY","SAINT JO ISD",169911,"TRADITIONAL ISD/CSD","Female",128
"2015-2016",09,"MONTAGUE COUNTY","SAINT JO ISD",169911,"TRADITIONAL ISD/CSD","Male",124
"2015-2016",12,"BELL COUNTY","SALADO ISD",014908,"TRADITIONAL ISD/CSD","Female",793
"2015-2016",12,"BELL COUNTY","SALADO ISD",014908,"TRADITIONAL ISD/CSD","Male",872
"2015-2016",08,"HOPKINS COUNTY","SALTILLO ISD",112909,"TRADITIONAL ISD/CSD","Female",135
"2015-2016",08,"HOPKINS COUNTY","SALTILLO ISD",112909,"TRADITIONAL ISD/CSD","Male",127
"2015-2016",10,"FANNIN COUNTY","SAM RAYBURN ISD",074917,"TRADITIONAL ISD/CSD","Female",251
"2015-2016",10,"FANNIN COUNTY","SAM RAYBURN ISD",074917,"TRADITIONAL ISD/CSD","Male",238
"2015-2016",15,"TOM GREEN COUNTY","SAN ANGELO ISD",226903,"TRADITIONAL ISD/CSD","Female",7379
"2015-2016",15,"TOM GREEN COUNTY","SAN ANGELO ISD",226903,"TRADITIONAL ISD/CSD","Male",7770
"2015-2016",20,"BEXAR COUNTY","SAN ANTONIO ISD",015907,"TRADITIONAL ISD/CSD","Female",25941
"2015-2016",20,"BEXAR COUNTY","SAN ANTONIO ISD",015907,"TRADITIONAL ISD/CSD","Male",27128
"2015-2016",20,"BEXAR COUNTY","SAN ANTONIO SCHOOL FOR INQUIRY & C",015820,"OPEN ENROLLMENT CHARTER","Female",265
"2015-2016",20,"BEXAR COUNTY","SAN ANTONIO SCHOOL FOR INQUIRY & C",015820,"OPEN ENROLLMENT CHARTER","Male",250
"2015-2016",07,"SAN AUGUSTINE COUNTY","SAN AUGUSTINE ISD",203901,"TRADITIONAL ISD/CSD","Female",362
"2015-2016",07,"SAN AUGUSTINE COUNTY","SAN AUGUSTINE ISD",203901,"TRADITIONAL ISD/CSD","Male",379
"2015-2016",01,"CAMERON COUNTY","SAN BENITO CISD",031912,"TRADITIONAL ISD/CSD","Female",5245
"2015-2016",01,"CAMERON COUNTY","SAN BENITO CISD",031912,"TRADITIONAL ISD/CSD","Male",5654
"2015-2016",02,"DUVAL COUNTY","SAN DIEGO ISD",066902,"TRADITIONAL ISD/CSD","Female",678
"2015-2016",02,"DUVAL COUNTY","SAN DIEGO ISD",066902,"TRADITIONAL ISD/CSD","Male",701
"2015-2016",19,"EL PASO COUNTY","SAN ELIZARIO ISD",071904,"TRADITIONAL ISD/CSD","Female",1955
"2015-2016",19,"EL PASO COUNTY","SAN ELIZARIO ISD",071904,"TRADITIONAL ISD/CSD","Male",2003
"2015-2016",15,"VAL VERDE COUNTY","SAN FELIPE-DEL RIO CISD",233901,"TRADITIONAL ISD/CSD","Female",5124
"2015-2016",15,"VAL VERDE COUNTY","SAN FELIPE-DEL RIO CISD",233901,"TRADITIONAL ISD/CSD","Male",5391
"2015-2016",01,"STARR COUNTY","SAN ISIDRO ISD",214902,"TRADITIONAL ISD/CSD","Female",107
"2015-2016",01,"STARR COUNTY","SAN ISIDRO ISD",214902,"TRADITIONAL ISD/CSD","Male",142
"2015-2016",13,"HAYS COUNTY","SAN MARCOS CISD",105902,"TRADITIONAL ISD/CSD","Female",3779
"2015-2016",13,"HAYS COUNTY","SAN MARCOS CISD",105902,"TRADITIONAL ISD/CSD","Male",4096
"2015-2016",01,"WILLACY COUNTY","SAN PERLITA ISD",245904,"TRADITIONAL ISD/CSD","Female",127
"2015-2016",01,"WILLACY COUNTY","SAN PERLITA ISD",245904,"TRADITIONAL ISD/CSD","Male",154
"2015-2016",15,"SAN SABA COUNTY","SAN SABA ISD",206901,"TRADITIONAL ISD/CSD","Female",379
"2015-2016",15,"SAN SABA COUNTY","SAN SABA ISD",206901,"TRADITIONAL ISD/CSD","Male",354
"2015-2016",18,"BREWSTER COUNTY","SAN VICENTE ISD",022903,"TRADITIONAL ISD/CSD","Female",18
"2015-2016",18,"BREWSTER COUNTY","SAN VICENTE ISD",022903,"TRADITIONAL ISD/CSD","Male",13
"2015-2016",17,"DAWSON COUNTY","SANDS CISD",058909,"TRADITIONAL ISD/CSD","Female",112
"2015-2016",17,"DAWSON COUNTY","SANDS CISD",058909,"TRADITIONAL ISD/CSD","Male",145
"2015-2016",16,"HUTCHINSON COUNTY","SANFORD-FRITCH ISD",117903,"TRADITIONAL ISD/CSD","Female",372
"2015-2016",16,"HUTCHINSON COUNTY","SANFORD-FRITCH ISD",117903,"TRADITIONAL ISD/CSD","Male",402
"2015-2016",11,"DENTON COUNTY","SANGER ISD",061908,"TRADITIONAL ISD/CSD","Female",1283
"2015-2016",11,"DENTON COUNTY","SANGER ISD",061908,"TRADITIONAL ISD/CSD","Male",1413
"2015-2016",15,"COLEMAN COUNTY","SANTA ANNA ISD",042903,"TRADITIONAL ISD/CSD","Female",125
"2015-2016",15,"COLEMAN COUNTY","SANTA ANNA ISD",042903,"TRADITIONAL ISD/CSD","Male",131
"2015-2016",04,"GALVESTON COUNTY","SANTA FE ISD",084909,"TRADITIONAL ISD/CSD","Female",2265
"2015-2016",04,"GALVESTON COUNTY","SANTA FE ISD",084909,"TRADITIONAL ISD/CSD","Male",2432
"2015-2016",02,"KLEBERG COUNTY","SANTA GERTRUDIS ISD",137904,"TRADITIONAL ISD/CSD","Female",339
"2015-2016",02,"KLEBERG COUNTY","SANTA GERTRUDIS ISD",137904,"TRADITIONAL ISD/CSD","Male",365
"2015-2016",01,"CAMERON COUNTY","SANTA MARIA ISD",031913,"TRADITIONAL ISD/CSD","Female",351
"2015-2016",01,"CAMERON COUNTY","SANTA MARIA ISD",031913,"TRADITIONAL ISD/CSD","Male",341
"2015-2016",01,"CAMERON COUNTY","SANTA ROSA ISD",031914,"TRADITIONAL ISD/CSD","Female",527
"2015-2016",01,"CAMERON COUNTY","SANTA ROSA ISD",031914,"TRADITIONAL ISD/CSD","Male",612
"2015-2016",11,"PALO PINTO COUNTY","SANTO ISD",182904,"TRADITIONAL ISD/CSD","Female",236
"2015-2016",11,"PALO PINTO COUNTY","SANTO ISD",182904,"TRADITIONAL ISD/CSD","Male",249
"2015-2016",10,"FANNIN COUNTY","SAVOY ISD",074911,"TRADITIONAL ISD/CSD","Female",151
"2015-2016",10,"FANNIN COUNTY","SAVOY ISD",074911,"TRADITIONAL ISD/CSD","Male",154
"2015-2016",20,"GUADALUPE COUNTY","SCHERTZ-CIBOLO-U CITY ISD",094902,"TRADITIONAL ISD/CSD","Female",7365
"2015-2016",20,"GUADALUPE COUNTY","SCHERTZ-CIBOLO-U CITY ISD",094902,"TRADITIONAL ISD/CSD","Male",7753
"2015-2016",15,"SCHLEICHER COUNTY","SCHLEICHER ISD",207901,"TRADITIONAL ISD/CSD","Female",283
"2015-2016",15,"SCHLEICHER COUNTY","SCHLEICHER ISD",207901,"TRADITIONAL ISD/CSD","Male",297
"2015-2016",20,"BEXAR COUNTY","SCHOOL OF EXCELLENCE IN EDUCATION",015806,"OPEN ENROLLMENT CHARTER","Female",539
"2015-2016",20,"BEXAR COUNTY","SCHOOL OF EXCELLENCE IN EDUCATION",015806,"OPEN ENROLLMENT CHARTER","Male",556
"2015-2016",20,"BEXAR COUNTY","SCHOOL OF SCIENCE AND TECHNOLOGY",015827,"OPEN ENROLLMENT CHARTER","Female",384
"2015-2016",20,"BEXAR COUNTY","SCHOOL OF SCIENCE AND TECHNOLOGY",015827,"OPEN ENROLLMENT CHARTER","Male",479
"2015-2016",20,"BEXAR COUNTY","SCHOOL OF SCIENCE AND TECHNOLOGY D",015831,"OPEN ENROLLMENT CHARTER","Female",570
"2015-2016",20,"BEXAR COUNTY","SCHOOL OF SCIENCE AND TECHNOLOGY D",015831,"OPEN ENROLLMENT CHARTER","Male",610
"2015-2016",13,"FAYETTE COUNTY","SCHULENBURG ISD",075903,"TRADITIONAL ISD/CSD","Female",356
"2015-2016",13,"FAYETTE COUNTY","SCHULENBURG ISD",075903,"TRADITIONAL ISD/CSD","Male",351
"2015-2016",10,"KAUFMAN COUNTY","SCURRY-ROSSER ISD",129910,"TRADITIONAL ISD/CSD","Female",490
"2015-2016",10,"KAUFMAN COUNTY","SCURRY-ROSSER ISD",129910,"TRADITIONAL ISD/CSD","Male",522
"2015-2016",17,"GAINES COUNTY","SEAGRAVES ISD",083901,"TRADITIONAL ISD/CSD","Female",299
"2015-2016",17,"GAINES COUNTY","SEAGRAVES ISD",083901,"TRADITIONAL ISD/CSD","Male",316
"2015-2016",06,"AUSTIN COUNTY","SEALY ISD",008902,"TRADITIONAL ISD/CSD","Female",1379
"2015-2016",06,"AUSTIN COUNTY","SEALY ISD",008902,"TRADITIONAL ISD/CSD","Male",1483
"2015-2016",02,"NUECES COUNTY","SEASHORE CHARTER SCHOOLS",178808,"OPEN ENROLLMENT CHARTER","Female",234
"2015-2016",02,"NUECES COUNTY","SEASHORE CHARTER SCHOOLS",178808,"OPEN ENROLLMENT CHARTER","Male",242
"2015-2016",13,"GUADALUPE COUNTY","SEGUIN ISD",094901,"TRADITIONAL ISD/CSD","Female",3731
"2015-2016",13,"GUADALUPE COUNTY","SEGUIN ISD",094901,"TRADITIONAL ISD/CSD","Male",3761
"2015-2016",17,"GAINES COUNTY","SEMINOLE ISD",083903,"TRADITIONAL ISD/CSD","Female",1385
"2015-2016",17,"GAINES COUNTY","SEMINOLE ISD",083903,"TRADITIONAL ISD/CSD","Male",1460
"2015-2016",04,"HARRIS COUNTY","SER-NINOS CHARTER SCHOOL",101802,"OPEN ENROLLMENT CHARTER","Female",529
"2015-2016",04,"HARRIS COUNTY","SER-NINOS CHARTER SCHOOL",101802,"OPEN ENROLLMENT CHARTER","Male",558
"2015-2016",09,"BAYLOR COUNTY","SEYMOUR ISD",012901,"TRADITIONAL ISD/CSD","Female",273
"2015-2016",09,"BAYLOR COUNTY","SEYMOUR ISD",012901,"TRADITIONAL ISD/CSD","Male",323
"2015-2016",17,"LUBBOCK COUNTY","SHALLOWATER ISD",152909,"TRADITIONAL ISD/CSD","Female",789
"2015-2016",17,"LUBBOCK COUNTY","SHALLOWATER ISD",152909,"TRADITIONAL ISD/CSD","Male",833
"2015-2016",16,"WHEELER COUNTY","SHAMROCK ISD",242902,"TRADITIONAL ISD/CSD","Female",182
"2015-2016",16,"WHEELER COUNTY","SHAMROCK ISD",242902,"TRADITIONAL ISD/CSD","Male",245
"2015-2016",01,"HIDALGO COUNTY","SHARYLAND ISD",108911,"TRADITIONAL ISD/CSD","Female",4813
"2015-2016",01,"HIDALGO COUNTY","SHARYLAND ISD",108911,"TRADITIONAL ISD/CSD","Male",5241
"2015-2016",20,"BEXAR COUNTY","SHEKINAH RADIANCE ACADEMY",015819,"OPEN ENROLLMENT CHARTER","Female",224
"2015-2016",20,"BEXAR COUNTY","SHEKINAH RADIANCE ACADEMY",015819,"OPEN ENROLLMENT CHARTER","Male",262
"2015-2016",07,"SHELBY COUNTY","SHELBYVILLE ISD",210903,"TRADITIONAL ISD/CSD","Female",390
"2015-2016",07,"SHELBY COUNTY","SHELBYVILLE ISD",210903,"TRADITIONAL ISD/CSD","Male",430
"2015-2016",04,"HARRIS COUNTY","SHELDON ISD",101924,"TRADITIONAL ISD/CSD","Female",4166
"2015-2016",04,"HARRIS COUNTY","SHELDON ISD",101924,"TRADITIONAL ISD/CSD","Male",4311
"2015-2016",06,"SAN JACINTO COUNTY","SHEPHERD ISD",204904,"TRADITIONAL ISD/CSD","Female",920
"2015-2016",06,"SAN JACINTO COUNTY","SHEPHERD ISD",204904,"TRADITIONAL ISD/CSD","Male",1001
"2015-2016",10,"GRAYSON COUNTY","SHERMAN ISD",091906,"TRADITIONAL ISD/CSD","Female",3471
"2015-2016",10,"GRAYSON COUNTY","SHERMAN ISD",091906,"TRADITIONAL ISD/CSD","Male",3720
"2015-2016",03,"LAVACA COUNTY","SHINER ISD",143903,"TRADITIONAL ISD/CSD","Female",286
"2015-2016",03,"LAVACA COUNTY","SHINER ISD",143903,"TRADITIONAL ISD/CSD","Male",320
"2015-2016",14,"COMANCHE COUNTY","SIDNEY ISD",047905,"TRADITIONAL ISD/CSD","Female",64
"2015-2016",14,"COMANCHE COUNTY","SIDNEY ISD",047905,"TRADITIONAL ISD/CSD","Male",76
"2015-2016",19,"HUDSPETH COUNTY","SIERRA BLANCA ISD",115902,"TRADITIONAL ISD/CSD","Female",58
"2015-2016",19,"HUDSPETH COUNTY","SIERRA BLANCA ISD",115902,"TRADITIONAL ISD/CSD","Male",65
"2015-2016",05,"HARDIN COUNTY","SILSBEE ISD",100904,"TRADITIONAL ISD/CSD","Female",1345
"2015-2016",05,"HARDIN COUNTY","SILSBEE ISD",100904,"TRADITIONAL ISD/CSD","Male",1405
"2015-2016",16,"BRISCOE COUNTY","SILVERTON ISD",023902,"TRADITIONAL ISD/CSD","Female",81
"2015-2016",16,"BRISCOE COUNTY","SILVERTON ISD",023902,"TRADITIONAL ISD/CSD","Male",106
"2015-2016",08,"BOWIE COUNTY","SIMMS ISD",019909,"TRADITIONAL ISD/CSD","Female",259
"2015-2016",08,"BOWIE COUNTY","SIMMS ISD",019909,"TRADITIONAL ISD/CSD","Male",244
"2015-2016",02,"SAN PATRICIO COUNTY","SINTON ISD",205906,"TRADITIONAL ISD/CSD","Female",1047
"2015-2016",02,"SAN PATRICIO COUNTY","SINTON ISD",205906,"TRADITIONAL ISD/CSD","Male",1121
"2015-2016",11,"COOKE COUNTY","SIVELLS BEND ISD",049909,"TRADITIONAL ISD/CSD","Female",38
"2015-2016",11,"COOKE COUNTY","SIVELLS BEND ISD",049909,"TRADITIONAL ISD/CSD","Male",35
"2015-2016",02,"BEE COUNTY","SKIDMORE-TYNAN ISD",013905,"TRADITIONAL ISD/CSD","Female",424
"2015-2016",02,"BEE COUNTY","SKIDMORE-TYNAN ISD",013905,"TRADITIONAL ISD/CSD","Male",423
"2015-2016",17,"LUBBOCK COUNTY","SLATON ISD",152903,"TRADITIONAL ISD/CSD","Female",624
"2015-2016",17,"LUBBOCK COUNTY","SLATON ISD",152903,"TRADITIONAL ISD/CSD","Male",640
"2015-2016",11,"WISE COUNTY","SLIDELL ISD",249908,"TRADITIONAL ISD/CSD","Female",131
"2015-2016",11,"WISE COUNTY","SLIDELL ISD",249908,"TRADITIONAL ISD/CSD","Male",138
"2015-2016",07,"ANDERSON COUNTY","SLOCUM ISD",001909,"TRADITIONAL ISD/CSD","Female",214
"2015-2016",07,"ANDERSON COUNTY","SLOCUM ISD",001909,"TRADITIONAL ISD/CSD","Male",201
"2015-2016",13,"BASTROP COUNTY","SMITHVILLE ISD",011904,"TRADITIONAL ISD/CSD","Female",861
"2015-2016",13,"BASTROP COUNTY","SMITHVILLE ISD",011904,"TRADITIONAL ISD/CSD","Male",927
"2015-2016",17,"HOCKLEY COUNTY","SMYER ISD",110906,"TRADITIONAL ISD/CSD","Female",203
"2015-2016",17,"HOCKLEY COUNTY","SMYER ISD",110906,"TRADITIONAL ISD/CSD","Male",228
"2015-2016",06,"BURLESON COUNTY","SNOOK ISD",026903,"TRADITIONAL ISD/CSD","Female",250
"2015-2016",06,"BURLESON COUNTY","SNOOK ISD",026903,"TRADITIONAL ISD/CSD","Male",259
"2015-2016",14,"SCURRY COUNTY","SNYDER ISD",208902,"TRADITIONAL ISD/CSD","Female",1388
"2015-2016",14,"SCURRY COUNTY","SNYDER ISD",208902,"TRADITIONAL ISD/CSD","Male",1515
"2015-2016",19,"EL PASO COUNTY","SOCORRO ISD",071909,"TRADITIONAL ISD/CSD","Female",22099
"2015-2016",19,"EL PASO COUNTY","SOCORRO ISD",071909,"TRADITIONAL ISD/CSD","Male",23170
"2015-2016",20,"BEXAR COUNTY","SOMERSET ISD",015909,"TRADITIONAL ISD/CSD","Female",1918
"2015-2016",20,"BEXAR COUNTY","SOMERSET ISD",015909,"TRADITIONAL ISD/CSD","Male",2076
"2015-2016",06,"BURLESON COUNTY","SOMERVILLE ISD",026902,"TRADITIONAL ISD/CSD","Female",207
"2015-2016",06,"BURLESON COUNTY","SOMERVILLE ISD",026902,"TRADITIONAL ISD/CSD","Male",235
"2015-2016",15,"SUTTON COUNTY","SONORA ISD",218901,"TRADITIONAL ISD/CSD","Female",425
"2015-2016",15,"SUTTON COUNTY","SONORA ISD",218901,"TRADITIONAL ISD/CSD","Male",486
"2015-2016",17,"LUBBOCK COUNTY","SOUTH PLAINS ACADEMY CHARTER DISTR",152803,"OPEN ENROLLMENT CHARTER","Female",103
"2015-2016",17,"LUBBOCK COUNTY","SOUTH PLAINS ACADEMY CHARTER DISTR",152803,"OPEN ENROLLMENT CHARTER","Male",97
"2015-2016",20,"BEXAR COUNTY","SOUTH SAN ANTONIO ISD",015908,"TRADITIONAL ISD/CSD","Female",4772
"2015-2016",20,"BEXAR COUNTY","SOUTH SAN ANTONIO ISD",015908,"TRADITIONAL ISD/CSD","Male",5082
"2015-2016",01,"CAMERON COUNTY","SOUTH TEXAS ISD",031916,"TRADITIONAL ISD/CSD","Female",1889
"2015-2016",01,"CAMERON COUNTY","SOUTH TEXAS ISD",031916,"TRADITIONAL ISD/CSD","Male",1700
"2015-2016",17,"GARZA COUNTY","SOUTHLAND ISD",085903,"TRADITIONAL ISD/CSD","Female",65
"2015-2016",17,"GARZA COUNTY","SOUTHLAND ISD",085903,"TRADITIONAL ISD/CSD","Male",91
"2015-2016",20,"BEXAR COUNTY","SOUTHSIDE ISD",015917,"TRADITIONAL ISD/CSD","Female",2698
"2015-2016",20,"BEXAR COUNTY","SOUTHSIDE ISD",015917,"TRADITIONAL ISD/CSD","Male",2889
"2015-2016",20,"BEXAR COUNTY","SOUTHWEST ISD",015912,"TRADITIONAL ISD/CSD","Female",6632
"2015-2016",20,"BEXAR COUNTY","SOUTHWEST ISD",015912,"TRADITIONAL ISD/CSD","Male",7060
"2015-2016",20,"BEXAR COUNTY","SOUTHWEST PREPARATORY SCHOOL",015807,"OPEN ENROLLMENT CHARTER","Female",444
"2015-2016",20,"BEXAR COUNTY","SOUTHWEST PREPARATORY SCHOOL",015807,"OPEN ENROLLMENT CHARTER","Male",447
"2015-2016",04,"HARRIS COUNTY","SOUTHWEST SCHOOL",101838,"OPEN ENROLLMENT CHARTER","Female",930
