T E X A S  E D U C A T I O N  A G E N C Y

PEIMS Student Enrollment Data for 2018-2019

"YEAR","REGION","COUNTY NAME","DISTRICT","DISTRICT NAME","GENDER","CHARTER STATUS","ENROLLMENT"
"2018-2019",03,"REFUGIO COUNTY",196903,"REFUGIO ISD","FEMALE","TRADITIONAL ISD/CSD",325
"2018-2019",03,"REFUGIO COUNTY",196903,"REFUGIO ISD","MALE","TRADITIONAL ISD/CSD",364
"2018-2019",16,"ROBERTS COUNTY",197902,"MIAMI ISD","FEMALE","TRADITIONAL ISD/CSD",117
"2018-2019",16,"ROBERTS COUNTY",197902,"MIAMI ISD","MALE","TRADITIONAL ISD/CSD",102
"2018-2019",06,"ROBERTSON COUNTY",198901,"BREMOND ISD","FEMALE","TRADITIONAL ISD/CSD",239
"2018-2019",06,"ROBERTSON COUNTY",198901,"BREMOND ISD","MALE","TRADITIONAL ISD/CSD",248
"2018-2019",06,"ROBERTSON COUNTY",198902,"CALVERT ISD","FEMALE","TRADITIONAL ISD/CSD",88
"2018-2019",06,"ROBERTSON COUNTY",198902,"CALVERT ISD","MALE","TRADITIONAL ISD/CSD",78
"2018-2019",06,"ROBERTSON COUNTY",198903,"FRANKLIN ISD","FEMALE","TRADITIONAL ISD/CSD",579
"2018-2019",06,"ROBERTSON COUNTY",198903,"FRANKLIN ISD","MALE","TRADITIONAL ISD/CSD",670
"2018-2019",06,"ROBERTSON COUNTY",198905,"HEARNE ISD","FEMALE","TRADITIONAL ISD/CSD",366
"2018-2019",06,"ROBERTSON COUNTY",198905,"HEARNE ISD","MALE","TRADITIONAL ISD/CSD",455
"2018-2019",06,"ROBERTSON COUNTY",198906,"MUMFORD ISD","FEMALE","TRADITIONAL ISD/CSD",336
"2018-2019",06,"ROBERTSON COUNTY",198906,"MUMFORD ISD","MALE","TRADITIONAL ISD/CSD",276
"2018-2019",10,"ROCKWALL COUNTY",199901,"ROCKWALL ISD","FEMALE","TRADITIONAL ISD/CSD",8114
"2018-2019",10,"ROCKWALL COUNTY",199901,"ROCKWALL ISD","MALE","TRADITIONAL ISD/CSD",8473
"2018-2019",10,"ROCKWALL COUNTY",199902,"ROYSE CITY ISD","FEMALE","TRADITIONAL ISD/CSD",3018
"2018-2019",10,"ROCKWALL COUNTY",199902,"ROYSE CITY ISD","MALE","TRADITIONAL ISD/CSD",3151
"2018-2019",15,"RUNNELS COUNTY",200901,"BALLINGER ISD","FEMALE","TRADITIONAL ISD/CSD",435
"2018-2019",15,"RUNNELS COUNTY",200901,"BALLINGER ISD","MALE","TRADITIONAL ISD/CSD",471
"2018-2019",15,"RUNNELS COUNTY",200902,"MILES ISD","FEMALE","TRADITIONAL ISD/CSD",209
"2018-2019",15,"RUNNELS COUNTY",200902,"MILES ISD","MALE","TRADITIONAL ISD/CSD",226
"2018-2019",15,"RUNNELS COUNTY",200904,"WINTERS ISD","FEMALE","TRADITIONAL ISD/CSD",280
"2018-2019",15,"RUNNELS COUNTY",200904,"WINTERS ISD","MALE","TRADITIONAL ISD/CSD",279
"2018-2019",15,"RUNNELS COUNTY",200906,"OLFEN ISD","FEMALE","TRADITIONAL ISD/CSD",47
"2018-2019",15,"RUNNELS COUNTY",200906,"OLFEN ISD","MALE","TRADITIONAL ISD/CSD",57
"2018-2019",07,"RUSK COUNTY",201902,"HENDERSON ISD","FEMALE","TRADITIONAL ISD/CSD",1738
"2018-2019",07,"RUSK COUNTY",201902,"HENDERSON ISD","MALE","TRADITIONAL ISD/CSD",1679
"2018-2019",07,"RUSK COUNTY",201903,"LANEVILLE ISD","FEMALE","TRADITIONAL ISD/CSD",74
"2018-2019",07,"RUSK COUNTY",201903,"LANEVILLE ISD","MALE","TRADITIONAL ISD/CSD",90
"2018-2019",07,"RUSK COUNTY",201904,"LEVERETTS CHAPEL ISD","FEMALE","TRADITIONAL ISD/CSD",117
"2018-2019",07,"RUSK COUNTY",201904,"LEVERETTS CHAPEL ISD","MALE","TRADITIONAL ISD/CSD",135
"2018-2019",07,"RUSK COUNTY",201907,"MOUNT ENTERPRISE ISD","FEMALE","TRADITIONAL ISD/CSD",215
"2018-2019",07,"RUSK COUNTY",201907,"MOUNT ENTERPRISE ISD","MALE","TRADITIONAL ISD/CSD",199
"2018-2019",07,"RUSK COUNTY",201908,"OVERTON ISD","FEMALE","TRADITIONAL ISD/CSD",237
"2018-2019",07,"RUSK COUNTY",201908,"OVERTON ISD","MALE","TRADITIONAL ISD/CSD",265
"2018-2019",07,"RUSK COUNTY",201910,"TATUM ISD","FEMALE","TRADITIONAL ISD/CSD",738
"2018-2019",07,"RUSK COUNTY",201910,"TATUM ISD","MALE","TRADITIONAL ISD/CSD",777
"2018-2019",07,"RUSK COUNTY",201913,"CARLISLE ISD","FEMALE","TRADITIONAL ISD/CSD",301
"2018-2019",07,"RUSK COUNTY",201913,"CARLISLE ISD","MALE","TRADITIONAL ISD/CSD",317
"2018-2019",07,"RUSK COUNTY",201914,"WEST RUSK COUNTY CONSOLIDATED ISD","FEMALE","TRADITIONAL ISD/CSD",524
"2018-2019",07,"RUSK COUNTY",201914,"WEST RUSK COUNTY CONSOLIDATED ISD","MALE","TRADITIONAL ISD/CSD",565
"2018-2019",07,"SABINE COUNTY",202903,"HEMPHILL ISD","FEMALE","TRADITIONAL ISD/CSD",426
"2018-2019",07,"SABINE COUNTY",202903,"HEMPHILL ISD","MALE","TRADITIONAL ISD/CSD",471
"2018-2019",07,"SABINE COUNTY",202905,"WEST SABINE ISD","FEMALE","TRADITIONAL ISD/CSD",316
"2018-2019",07,"SABINE COUNTY",202905,"WEST SABINE ISD","MALE","TRADITIONAL ISD/CSD",297
"2018-2019",07,"SAN AUGUSTINE COUNTY",203901,"SAN AUGUSTINE ISD","FEMALE","TRADITIONAL ISD/CSD",376
"2018-2019",07,"SAN AUGUSTINE COUNTY",203901,"SAN AUGUSTINE ISD","MALE","TRADITIONAL ISD/CSD",380
"2018-2019",07,"SAN AUGUSTINE COUNTY",203902,"BROADDUS ISD","FEMALE","TRADITIONAL ISD/CSD",200
"2018-2019",07,"SAN AUGUSTINE COUNTY",203902,"BROADDUS ISD","MALE","TRADITIONAL ISD/CSD",196
"2018-2019",06,"SAN JACINTO COUNTY",204901,"COLDSPRING-OAKHURST CISD","FEMALE","TRADITIONAL ISD/CSD",750
"2018-2019",06,"SAN JACINTO COUNTY",204901,"COLDSPRING-OAKHURST CISD","MALE","TRADITIONAL ISD/CSD",817
"2018-2019",06,"SAN JACINTO COUNTY",204904,"SHEPHERD ISD","FEMALE","TRADITIONAL ISD/CSD",963
"2018-2019",06,"SAN JACINTO COUNTY",204904,"SHEPHERD ISD","MALE","TRADITIONAL ISD/CSD",1078
"2018-2019",02,"SAN PATRICIO COUNTY",205901,"ARANSAS PASS ISD","FEMALE","TRADITIONAL ISD/CSD",770
"2018-2019",02,"SAN PATRICIO COUNTY",205901,"ARANSAS PASS ISD","MALE","TRADITIONAL ISD/CSD",786
"2018-2019",02,"SAN PATRICIO COUNTY",205902,"GREGORY-PORTLAND ISD","FEMALE","TRADITIONAL ISD/CSD",2217
"2018-2019",02,"SAN PATRICIO COUNTY",205902,"GREGORY-PORTLAND ISD","MALE","TRADITIONAL ISD/CSD",2456
"2018-2019",02,"SAN PATRICIO COUNTY",205903,"INGLESIDE ISD","FEMALE","TRADITIONAL ISD/CSD",1058
"2018-2019",02,"SAN PATRICIO COUNTY",205903,"INGLESIDE ISD","MALE","TRADITIONAL ISD/CSD",1097
"2018-2019",02,"SAN PATRICIO COUNTY",205904,"MATHIS ISD","FEMALE","TRADITIONAL ISD/CSD",762
"2018-2019",02,"SAN PATRICIO COUNTY",205904,"MATHIS ISD","MALE","TRADITIONAL ISD/CSD",865
"2018-2019",02,"SAN PATRICIO COUNTY",205905,"ODEM-EDROY ISD","FEMALE","TRADITIONAL ISD/CSD",457
"2018-2019",02,"SAN PATRICIO COUNTY",205905,"ODEM-EDROY ISD","MALE","TRADITIONAL ISD/CSD",448
"2018-2019",02,"SAN PATRICIO COUNTY",205906,"SINTON ISD","FEMALE","TRADITIONAL ISD/CSD",1036
"2018-2019",02,"SAN PATRICIO COUNTY",205906,"SINTON ISD","MALE","TRADITIONAL ISD/CSD",1103
"2018-2019",02,"SAN PATRICIO COUNTY",205907,"TAFT ISD","FEMALE","TRADITIONAL ISD/CSD",503
"2018-2019",02,"SAN PATRICIO COUNTY",205907,"TAFT ISD","MALE","TRADITIONAL ISD/CSD",544
"2018-2019",15,"SAN SABA COUNTY",206901,"SAN SABA ISD","FEMALE","TRADITIONAL ISD/CSD",366
"2018-2019",15,"SAN SABA COUNTY",206901,"SAN SABA ISD","MALE","TRADITIONAL ISD/CSD",396
"2018-2019",15,"SAN SABA COUNTY",206902,"RICHLAND SPRINGS ISD","FEMALE","TRADITIONAL ISD/CSD",54
"2018-2019",15,"SAN SABA COUNTY",206902,"RICHLAND SPRINGS ISD","MALE","TRADITIONAL ISD/CSD",69
"2018-2019",15,"SAN SABA COUNTY",206903,"CHEROKEE ISD","FEMALE","TRADITIONAL ISD/CSD",54
"2018-2019",15,"SAN SABA COUNTY",206903,"CHEROKEE ISD","MALE","TRADITIONAL ISD/CSD",60
"2018-2019",15,"SCHLEICHER COUNTY",207901,"SCHLEICHER ISD","FEMALE","TRADITIONAL ISD/CSD",250
"2018-2019",15,"SCHLEICHER COUNTY",207901,"SCHLEICHER ISD","MALE","TRADITIONAL ISD/CSD",265
"2018-2019",14,"SCURRY COUNTY",208901,"HERMLEIGH ISD","FEMALE","TRADITIONAL ISD/CSD",113
"2018-2019",14,"SCURRY COUNTY",208901,"HERMLEIGH ISD","MALE","TRADITIONAL ISD/CSD",131
"2018-2019",14,"SCURRY COUNTY",208902,"SNYDER ISD","FEMALE","TRADITIONAL ISD/CSD",1257
"2018-2019",14,"SCURRY COUNTY",208902,"SNYDER ISD","MALE","TRADITIONAL ISD/CSD",1402
"2018-2019",14,"SCURRY COUNTY",208903,"IRA ISD","FEMALE","TRADITIONAL ISD/CSD",133
"2018-2019",14,"SCURRY COUNTY",208903,"IRA ISD","MALE","TRADITIONAL ISD/CSD",134
"2018-2019",14,"SHACKELFORD COUNTY",209901,"ALBANY ISD","FEMALE","TRADITIONAL ISD/CSD",236
"2018-2019",14,"SHACKELFORD COUNTY",209901,"ALBANY ISD","MALE","TRADITIONAL ISD/CSD",259
"2018-2019",14,"SHACKELFORD COUNTY",209902,"MORAN ISD","FEMALE","TRADITIONAL ISD/CSD",55
"2018-2019",14,"SHACKELFORD COUNTY",209902,"MORAN ISD","MALE","TRADITIONAL ISD/CSD",56
"2018-2019",07,"SHELBY COUNTY",210901,"CENTER ISD","FEMALE","TRADITIONAL ISD/CSD",1245
"2018-2019",07,"SHELBY COUNTY",210901,"CENTER ISD","MALE","TRADITIONAL ISD/CSD",1384
"2018-2019",07,"SHELBY COUNTY",210902,"JOAQUIN ISD","FEMALE","TRADITIONAL ISD/CSD",331
"2018-2019",07,"SHELBY COUNTY",210902,"JOAQUIN ISD","MALE","TRADITIONAL ISD/CSD",340
"2018-2019",07,"SHELBY COUNTY",210903,"SHELBYVILLE ISD","FEMALE","TRADITIONAL ISD/CSD",380
"2018-2019",07,"SHELBY COUNTY",210903,"SHELBYVILLE ISD","MALE","TRADITIONAL ISD/CSD",403
"2018-2019",07,"SHELBY COUNTY",210904,"TENAHA ISD","FEMALE","TRADITIONAL ISD/CSD",249
"2018-2019",07,"SHELBY COUNTY",210904,"TENAHA ISD","MALE","TRADITIONAL ISD/CSD",293
"2018-2019",07,"SHELBY COUNTY",210905,"TIMPSON ISD","FEMALE","TRADITIONAL ISD/CSD",338
"2018-2019",07,"SHELBY COUNTY",210905,"TIMPSON ISD","MALE","TRADITIONAL ISD/CSD",340
"2018-2019",07,"SHELBY COUNTY",210906,"EXCELSIOR ISD","FEMALE","TRADITIONAL ISD/CSD",42
"2018-2019",07,"SHELBY COUNTY",210906,"EXCELSIOR ISD","MALE","TRADITIONAL ISD/CSD",47
"2018-2019",16,"SHERMAN COUNTY",211901,"TEXHOMA ISD","FEMALE","TRADITIONAL ISD/CSD",76
"2018-2019",16,"SHERMAN COUNTY",211901,"TEXHOMA ISD","MALE","TRADITIONAL ISD/CSD",96
"2018-2019",16,"SHERMAN COUNTY",211902,"STRATFORD ISD","FEMALE","TRADITIONAL ISD/CSD",288
"2018-2019",16,"SHERMAN COUNTY",211902,"STRATFORD ISD","MALE","TRADITIONAL ISD/CSD",289
"2018-2019",07,"SMITH COUNTY",212801,"CUMBERLAND ACADEMY","FEMALE","OPEN ENROLLMENT CHARTER",960
"2018-2019",07,"SMITH COUNTY",212801,"CUMBERLAND ACADEMY","MALE","OPEN ENROLLMENT CHARTER",989
"2018-2019",07,"SMITH COUNTY",212804,"UT TYLER UNIVERSITY ACADEMY","FEMALE","OPEN ENROLLMENT CHARTER",343
"2018-2019",07,"SMITH COUNTY",212804,"UT TYLER UNIVERSITY ACADEMY","MALE","OPEN ENROLLMENT CHARTER",395
"2018-2019",07,"SMITH COUNTY",212901,"ARP ISD","FEMALE","TRADITIONAL ISD/CSD",412
"2018-2019",07,"SMITH COUNTY",212901,"ARP ISD","MALE","TRADITIONAL ISD/CSD",457
"2018-2019",07,"SMITH COUNTY",212902,"BULLARD ISD","FEMALE","TRADITIONAL ISD/CSD",1274
"2018-2019",07,"SMITH COUNTY",212902,"BULLARD ISD","MALE","TRADITIONAL ISD/CSD",1313
"2018-2019",07,"SMITH COUNTY",212903,"LINDALE ISD","FEMALE","TRADITIONAL ISD/CSD",1997
"2018-2019",07,"SMITH COUNTY",212903,"LINDALE ISD","MALE","TRADITIONAL ISD/CSD",2118
"2018-2019",07,"SMITH COUNTY",212904,"TROUP ISD","FEMALE","TRADITIONAL ISD/CSD",530
"2018-2019",07,"SMITH COUNTY",212904,"TROUP ISD","MALE","TRADITIONAL ISD/CSD",572
"2018-2019",07,"SMITH COUNTY",212905,"TYLER ISD","FEMALE","TRADITIONAL ISD/CSD",8799
"2018-2019",07,"SMITH COUNTY",212905,"TYLER ISD","MALE","TRADITIONAL ISD/CSD",9331
"2018-2019",07,"SMITH COUNTY",212906,"WHITEHOUSE ISD","FEMALE","TRADITIONAL ISD/CSD",2353
"2018-2019",07,"SMITH COUNTY",212906,"WHITEHOUSE ISD","MALE","TRADITIONAL ISD/CSD",2478
"2018-2019",07,"SMITH COUNTY",212909,"CHAPEL HILL ISD","FEMALE","TRADITIONAL ISD/CSD",1668
"2018-2019",07,"SMITH COUNTY",212909,"CHAPEL HILL ISD","MALE","TRADITIONAL ISD/CSD",1868
"2018-2019",07,"SMITH COUNTY",212910,"WINONA ISD","FEMALE","TRADITIONAL ISD/CSD",526
"2018-2019",07,"SMITH COUNTY",212910,"WINONA ISD","MALE","TRADITIONAL ISD/CSD",572
"2018-2019",11,"SOMERVELL COUNTY",213801,"BRAZOS RIVER CHARTER SCHOOL","FEMALE","OPEN ENROLLMENT CHARTER",114
"2018-2019",11,"SOMERVELL COUNTY",213801,"BRAZOS RIVER CHARTER SCHOOL","MALE","OPEN ENROLLMENT CHARTER",124
"2018-2019",11,"SOMERVELL COUNTY",213901,"GLEN ROSE ISD","FEMALE","TRADITIONAL ISD/CSD",930
"2018-2019",11,"SOMERVELL COUNTY",213901,"GLEN ROSE ISD","MALE","TRADITIONAL ISD/CSD",927
"2018-2019",01,"STARR COUNTY",214901,"RIO GRANDE CITY CISD","FEMALE","TRADITIONAL ISD/CSD",5028
"2018-2019",01,"STARR COUNTY",214901,"RIO GRANDE CITY CISD","MALE","TRADITIONAL ISD/CSD",5156
"2018-2019",01,"STARR COUNTY",214902,"SAN ISIDRO ISD","FEMALE","TRADITIONAL ISD/CSD",105
"2018-2019",01,"STARR COUNTY",214902,"SAN ISIDRO ISD","MALE","TRADITIONAL ISD/CSD",118
"2018-2019",01,"STARR COUNTY",214903,"ROMA ISD","FEMALE","TRADITIONAL ISD/CSD",3114
"2018-2019",01,"STARR COUNTY",214903,"ROMA ISD","MALE","TRADITIONAL ISD/CSD",3124
"2018-2019",14,"STEPHENS COUNTY",215901,"BRECKENRIDGE ISD","FEMALE","TRADITIONAL ISD/CSD",718
"2018-2019",14,"STEPHENS COUNTY",215901,"BRECKENRIDGE ISD","MALE","TRADITIONAL ISD/CSD",763
"2018-2019",15,"STERLING COUNTY",216901,"STERLING CITY ISD","FEMALE","TRADITIONAL ISD/CSD",160
"2018-2019",15,"STERLING COUNTY",216901,"STERLING CITY ISD","MALE","TRADITIONAL ISD/CSD",167
"2018-2019",14,"STONEWALL COUNTY",217901,"ASPERMONT ISD","FEMALE","TRADITIONAL ISD/CSD",118
"2018-2019",14,"STONEWALL COUNTY",217901,"ASPERMONT ISD","MALE","TRADITIONAL ISD/CSD",106
"2018-2019",15,"SUTTON COUNTY",218901,"SONORA ISD","FEMALE","TRADITIONAL ISD/CSD",383
"2018-2019",15,"SUTTON COUNTY",218901,"SONORA ISD","MALE","TRADITIONAL ISD/CSD",425
"2018-2019",16,"SWISHER COUNTY",219901,"HAPPY ISD","FEMALE","TRADITIONAL ISD/CSD",121
"2018-2019",16,"SWISHER COUNTY",219901,"HAPPY ISD","MALE","TRADITIONAL ISD/CSD",138
"2018-2019",16,"SWISHER COUNTY",219903,"TULIA ISD","FEMALE","TRADITIONAL ISD/CSD",534
"2018-2019",16,"SWISHER COUNTY",219903,"TULIA ISD","MALE","TRADITIONAL ISD/CSD",560
"2018-2019",16,"SWISHER COUNTY",219905,"KRESS ISD","FEMALE","TRADITIONAL ISD/CSD",107
"2018-2019",16,"SWISHER COUNTY",219905,"KRESS ISD","MALE","TRADITIONAL ISD/CSD",149
"2018-2019",11,"TARRANT COUNTY",220801,"TREETOPS SCHOOL INTERNATIONAL","FEMALE","OPEN ENROLLMENT CHARTER",201
"2018-2019",11,"TARRANT COUNTY",220801,"TREETOPS SCHOOL INTERNATIONAL","MALE","OPEN ENROLLMENT CHARTER",190
"2018-2019",11,"TARRANT COUNTY",220802,"ARLINGTON CLASSICS ACADEMY","FEMALE","OPEN ENROLLMENT CHARTER",790
"2018-2019",11,"TARRANT COUNTY",220802,"ARLINGTON CLASSICS ACADEMY","MALE","OPEN ENROLLMENT CHARTER",760
"2018-2019",11,"TARRANT COUNTY",220809,"FORT WORTH ACADEMY OF FINE ARTS","FEMALE","OPEN ENROLLMENT CHARTER",427
"2018-2019",11,"TARRANT COUNTY",220809,"FORT WORTH ACADEMY OF FINE ARTS","MALE","OPEN ENROLLMENT CHARTER",150
"2018-2019",11,"TARRANT COUNTY",220810,"WESTLAKE ACADEMY CHARTER SCHOOL","FEMALE","OPEN ENROLLMENT CHARTER",450
"2018-2019",11,"TARRANT COUNTY",220810,"WESTLAKE ACADEMY CHARTER SCHOOL","MALE","OPEN ENROLLMENT CHARTER",429
"2018-2019",11,"TARRANT COUNTY",220811,"EAST FORT WORTH MONTESSORI ACADEMY","FEMALE","OPEN ENROLLMENT CHARTER",152
"2018-2019",11,"TARRANT COUNTY",220811,"EAST FORT WORTH MONTESSORI ACADEMY","MALE","OPEN ENROLLMENT CHARTER",150
"2018-2019",11,"TARRANT COUNTY",220814,"TEXAS SCHOOL OF THE ARTS","FEMALE","OPEN ENROLLMENT CHARTER",255
"2018-2019",11,"TARRANT COUNTY",220814,"TEXAS SCHOOL OF THE ARTS","MALE","OPEN ENROLLMENT CHARTER",77
"2018-2019",11,"TARRANT COUNTY",220815,"CHAPEL HILL ACADEMY","FEMALE","OPEN ENROLLMENT CHARTER",327
"2018-2019",11,"TARRANT COUNTY",220815,"CHAPEL HILL ACADEMY","MALE","OPEN ENROLLMENT CHARTER",320
"2018-2019",11,"TARRANT COUNTY",220817,"NEWMAN INTERNATIONAL ACADEMY OF AR","FEMALE","OPEN ENROLLMENT CHARTER",1569
"2018-2019",11,"TARRANT COUNTY",220817,"NEWMAN INTERNATIONAL ACADEMY OF AR","MALE","OPEN ENROLLMENT CHARTER",1436
"2018-2019",11,"TARRANT COUNTY",220819,"HIGH POINT ACADEMY","FEMALE","OPEN ENROLLMENT CHARTER",739
"2018-2019",11,"TARRANT COUNTY",220819,"HIGH POINT ACADEMY","MALE","OPEN ENROLLMENT CHARTER",662
"2018-2019",11,"TARRANT COUNTY",220901,"ARLINGTON ISD","FEMALE","TRADITIONAL ISD/CSD",28987
"2018-2019",11,"TARRANT COUNTY",220901,"ARLINGTON ISD","MALE","TRADITIONAL ISD/CSD",30913
"2018-2019",11,"TARRANT COUNTY",220902,"BIRDVILLE ISD","FEMALE","TRADITIONAL ISD/CSD",11314
"2018-2019",11,"TARRANT COUNTY",220902,"BIRDVILLE ISD","MALE","TRADITIONAL ISD/CSD",12300
"2018-2019",11,"TARRANT COUNTY",220904,"EVERMAN ISD","FEMALE","TRADITIONAL ISD/CSD",3015
"2018-2019",11,"TARRANT COUNTY",220904,"EVERMAN ISD","MALE","TRADITIONAL ISD/CSD",3159
"2018-2019",11,"TARRANT COUNTY",220905,"FORT WORTH ISD","FEMALE","TRADITIONAL ISD/CSD",41370
"2018-2019",11,"TARRANT COUNTY",220905,"FORT WORTH ISD","MALE","TRADITIONAL ISD/CSD",43140
"2018-2019",11,"TARRANT COUNTY",220906,"GRAPEVINE-COLLEYVILLE ISD","FEMALE","TRADITIONAL ISD/CSD",7053
"2018-2019",11,"TARRANT COUNTY",220906,"GRAPEVINE-COLLEYVILLE ISD","MALE","TRADITIONAL ISD/CSD",6888
"2018-2019",11,"TARRANT COUNTY",220907,"KELLER ISD","FEMALE","TRADITIONAL ISD/CSD",17072
"2018-2019",11,"TARRANT COUNTY",220907,"KELLER ISD","MALE","TRADITIONAL ISD/CSD",18016
"2018-2019",11,"TARRANT COUNTY",220908,"MANSFIELD ISD","FEMALE","TRADITIONAL ISD/CSD",17063
"2018-2019",11,"TARRANT COUNTY",220908,"MANSFIELD ISD","MALE","TRADITIONAL ISD/CSD",18230
"2018-2019",11,"TARRANT COUNTY",220910,"LAKE WORTH ISD","FEMALE","TRADITIONAL ISD/CSD",1669
"2018-2019",11,"TARRANT COUNTY",220910,"LAKE WORTH ISD","MALE","TRADITIONAL ISD/CSD",1702
"2018-2019",11,"TARRANT COUNTY",220912,"CROWLEY ISD","FEMALE","TRADITIONAL ISD/CSD",7573
"2018-2019",11,"TARRANT COUNTY",220912,"CROWLEY ISD","MALE","TRADITIONAL ISD/CSD",8155
"2018-2019",11,"TARRANT COUNTY",220914,"KENNEDALE ISD","FEMALE","TRADITIONAL ISD/CSD",1433
"2018-2019",11,"TARRANT COUNTY",220914,"KENNEDALE ISD","MALE","TRADITIONAL ISD/CSD",1641
"2018-2019",11,"TARRANT COUNTY",220915,"AZLE ISD","FEMALE","TRADITIONAL ISD/CSD",3192
"2018-2019",11,"TARRANT COUNTY",220915,"AZLE ISD","MALE","TRADITIONAL ISD/CSD",3386
"2018-2019",11,"TARRANT COUNTY",220916,"HURST-EULESS-BEDFORD ISD","FEMALE","TRADITIONAL ISD/CSD",11307
"2018-2019",11,"TARRANT COUNTY",220916,"HURST-EULESS-BEDFORD ISD","MALE","TRADITIONAL ISD/CSD",12379
"2018-2019",11,"TARRANT COUNTY",220917,"CASTLEBERRY ISD","FEMALE","TRADITIONAL ISD/CSD",1813
"2018-2019",11,"TARRANT COUNTY",220917,"CASTLEBERRY ISD","MALE","TRADITIONAL ISD/CSD",1970
"2018-2019",11,"TARRANT COUNTY",220918,"EAGLE MT-SAGINAW ISD","FEMALE","TRADITIONAL ISD/CSD",9654
"2018-2019",11,"TARRANT COUNTY",220918,"EAGLE MT-SAGINAW ISD","MALE","TRADITIONAL ISD/CSD",10400
"2018-2019",11,"TARRANT COUNTY",220919,"CARROLL ISD","FEMALE","TRADITIONAL ISD/CSD",4043
"2018-2019",11,"TARRANT COUNTY",220919,"CARROLL ISD","MALE","TRADITIONAL ISD/CSD",4323
"2018-2019",11,"TARRANT COUNTY",220920,"WHITE SETTLEMENT ISD","FEMALE","TRADITIONAL ISD/CSD",3269
"2018-2019",11,"TARRANT COUNTY",220920,"WHITE SETTLEMENT ISD","MALE","TRADITIONAL ISD/CSD",3573
"2018-2019",14,"TAYLOR COUNTY",221801,"TEXAS COLLEGE PREPARATORY ACADEMIE","FEMALE","OPEN ENROLLMENT CHARTER",6276
"2018-2019",14,"TAYLOR COUNTY",221801,"TEXAS COLLEGE PREPARATORY ACADEMIE","MALE","OPEN ENROLLMENT CHARTER",5840
"2018-2019",14,"TAYLOR COUNTY",221901,"ABILENE ISD","FEMALE","TRADITIONAL ISD/CSD",8208
"2018-2019",14,"TAYLOR COUNTY",221901,"ABILENE ISD","MALE","TRADITIONAL ISD/CSD",8437
"2018-2019",14,"TAYLOR COUNTY",221904,"MERKEL ISD","FEMALE","TRADITIONAL ISD/CSD",584
"2018-2019",14,"TAYLOR COUNTY",221904,"MERKEL ISD","MALE","TRADITIONAL ISD/CSD",556
"2018-2019",14,"TAYLOR COUNTY",221905,"TRENT ISD","FEMALE","TRADITIONAL ISD/CSD",87
"2018-2019",14,"TAYLOR COUNTY",221905,"TRENT ISD","MALE","TRADITIONAL ISD/CSD",84
"2018-2019",14,"TAYLOR COUNTY",221911,"JIM NED CISD","FEMALE","TRADITIONAL ISD/CSD",586
"2018-2019",14,"TAYLOR COUNTY",221911,"JIM NED CISD","MALE","TRADITIONAL ISD/CSD",668
"2018-2019",14,"TAYLOR COUNTY",221912,"WYLIE ISD","FEMALE","TRADITIONAL ISD/CSD",2225
"2018-2019",14,"TAYLOR COUNTY",221912,"WYLIE ISD","MALE","TRADITIONAL ISD/CSD",2375
"2018-2019",18,"TERRELL COUNTY",222901,"TERRELL COUNTY ISD","FEMALE","TRADITIONAL ISD/CSD",62
"2018-2019",18,"TERRELL COUNTY",222901,"TERRELL COUNTY ISD","MALE","TRADITIONAL ISD/CSD",59
"2018-2019",17,"TERRY COUNTY",223901,"BROWNFIELD ISD","FEMALE","TRADITIONAL ISD/CSD",823
"2018-2019",17,"TERRY COUNTY",223901,"BROWNFIELD ISD","MALE","TRADITIONAL ISD/CSD",907
"2018-2019",17,"TERRY COUNTY",223902,"MEADOW ISD","FEMALE","TRADITIONAL ISD/CSD",157
"2018-2019",17,"TERRY COUNTY",223902,"MEADOW ISD","MALE","TRADITIONAL ISD/CSD",132
"2018-2019",17,"TERRY COUNTY",223904,"WELLMAN-UNION CISD","FEMALE","TRADITIONAL ISD/CSD",169
"2018-2019",17,"TERRY COUNTY",223904,"WELLMAN-UNION CISD","MALE","TRADITIONAL ISD/CSD",166
"2018-2019",09,"THROCKMORTON COUNTY",224901,"THROCKMORTON COLLEGIATE ISD","FEMALE","TRADITIONAL ISD/CSD",72
"2018-2019",09,"THROCKMORTON COUNTY",224901,"THROCKMORTON COLLEGIATE ISD","MALE","TRADITIONAL ISD/CSD",75
"2018-2019",09,"THROCKMORTON COUNTY",224902,"WOODSON ISD","FEMALE","TRADITIONAL ISD/CSD",66
"2018-2019",09,"THROCKMORTON COUNTY",224902,"WOODSON ISD","MALE","TRADITIONAL ISD/CSD",78
"2018-2019",08,"TITUS COUNTY",225902,"MOUNT PLEASANT ISD","FEMALE","TRADITIONAL ISD/CSD",2658
"2018-2019",08,"TITUS COUNTY",225902,"MOUNT PLEASANT ISD","MALE","TRADITIONAL ISD/CSD",2736
"2018-2019",08,"TITUS COUNTY",225906,"CHAPEL HILL ISD","FEMALE","TRADITIONAL ISD/CSD",534
"2018-2019",08,"TITUS COUNTY",225906,"CHAPEL HILL ISD","MALE","TRADITIONAL ISD/CSD",502
"2018-2019",08,"TITUS COUNTY",225907,"HARTS BLUFF ISD","FEMALE","TRADITIONAL ISD/CSD",306
"2018-2019",08,"TITUS COUNTY",225907,"HARTS BLUFF ISD","MALE","TRADITIONAL ISD/CSD",327
